cost,distance,delivery_time_hours,quantity,segment,customer_type,category,sub_category,city_x,city_y,store_type,departure_date,arrival_date,total_mass_kg,departure_season,arrival_season
372.59,321,49,9,B2B,Физическое лицо,Бытовая техника,Малая техника,Москва,Нижний Новгород,Розничный,2023-07-03 23:08:00,2023-07-06 00:08:00,8.82,Лето,Лето
372.72,464,11,7,B2C,Физическое лицо,Электроника,Аксессуары,Казань,Калининград,Оптовый,2023-06-26 06:21:00,2023-06-26 17:21:00,0.091,Лето,Лето
372.87,689,38,10,B2C,Юридическое лицо,Бытовая техника,Малая техника,Сочи,Новосибирск,Розничный,2023-03-17 18:01:00,2023-03-19 08:01:00,90.0,Весна,Весна
373.02,419,71,2,B2C,Физическое лицо,Электроника,Мобильные устройства,Москва,Владивосток,Розничный,2023-11-22 22:43:00,2023-11-25 21:43:00,0.34,Осень,Осень
373.03,546,49,7,B2C,Физическое лицо,Одежда,Унисекс,Москва,Нижний Новгород,Розничный,2023-08-26 10:37:00,2023-08-28 11:37:00,2.8000000000000003,Лето,Лето
373.5,217,14,4,B2B,Физическое лицо,Одежда,Унисекс,Казань,Калининград,Оптовый,2023-05-04 08:17:00,2023-05-04 22:17:00,1.6,Весна,Весна
373.51,490,44,4,B2B,Физическое лицо,Одежда,Женская,Казань,Краснодар,Оптовый,2023-06-25 01:37:00,2023-06-26 21:37:00,1.32,Лето,Лето
373.98,405,65,8,B2C,Физическое лицо,Бытовая техника,Крупная техника,Казань,Екатеринбург,Оптовый,2023-10-17 10:50:00,2023-10-20 03:50:00,480.0,Осень,Осень
374.01,301,9,4,B2C,Физическое лицо,Бытовая техника,Малая техника,Казань,Нижний Новгород,Оптовый,2023-04-21 09:08:00,2023-04-21 18:08:00,3.92,Весна,Весна
374.22,231,44,2,B2C,Физическое лицо,Одежда,Мужская,Москва,Нижний Новгород,Розничный,2023-05-17 11:17:00,2023-05-19 07:17:00,1.0,Весна,Весна
374.41,697,3,6,B2B,Физическое лицо,Электроника,Компьютеры,Нижний Новгород,Новосибирск,Розничный,2023-02-22 10:50:00,2023-02-22 13:50:00,13.2,Зима,Зима
374.73,375,1,2,B2C,Физическое лицо,Спорттовары,Тренажеры,Казань,Нижний Новгород,Розничный,2023-11-18 02:10:00,2023-11-18 03:10:00,52.6,Осень,Осень
374.81,233,55,3,B2C,Физическое лицо,Бытовая техника,Крупная техника,Нижний Новгород,Краснодар,Розничный,2023-06-15 13:23:00,2023-06-17 20:23:00,180.0,Лето,Лето
375.08,508,37,5,B2C,Юридическое лицо,Спорттовары,Тренажеры,Сочи,Новосибирск,Розничный,2023-07-22 02:04:00,2023-07-23 15:04:00,131.5,Лето,Лето
375.09,223,53,9,B2C,Физическое лицо,Спорттовары,Тренажеры,Санкт-Петербург,Сочи,Розничный,2023-12-30 10:34:00,2024-01-01 15:34:00,236.7,Зима,Зима
375.12,207,31,2,B2C,Физическое лицо,Бытовая техника,Малая техника,Нижний Новгород,Краснодар,Розничный,2023-10-14 03:03:00,2023-10-15 10:03:00,7.0,Осень,Осень
375.35,234,65,10,B2C,Физическое лицо,Бытовая техника,Малая техника,Москва,Краснодар,Розничный,2023-03-17 18:59:00,2023-03-20 11:59:00,175.0,Весна,Весна
375.46,512,59,9,B2C,Физическое лицо,Электроника,Аксессуары,Казань,Нижний Новгород,Оптовый,2023-01-03 16:15:00,2023-01-06 03:15:00,0.27,Зима,Зима
376.56,403,32,9,B2C,Физическое лицо,Электроника,Аксессуары,Сочи,Новосибирск,Розничный,2023-09-04 09:50:00,2023-09-05 17:50:00,2.25,Осень,Осень
376.57,254,17,1,B2C,Физическое лицо,Одежда,Унисекс,Сочи,Сочи,Розничный,2023-02-14 11:15:00,2023-02-15 04:15:00,0.6,Зима,Зима
376.68,231,41,4,B2C,Юридическое лицо,Электроника,Мобильные устройства,Санкт-Петербург,Калининград,Розничный,2023-09-04 14:22:00,2023-09-06 07:22:00,0.68,Осень,Осень
376.73,338,24,4,B2B,Физическое лицо,Одежда,Мужская,Казань,Екатеринбург,Розничный,2023-03-09 08:03:00,2023-03-10 08:03:00,2.0,Весна,Весна
376.93,237,9,6,B2B,Физическое лицо,Одежда,Женская,Санкт-Петербург,Сочи,Розничный,2023-11-02 12:47:00,2023-11-02 21:47:00,1.98,Осень,Осень
377.23,436,48,7,B2B,Юридическое лицо,Одежда,Женская,Казань,Владивосток,Оптовый,2023-04-13 13:15:00,2023-04-15 13:15:00,2.1,Весна,Весна
377.72,249,19,6,B2C,Физическое лицо,Бытовая техника,Крупная техника,Новосибирск,Нижний Новгород,Розничный,2023-01-22 07:05:00,2023-01-23 02:05:00,420.0,Зима,Зима
377.73,234,35,6,B2C,Физическое лицо,Одежда,Женская,Сочи,Екатеринбург,Розничный,2023-03-27 16:21:00,2023-03-29 03:21:00,1.7999999999999998,Весна,Весна
378.6,212,7,5,B2C,Физическое лицо,Одежда,Женская,Казань,Калининград,Оптовый,2023-03-03 16:52:00,2023-03-03 23:52:00,1.5,Весна,Весна
378.67,220,30,5,B2C,Физическое лицо,Одежда,Мужская,Нижний Новгород,Москва,Розничный,2023-07-18 16:24:00,2023-07-19 22:24:00,1.5,Лето,Лето
379.22,678,54,1,B2C,Физическое лицо,Электроника,Аксессуары,Москва,Казань,Розничный,2023-03-22 02:42:00,2023-03-24 08:42:00,0.03,Весна,Весна
379.39,618,10,8,B2B,Физическое лицо,Спорттовары,Тренажеры,Сочи,Владивосток,Розничный,2023-01-25 13:13:00,2023-01-25 23:13:00,210.4,Зима,Зима
379.51,719,39,1,B2C,Физическое лицо,Одежда,Унисекс,Санкт-Петербург,Санкт-Петербург,Розничный,2023-07-03 20:32:00,2023-07-05 11:32:00,0.4,Лето,Лето
379.61,369,7,1,B2C,Физическое лицо,Электроника,Мобильные устройства,Сочи,Новосибирск,Розничный,2023-01-15 05:01:00,2023-01-15 12:01:00,0.17,Зима,Зима
379.9,456,67,4,B2C,Физическое лицо,Одежда,Женская,Казань,Сочи,Розничный,2023-01-08 14:54:00,2023-01-11 09:54:00,2.4,Зима,Зима
379.92,406,52,7,B2C,Физическое лицо,Спорттовары,Тренажеры,Казань,Санкт-Петербург,Розничный,2023-04-04 10:21:00,2023-04-06 14:21:00,184.1,Весна,Весна
38.42,39,16,9,B2C,Физическое лицо,Одежда,Мужская,Казань,Владивосток,Оптовый,2023-04-21 23:08:00,2023-04-22 15:08:00,2.7,Весна,Весна
38.47,69,5,4,B2C,Физическое лицо,Одежда,Мужская,Сочи,Сочи,Розничный,2023-08-22 18:48:00,2023-08-22 23:48:00,2.8,Лето,Лето
38.78,51,28,10,B2C,Физическое лицо,Бытовая техника,Крупная техника,Казань,Санкт-Петербург,Оптовый,2023-02-05 17:56:00,2023-02-06 21:56:00,700.0,Зима,Зима
38.94,27,56,2,VIP,Юридическое лицо,Бытовая техника,Малая техника,Москва,Владивосток,Розничный,2023-03-06 02:10:00,2023-03-08 10:10:00,6.1,Весна,Весна
380.43,428,62,9,B2C,Физическое лицо,Бытовая техника,Малая техника,Сочи,Москва,Розничный,2023-10-17 05:53:00,2023-10-19 19:53:00,81.0,Осень,Осень
380.47,661,36,1,B2C,Физическое лицо,Одежда,Унисекс,Казань,Сочи,Оптовый,2023-12-19 00:52:00,2023-12-20 12:52:00,0.6,Зима,Зима
381.09,646,46,8,B2C,Юридическое лицо,Бытовая техника,Крупная техника,Новосибирск,Екатеринбург,Розничный,2023-12-10 05:23:00,2023-12-12 03:23:00,560.0,Зима,Зима
381.19,283,66,8,B2C,Физическое лицо,Электроника,Компьютеры,Москва,Новосибирск,Розничный,2023-05-11 19:34:00,2023-05-14 13:34:00,40.0,Весна,Весна
381.19,448,22,1,B2B,Физическое лицо,Одежда,Унисекс,Москва,Москва,Розничный,2023-10-18 21:35:00,2023-10-19 19:35:00,0.18,Осень,Осень
381.21,508,2,10,B2C,Юридическое лицо,Спорттовары,Тренажеры,Казань,Новосибирск,Оптовый,2023-05-09 13:16:00,2023-05-09 15:16:00,263.0,Весна,Весна
381.29,704,61,5,B2C,Физическое лицо,Электроника,Компьютеры,Казань,Калининград,Оптовый,2023-12-06 09:36:00,2023-12-08 22:36:00,11.0,Зима,Зима
381.75,281,54,7,B2C,Физическое лицо,Спорттовары,Тренажеры,Санкт-Петербург,Казань,Розничный,2023-01-18 06:42:00,2023-01-20 12:42:00,511.0,Зима,Зима
381.9,695,31,7,B2C,Физическое лицо,Электроника,Аксессуары,Нижний Новгород,Москва,Розничный,2023-10-01 03:27:00,2023-10-02 10:27:00,0.091,Осень,Осень
383.1,717,28,10,B2C,Физическое лицо,Бытовая техника,Крупная техника,Нижний Новгород,Санкт-Петербург,Розничный,2023-11-06 16:23:00,2023-11-07 20:23:00,600.0,Осень,Осень
383.16,357,51,5,B2B,Физическое лицо,Электроника,Аксессуары,Сочи,Краснодар,Розничный,2023-09-22 11:45:00,2023-09-24 14:45:00,1.25,Осень,Осень
383.31,383,47,6,B2C,Физическое лицо,Бытовая техника,Малая техника,Казань,Владивосток,Оптовый,2023-11-04 22:31:00,2023-11-06 21:31:00,21.0,Осень,Осень
383.58,310,11,7,B2B,Физическое лицо,Одежда,Мужская,Нижний Новгород,Краснодар,Розничный,2023-06-08 23:48:00,2023-06-09 10:48:00,2.1,Лето,Лето
383.75,575,67,10,B2C,Физическое лицо,Электроника,Компьютеры,Нижний Новгород,Москва,Розничный,2023-01-26 23:30:00,2023-01-29 18:30:00,22.0,Зима,Зима
383.76,681,35,1,B2C,Физическое лицо,Электроника,Компьютеры,Сочи,Калининград,Розничный,2023-01-16 19:23:00,2023-01-18 06:23:00,2.2,Зима,Зима
384.87,573,16,2,VIP,Физическое лицо,Электроника,Компьютеры,Москва,Санкт-Петербург,Розничный,2023-03-30 02:34:00,2023-03-30 18:34:00,20.0,Весна,Весна
385.33,457,24,8,B2C,Физическое лицо,Бытовая техника,Крупная техника,Москва,Новосибирск,Розничный,2023-01-16 20:59:00,2023-01-17 20:59:00,480.0,Зима,Зима
385.36,770,20,3,B2B,Физическое лицо,Бытовая техника,Крупная техника,Сочи,Новосибирск,Розничный,2023-10-01 15:55:00,2023-10-02 11:55:00,210.0,Осень,Осень
385.39,210,26,7,B2C,Физическое лицо,Бытовая техника,Крупная техника,Нижний Новгород,Сочи,Розничный,2023-07-15 11:44:00,2023-07-16 13:44:00,490.0,Лето,Лето
385.41,640,22,5,B2C,Физическое лицо,Электроника,Аксессуары,Москва,Екатеринбург,Розничный,2023-01-02 05:39:00,2023-01-03 03:39:00,0.065,Зима,Зима
385.45,519,20,2,B2C,Физическое лицо,Одежда,Женская,Казань,Краснодар,Оптовый,2023-09-08 12:51:00,2023-09-09 08:51:00,0.6,Осень,Осень
385.59,261,70,3,VIP,Физическое лицо,Бытовая техника,Малая техника,Москва,Санкт-Петербург,Розничный,2023-04-22 19:10:00,2023-04-25 17:10:00,52.5,Весна,Весна
386.46,623,56,1,B2B,Физическое лицо,Одежда,Мужская,Новосибирск,Санкт-Петербург,Розничный,2023-09-18 19:00:00,2023-09-21 03:00:00,0.5,Осень,Осень
387.24,562,5,4,B2C,Юридическое лицо,Бытовая техника,Малая техника,Казань,Москва,Розничный,2023-04-10 20:32:00,2023-04-11 01:32:00,14.0,Весна,Весна
387.6,425,18,1,B2C,Юридическое лицо,Бытовая техника,Малая техника,Москва,Сочи,Розничный,2023-08-15 05:53:00,2023-08-15 23:53:00,3.5,Лето,Лето
387.65,230,6,10,VIP,Физическое лицо,Бытовая техника,Малая техника,Казань,Нижний Новгород,Розничный,2023-10-26 01:34:00,2023-10-26 07:34:00,30.5,Осень,Осень
387.79,236,39,6,B2B,Физическое лицо,Одежда,Женская,Москва,Калининград,Розничный,2023-07-08 01:24:00,2023-07-09 16:24:00,1.7999999999999998,Лето,Лето
387.94,758,8,10,B2C,Физическое лицо,Электроника,Мобильные устройства,Москва,Калининград,Розничный,2023-06-12 23:50:00,2023-06-13 07:50:00,1.7000000000000002,Лето,Лето
388.01,625,47,6,B2B,Физическое лицо,Спорттовары,Тренажеры,Москва,Владивосток,Розничный,2023-05-08 08:23:00,2023-05-10 07:23:00,157.8,Весна,Весна
388.38,411,67,4,B2B,Физическое лицо,Электроника,Мобильные устройства,Санкт-Петербург,Владивосток,Розничный,2023-12-28 12:49:00,2023-12-31 07:49:00,2.0,Зима,Зима
388.63,643,11,8,B2C,Физическое лицо,Электроника,Мобильные устройства,Казань,Казань,Оптовый,2023-09-25 06:53:00,2023-09-25 17:53:00,1.36,Осень,Осень
389.39,759,2,4,B2B,Физическое лицо,Бытовая техника,Крупная техника,Нижний Новгород,Новосибирск,Розничный,2023-10-17 00:12:00,2023-10-17 02:12:00,280.0,Осень,Осень
389.7,712,37,3,B2C,Физическое лицо,Бытовая техника,Крупная техника,Москва,Новосибирск,Розничный,2023-10-19 20:59:00,2023-10-21 09:59:00,210.0,Осень,Осень
389.74,282,59,7,B2C,Физическое лицо,Спорттовары,Тренажеры,Сочи,Сочи,Розничный,2023-12-15 15:20:00,2023-12-18 02:20:00,184.1,Зима,Зима
389.87,464,23,7,B2C,Юридическое лицо,Электроника,Аксессуары,Санкт-Петербург,Новосибирск,Розничный,2023-08-09 22:56:00,2023-08-10 21:56:00,1.75,Лето,Лето
389.87,402,53,5,B2C,Физическое лицо,Бытовая техника,Крупная техника,Санкт-Петербург,Владивосток,Розничный,2023-09-23 06:39:00,2023-09-25 11:39:00,350.0,Осень,Осень
39.09,72,55,3,B2C,Физическое лицо,Электроника,Компьютеры,Сочи,Новосибирск,Розничный,2023-04-11 20:45:00,2023-04-14 03:45:00,30.0,Весна,Весна
39.13,75,26,10,B2B,Физическое лицо,Электроника,Мобильные устройства,Казань,Калининград,Оптовый,2023-03-07 19:31:00,2023-03-08 21:31:00,1.7000000000000002,Весна,Весна
39.43,30,71,8,VIP,Физическое лицо,Бытовая техника,Малая техника,Москва,Казань,Розничный,2023-02-02 03:43:00,2023-02-05 02:43:00,140.0,Зима,Зима
39.85,34,22,9,B2C,Физическое лицо,Электроника,Аксессуары,Сочи,Новосибирск,Розничный,2023-05-06 05:04:00,2023-05-07 03:04:00,2.25,Весна,Весна
390.2,447,72,5,B2B,Физическое лицо,Электроника,Компьютеры,Казань,Калининград,Оптовый,2023-12-03 09:51:00,2023-12-06 09:51:00,25.0,Зима,Зима
390.27,530,18,8,B2C,Физическое лицо,Одежда,Женская,Нижний Новгород,Сочи,Розничный,2023-12-31 02:37:00,2023-12-31 20:37:00,2.4,Зима,Зима
390.61,486,62,2,B2C,Физическое лицо,Одежда,Мужская,Сочи,Калининград,Розничный,2023-07-24 18:33:00,2023-07-27 08:33:00,0.6,Лето,Лето
390.61,327,58,1,VIP,Физическое лицо,Спорттовары,Тренажеры,Казань,Санкт-Петербург,Оптовый,2023-07-09 17:57:00,2023-07-12 03:57:00,26.3,Лето,Лето
391.15,207,2,5,B2C,Физическое лицо,Одежда,Унисекс,Сочи,Сочи,Розничный,2023-03-08 04:08:00,2023-03-08 06:08:00,0.8999999999999999,Весна,Весна
391.25,235,9,9,B2B,Физическое лицо,Одежда,Женская,Сочи,Калининград,Розничный,2023-11-04 00:17:00,2023-11-04 09:17:00,2.7,Осень,Осень
391.32,210,16,9,B2C,Физическое лицо,Одежда,Женская,Москва,Новосибирск,Розничный,2023-12-04 18:33:00,2023-12-05 10:33:00,2.7,Зима,Зима
391.42,202,22,8,B2B,Физическое лицо,Бытовая техника,Малая техника,Сочи,Краснодар,Розничный,2023-06-03 08:54:00,2023-06-04 06:54:00,72.0,Лето,Лето
391.54,423,5,1,B2C,Физическое лицо,Бытовая техника,Малая техника,Москва,Казань,Розничный,2023-08-02 02:02:00,2023-08-02 07:02:00,9.0,Лето,Лето
391.55,217,69,1,B2B,Физическое лицо,Электроника,Аксессуары,Новосибирск,Краснодар,Розничный,2023-06-18 15:19:00,2023-06-21 12:19:00,0.25,Лето,Лето
391.57,319,41,4,B2C,Юридическое лицо,Одежда,Женская,Казань,Калининград,Оптовый,2023-05-10 01:53:00,2023-05-11 18:53:00,1.2,Весна,Весна
391.61,511,44,8,B2C,Юридическое лицо,Электроника,Мобильные устройства,Новосибирск,Санкт-Петербург,Розничный,2023-08-16 11:10:00,2023-08-18 07:10:00,4.0,Лето,Лето
391.64,395,40,9,B2C,Физическое лицо,Электроника,Компьютеры,Москва,Владивосток,Розничный,2023-10-27 18:26:00,2023-10-29 10:26:00,19.8,Осень,Осень
391.69,361,72,8,B2C,Физическое лицо,Электроника,Компьютеры,Москва,Санкт-Петербург,Розничный,2023-03-14 23:11:00,2023-03-17 23:11:00,80.0,Весна,Весна
391.81,604,16,6,B2B,Физическое лицо,Одежда,Мужская,Санкт-Петербург,Краснодар,Розничный,2023-09-07 03:50:00,2023-09-07 19:50:00,1.7999999999999998,Осень,Осень
391.9,375,36,10,B2B,Физическое лицо,Бытовая техника,Крупная техника,Москва,Казань,Розничный,2023-09-04 02:19:00,2023-09-05 14:19:00,700.0,Осень,Осень
391.94,733,52,8,B2B,Физическое лицо,Бытовая техника,Крупная техника,Нижний Новгород,Санкт-Петербург,Розничный,2023-11-25 21:53:00,2023-11-28 01:53:00,560.0,Осень,Осень
392.11,294,67,8,B2B,Физическое лицо,Бытовая техника,Малая техника,Нижний Новгород,Владивосток,Розничный,2023-07-05 15:22:00,2023-07-08 10:22:00,140.0,Лето,Лето
393.37,210,17,10,B2B,Физическое лицо,Электроника,Аксессуары,Сочи,Сочи,Розничный,2023-08-12 22:39:00,2023-08-13 15:39:00,0.3,Лето,Лето
393.61,496,8,7,B2C,Физическое лицо,Спорттовары,Тренажеры,Сочи,Сочи,Розничный,2023-04-21 08:30:00,2023-04-21 16:30:00,184.1,Весна,Весна
393.71,283,26,10,B2B,Юридическое лицо,Одежда,Женская,Москва,Екатеринбург,Розничный,2023-09-08 21:27:00,2023-09-09 23:27:00,3.0,Осень,Осень
393.99,403,59,9,B2B,Физическое лицо,Бытовая техника,Малая техника,Санкт-Петербург,Владивосток,Розничный,2023-11-23 01:13:00,2023-11-25 12:13:00,81.0,Осень,Осень
394.08,508,57,1,B2C,Физическое лицо,Одежда,Женская,Казань,Сочи,Оптовый,2023-05-16 08:11:00,2023-05-18 17:11:00,0.33,Весна,Весна
394.49,452,66,6,VIP,Физическое лицо,Электроника,Компьютеры,Санкт-Петербург,Москва,Розничный,2023-08-23 15:08:00,2023-08-26 09:08:00,13.2,Лето,Лето
394.84,204,29,2,B2B,Физическое лицо,Бытовая техника,Крупная техника,Казань,Санкт-Петербург,Оптовый,2023-05-24 22:50:00,2023-05-26 03:50:00,120.0,Весна,Весна
395.09,344,22,2,B2C,Юридическое лицо,Одежда,Женская,Нижний Новгород,Нижний Новгород,Розничный,2023-11-10 03:00:00,2023-11-11 01:00:00,0.66,Осень,Осень
395.45,330,43,3,B2C,Физическое лицо,Одежда,Мужская,Сочи,Новосибирск,Розничный,2023-10-10 00:12:00,2023-10-11 19:12:00,2.1,Осень,Осень
396.35,345,16,10,B2C,Физическое лицо,Одежда,Женская,Москва,Нижний Новгород,Розничный,2023-01-20 03:13:00,2023-01-20 19:13:00,3.0,Зима,Зима
396.7,388,63,8,B2B,Физическое лицо,Электроника,Аксессуары,Казань,Москва,Розничный,2023-07-11 09:07:00,2023-07-14 00:07:00,0.24,Лето,Лето
397.14,256,19,9,B2C,Физическое лицо,Бытовая техника,Крупная техника,Казань,Екатеринбург,Оптовый,2023-12-31 12:08:00,2024-01-01 07:08:00,630.0,Зима,Зима
397.26,250,50,3,VIP,Юридическое лицо,Электроника,Аксессуары,Казань,Краснодар,Оптовый,2023-03-15 11:28:00,2023-03-17 13:28:00,0.75,Весна,Весна
397.3,294,59,4,B2B,Физическое лицо,Бытовая техника,Малая техника,Москва,Сочи,Розничный,2023-04-09 23:34:00,2023-04-12 10:34:00,36.0,Весна,Весна
397.54,677,51,6,B2C,Юридическое лицо,Бытовая техника,Крупная техника,Москва,Владивосток,Розничный,2023-04-14 08:39:00,2023-04-16 11:39:00,360.0,Весна,Весна
397.66,249,2,4,B2C,Физическое лицо,Одежда,Унисекс,Нижний Новгород,Калининград,Розничный,2023-04-19 14:35:00,2023-04-19 16:35:00,2.4,Весна,Весна
397.69,374,37,6,B2C,Физическое лицо,Электроника,Аксессуары,Казань,Екатеринбург,Оптовый,2023-01-23 20:32:00,2023-01-25 09:32:00,1.5,Зима,Зима
398.21,581,42,3,B2C,Юридическое лицо,Спорттовары,Тренажеры,Москва,Екатеринбург,Розничный,2023-10-14 06:03:00,2023-10-16 00:03:00,219.0,Осень,Осень
398.22,252,9,10,B2C,Юридическое лицо,Бытовая техника,Малая техника,Казань,Казань,Розничный,2023-08-01 10:47:00,2023-08-01 19:47:00,35.0,Лето,Лето
398.55,724,20,9,B2C,Юридическое лицо,Бытовая техника,Крупная техника,Новосибирск,Казань,Розничный,2023-03-21 06:37:00,2023-03-22 02:37:00,630.0,Весна,Весна
398.55,238,40,3,VIP,Физическое лицо,Бытовая техника,Крупная техника,Москва,Казань,Розничный,2023-09-03 21:35:00,2023-09-05 13:35:00,210.0,Осень,Осень
398.74,315,25,2,B2C,Физическое лицо,Одежда,Мужская,Москва,Калининград,Розничный,2023-10-19 13:05:00,2023-10-20 14:05:00,1.0,Осень,Осень
399.04,252,47,9,B2C,Физическое лицо,Электроника,Аксессуары,Нижний Новгород,Москва,Розничный,2023-06-14 09:40:00,2023-06-16 08:40:00,0.27,Лето,Лето
399.61,404,36,10,B2C,Физическое лицо,Одежда,Унисекс,Нижний Новгород,Владивосток,Розничный,2023-01-08 15:00:00,2023-01-10 03:00:00,4.0,Зима,Зима
4.31,8,17,3,B2B,Физическое лицо,Электроника,Аксессуары,Москва,Екатеринбург,Розничный,2023-07-18 06:51:00,2023-07-18 23:51:00,0.039,Лето,Лето
4.58,6,62,7,B2C,Физическое лицо,Одежда,Мужская,Казань,Санкт-Петербург,Оптовый,2023-01-03 01:15:00,2023-01-05 15:15:00,2.1,Зима,Зима
4.76,7,19,8,B2C,Физическое лицо,Бытовая техника,Малая техника,Новосибирск,Владивосток,Розничный,2023-11-18 20:59:00,2023-11-19 15:59:00,140.0,Осень,Осень
4.97,6,63,10,B2B,Физическое лицо,Бытовая техника,Малая техника,Москва,Екатеринбург,Розничный,2023-10-14 04:11:00,2023-10-16 19:11:00,9.8,Осень,Осень
40.77,24,10,9,B2C,Физическое лицо,Бытовая техника,Малая техника,Москва,Нижний Новгород,Розничный,2023-01-15 21:44:00,2023-01-16 07:44:00,157.5,Зима,Зима
40.95,62,45,1,B2C,Физическое лицо,Спорттовары,Тренажеры,Казань,Калининград,Оптовый,2023-04-09 09:47:00,2023-04-11 06:47:00,26.3,Весна,Весна
400.31,531,18,5,B2B,Физическое лицо,Одежда,Женская,Новосибирск,Нижний Новгород,Розничный,2023-06-30 17:12:00,2023-07-01 11:12:00,3.0,Лето,Лето
400.98,459,49,6,B2C,Юридическое лицо,Одежда,Мужская,Казань,Новосибирск,Оптовый,2023-04-23 04:56:00,2023-04-25 05:56:00,4.199999999999999,Весна,Весна
401.04,244,41,10,B2C,Физическое лицо,Спорттовары,Тренажеры,Москва,Екатеринбург,Розничный,2023-07-12 19:16:00,2023-07-14 12:16:00,263.0,Лето,Лето
401.06,210,54,10,B2C,Физическое лицо,Одежда,Женская,Санкт-Петербург,Калининград,Розничный,2023-07-30 08:03:00,2023-08-01 14:03:00,3.0,Лето,Лето
401.12,795,2,10,B2C,Физическое лицо,Электроника,Компьютеры,Казань,Калининград,Оптовый,2023-08-02 20:10:00,2023-08-02 22:10:00,22.0,Лето,Лето
401.12,409,65,4,B2C,Физическое лицо,Электроника,Мобильные устройства,Казань,Владивосток,Оптовый,2023-12-19 05:45:00,2023-12-21 22:45:00,2.0,Зима,Зима
401.22,597,48,6,B2C,Физическое лицо,Одежда,Унисекс,Сочи,Новосибирск,Розничный,2023-11-12 22:03:00,2023-11-14 22:03:00,1.08,Осень,Осень
401.23,483,21,9,B2B,Физическое лицо,Спорттовары,Тренажеры,Санкт-Петербург,Владивосток,Розничный,2023-10-28 16:33:00,2023-10-29 13:33:00,236.7,Осень,Осень
401.36,759,32,10,B2C,Физическое лицо,Одежда,Мужская,Казань,Сочи,Оптовый,2023-03-06 02:50:00,2023-03-07 10:50:00,7.0,Весна,Весна
401.62,462,59,4,B2C,Физическое лицо,Одежда,Мужская,Сочи,Екатеринбург,Розничный,2023-07-11 21:06:00,2023-07-14 08:06:00,2.0,Лето,Лето
401.78,310,16,7,B2B,Физическое лицо,Электроника,Аксессуары,Сочи,Новосибирск,Розничный,2023-01-14 11:28:00,2023-01-15 03:28:00,1.75,Зима,Зима
402.02,765,69,7,B2C,Юридическое лицо,Электроника,Компьютеры,Москва,Москва,Розничный,2023-01-29 10:29:00,2023-02-01 07:29:00,70.0,Зима,Зима
402.53,488,60,4,B2C,Юридическое лицо,Электроника,Компьютеры,Сочи,Владивосток,Розничный,2023-04-15 22:44:00,2023-04-18 10:44:00,20.0,Весна,Весна
402.68,446,30,2,B2C,Физическое лицо,Одежда,Унисекс,Новосибирск,Сочи,Розничный,2023-07-11 21:12:00,2023-07-13 03:12:00,0.8,Лето,Лето
402.73,659,59,4,B2B,Физическое лицо,Электроника,Компьютеры,Москва,Санкт-Петербург,Розничный,2023-07-20 23:24:00,2023-07-23 10:24:00,40.0,Лето,Лето
402.78,750,48,10,B2C,Физическое лицо,Электроника,Компьютеры,Москва,Калининград,Розничный,2023-10-22 05:28:00,2023-10-24 05:28:00,100.0,Осень,Осень
402.8,406,26,3,B2C,Физическое лицо,Электроника,Аксессуары,Москва,Калининград,Розничный,2023-11-03 05:27:00,2023-11-04 07:27:00,0.09,Осень,Осень
403.04,242,15,1,VIP,Юридическое лицо,Электроника,Мобильные устройства,Казань,Екатеринбург,Розничный,2023-08-01 05:47:00,2023-08-01 20:47:00,0.17,Лето,Лето
403.12,237,30,5,B2C,Физическое лицо,Электроника,Компьютеры,Сочи,Екатеринбург,Розничный,2023-09-21 19:09:00,2023-09-23 01:09:00,25.0,Осень,Осень
403.12,529,58,8,B2C,Физическое лицо,Одежда,Унисекс,Москва,Нижний Новгород,Розничный,2023-10-03 10:31:00,2023-10-05 20:31:00,3.2,Осень,Осень
403.52,415,43,10,B2C,Физическое лицо,Одежда,Женская,Нижний Новгород,Нижний Новгород,Розничный,2023-02-24 08:12:00,2023-02-26 03:12:00,6.0,Зима,Зима
403.75,269,29,8,B2C,Физическое лицо,Бытовая техника,Малая техника,Нижний Новгород,Екатеринбург,Розничный,2023-10-14 19:32:00,2023-10-16 00:32:00,140.0,Осень,Осень
404.11,547,60,3,B2C,Физическое лицо,Спорттовары,Тренажеры,Новосибирск,Казань,Розничный,2023-10-21 18:19:00,2023-10-24 06:19:00,78.9,Осень,Осень
404.15,459,10,5,B2B,Физическое лицо,Электроника,Аксессуары,Санкт-Петербург,Краснодар,Розничный,2023-03-23 17:32:00,2023-03-24 03:32:00,1.25,Весна,Весна
404.42,556,29,8,B2C,Физическое лицо,Бытовая техника,Малая техника,Санкт-Петербург,Казань,Розничный,2023-09-17 20:29:00,2023-09-19 01:29:00,7.84,Осень,Осень
405.16,315,11,9,B2C,Физическое лицо,Бытовая техника,Малая техника,Нижний Новгород,Краснодар,Розничный,2023-08-30 11:03:00,2023-08-30 22:03:00,81.0,Лето,Лето
405.76,275,22,8,B2C,Физическое лицо,Спорттовары,Тренажеры,Казань,Москва,Розничный,2023-10-08 13:39:00,2023-10-09 11:39:00,210.4,Осень,Осень
405.91,527,1,1,VIP,Юридическое лицо,Спорттовары,Тренажеры,Москва,Казань,Розничный,2023-03-25 05:59:00,2023-03-25 06:59:00,73.0,Весна,Весна
