cost,distance,delivery_time_hours,quantity,segment,customer_type,category,sub_category,region_x,city_x,region_y,city_y,store_type,total_mass_kg,post_index,season
501.89,610,59,10,B2C,Физическое лицо,Одежда,Мужская,Сибирский,Новосибирск,Южный,Сочи,Розничный,3.0,75621,Зима
502.12,259,49,4,VIP,Физическое лицо,Электроника,Аксессуары,Южный,Сочи,Дальневосточный,Владивосток,Розничный,0.12,374572,Осень
502.16,262,72,1,B2C,Физическое лицо,Одежда,Унисекс,Центральный,Нижний Новгород,Приволжский,Казань,Розничный,0.6,914213,Весна
502.3,528,40,5,B2C,Юридическое лицо,Электроника,Компьютеры,Северо-Западный,Санкт-Петербург,Центральный,Москва,Розничный,11.0,428135,Зима
502.65,613,51,8,B2C,Физическое лицо,Бытовая техника,Малая техника,Южный,Сочи,Дальневосточный,Владивосток,Розничный,24.4,812903,Осень
503.24,905,6,1,B2C,Физическое лицо,Одежда,Унисекс,Северо-Западный,Санкт-Петербург,Южный,Сочи,Розничный,0.4,167609,Осень
503.72,328,20,2,B2B,Физическое лицо,Электроника,Аксессуары,Центральный,Москва,Южный,Сочи,Розничный,0.5,217699,Зима
503.76,597,32,6,B2C,Юридическое лицо,Одежда,Унисекс,Центральный,Москва,Северо-Западный,Санкт-Петербург,Розничный,2.4,556530,Лето
503.92,263,58,5,VIP,Физическое лицо,Электроника,Компьютеры,Приволжский,Казань,Центральный,Москва,Оптовый,25.0,550123,Осень
504.13,289,68,2,B2C,Физическое лицо,Электроника,Аксессуары,Центральный,Москва,Приволжский,Казань,Розничный,0.5,492187,Зима
504.15,393,70,5,B2B,Физическое лицо,Электроника,Мобильные устройства,Центральный,Москва,Уральский,Екатеринбург,Розничный,0.8500000000000001,908200,Осень
504.33,604,32,4,B2C,Юридическое лицо,Электроника,Мобильные устройства,Южный,Сочи,Уральский,Екатеринбург,Розничный,0.68,500682,Лето
504.43,854,10,7,B2B,Физическое лицо,Электроника,Аксессуары,Центральный,Москва,Сибирский,Новосибирск,Розничный,1.75,545095,Весна
504.44,579,6,2,VIP,Физическое лицо,Бытовая техника,Малая техника,Центральный,Москва,Южный,Сочи,Розничный,35.0,310625,Осень
504.53,287,4,4,B2C,Физическое лицо,Одежда,Женская,Северо-Западный,Санкт-Петербург,Южный,Сочи,Розничный,2.4,322567,Весна
504.63,377,17,3,B2C,Юридическое лицо,Электроника,Мобильные устройства,Северо-Западный,Санкт-Петербург,Сибирский,Новосибирск,Розничный,1.5,245206,Лето
504.86,331,19,8,B2C,Юридическое лицо,Электроника,Аксессуары,Сибирский,Новосибирск,Центральный,Москва,Розничный,2.0,789811,Зима
504.96,461,11,7,B2C,Физическое лицо,Одежда,Мужская,Сибирский,Новосибирск,Южный,Краснодар,Розничный,4.899999999999999,873408,Лето
505.01,843,17,6,VIP,Физическое лицо,Одежда,Женская,Центральный,Нижний Новгород,Дальневосточный,Владивосток,Розничный,1.8,932211,Лето
505.48,637,25,8,B2C,Физическое лицо,Спорттовары,Тренажеры,Южный,Сочи,Центральный,Нижний Новгород,Розничный,210.4,417057,Лето
505.92,872,65,7,B2B,Физическое лицо,Электроника,Аксессуары,Северо-Западный,Санкт-Петербург,Дальневосточный,Владивосток,Розничный,1.75,421104,Зима
505.98,374,24,9,B2C,Физическое лицо,Электроника,Компьютеры,Приволжский,Казань,Центральный,Москва,Оптовый,19.8,870902,Лето
506.17,263,3,8,B2B,Физическое лицо,Бытовая техника,Малая техника,Сибирский,Новосибирск,Южный,Сочи,Розничный,28.0,789476,Весна
506.99,481,26,10,B2C,Физическое лицо,Одежда,Женская,Центральный,Москва,Южный,Краснодар,Розничный,3.3,619910,Весна
507.07,663,63,2,B2B,Физическое лицо,Одежда,Мужская,Сибирский,Новосибирск,Северо-Западный,Калининград,Розничный,1.0,311715,Зима
507.38,414,34,7,B2B,Физическое лицо,Одежда,Мужская,Центральный,Нижний Новгород,Центральный,Москва,Розничный,4.899999999999999,889391,Весна
507.44,273,41,4,B2C,Физическое лицо,Электроника,Компьютеры,Приволжский,Казань,Центральный,Нижний Новгород,Оптовый,8.8,592922,Лето
507.88,524,26,5,B2C,Юридическое лицо,Одежда,Мужская,Северо-Западный,Санкт-Петербург,Сибирский,Новосибирск,Розничный,3.5,702701,Осень
507.99,460,51,4,B2C,Юридическое лицо,Бытовая техника,Крупная техника,Южный,Сочи,Южный,Краснодар,Розничный,240.0,209862,Лето
508.07,320,68,8,B2B,Физическое лицо,Бытовая техника,Крупная техника,Приволжский,Казань,Центральный,Нижний Новгород,Розничный,560.0,415421,Весна
508.09,292,62,3,B2C,Юридическое лицо,Электроника,Компьютеры,Приволжский,Казань,Приволжский,Казань,Розничный,15.0,187665,Осень
508.2,313,53,10,B2C,Юридическое лицо,Бытовая техника,Малая техника,Приволжский,Казань,Северо-Западный,Санкт-Петербург,Розничный,9.8,907686,Зима
508.46,427,11,4,B2C,Физическое лицо,Электроника,Компьютеры,Приволжский,Казань,Южный,Сочи,Розничный,8.8,549062,Осень
509.56,324,3,7,B2C,Физическое лицо,Бытовая техника,Малая техника,Приволжский,Казань,Дальневосточный,Владивосток,Оптовый,6.859999999999999,387224,Лето
509.8,509,28,8,B2C,Физическое лицо,Бытовая техника,Крупная техника,Приволжский,Казань,Северо-Западный,Санкт-Петербург,Оптовый,480.0,52150,Лето
509.8,965,25,10,B2C,Физическое лицо,Бытовая техника,Малая техника,Центральный,Нижний Новгород,Приволжский,Казань,Розничный,30.5,953191,Весна
509.83,490,71,10,VIP,Физическое лицо,Бытовая техника,Малая техника,Сибирский,Новосибирск,Приволжский,Казань,Розничный,175.0,358796,Весна
509.85,784,38,7,B2C,Физическое лицо,Электроника,Компьютеры,Южный,Сочи,Северо-Западный,Калининград,Розничный,70.0,149042,Лето
509.99,661,18,6,B2C,Физическое лицо,Электроника,Аксессуары,Сибирский,Новосибирск,Сибирский,Новосибирск,Розничный,0.078,518322,Лето
51.03,40,27,5,B2C,Физическое лицо,Одежда,Мужская,Северо-Западный,Санкт-Петербург,Уральский,Екатеринбург,Розничный,3.5,551540,Лето
51.05,94,9,3,B2C,Физическое лицо,Бытовая техника,Малая техника,Приволжский,Казань,Северо-Западный,Калининград,Оптовый,2.94,525107,Весна
51.21,28,52,10,B2B,Физическое лицо,Одежда,Женская,Южный,Сочи,Северо-Западный,Калининград,Розничный,6.0,717818,Лето
51.28,35,58,9,B2C,Физическое лицо,Одежда,Унисекс,Приволжский,Казань,Южный,Сочи,Розничный,1.62,589174,Весна
51.3,50,9,7,B2C,Физическое лицо,Одежда,Унисекс,Сибирский,Новосибирск,Северо-Западный,Калининград,Розничный,4.2,631239,Лето
51.42,56,67,8,VIP,Физическое лицо,Бытовая техника,Малая техника,Центральный,Нижний Новгород,Центральный,Нижний Новгород,Розничный,24.4,350526,Весна
510.25,334,19,4,B2B,Физическое лицо,Бытовая техника,Малая техника,Центральный,Нижний Новгород,Южный,Сочи,Розничный,3.92,327239,Весна
510.44,647,40,6,B2C,Юридическое лицо,Бытовая техника,Крупная техника,Центральный,Москва,Южный,Сочи,Розничный,420.0,46941,Весна
510.49,390,46,9,B2B,Физическое лицо,Бытовая техника,Крупная техника,Южный,Сочи,Сибирский,Новосибирск,Розничный,630.0,800836,Весна
510.76,362,31,9,B2B,Физическое лицо,Бытовая техника,Крупная техника,Центральный,Нижний Новгород,Южный,Краснодар,Розничный,630.0,481392,Весна
511.24,833,61,2,VIP,Физическое лицо,Спорттовары,Тренажеры,Приволжский,Казань,Сибирский,Новосибирск,Оптовый,146.0,473178,Зима
511.49,758,55,2,B2B,Физическое лицо,Электроника,Мобильные устройства,Центральный,Москва,Северо-Западный,Калининград,Розничный,0.34,227070,Лето
511.55,594,30,9,B2C,Физическое лицо,Одежда,Унисекс,Центральный,Нижний Новгород,Дальневосточный,Владивосток,Розничный,1.62,559477,Весна
512.9,599,54,6,B2C,Физическое лицо,Электроника,Компьютеры,Южный,Сочи,Центральный,Москва,Розничный,30.0,413866,Осень
513.11,364,72,6,B2B,Физическое лицо,Одежда,Мужская,Центральный,Москва,Дальневосточный,Владивосток,Розничный,4.199999999999999,298761,Весна
513.23,287,32,1,B2B,Юридическое лицо,Электроника,Аксессуары,Центральный,Нижний Новгород,Сибирский,Новосибирск,Розничный,0.25,633473,Лето
513.43,787,18,7,B2C,Физическое лицо,Электроника,Компьютеры,Центральный,Нижний Новгород,Сибирский,Новосибирск,Розничный,15.4,35679,Зима
513.48,291,28,6,B2C,Физическое лицо,Электроника,Компьютеры,Приволжский,Казань,Северо-Западный,Санкт-Петербург,Оптовый,30.0,465781,Лето
513.64,789,69,10,B2C,Физическое лицо,Спорттовары,Тренажеры,Приволжский,Казань,Южный,Сочи,Розничный,263.0,228727,Весна
514.15,311,15,6,B2C,Юридическое лицо,Одежда,Мужская,Сибирский,Новосибирск,Южный,Краснодар,Розничный,4.199999999999999,655414,Осень
514.41,325,61,4,B2C,Физическое лицо,Бытовая техника,Крупная техника,Центральный,Москва,Северо-Западный,Калининград,Розничный,240.0,524277,Осень
514.63,754,15,4,B2C,Физическое лицо,Спорттовары,Тренажеры,Центральный,Москва,Центральный,Москва,Розничный,292.0,769775,Лето
514.68,976,42,10,B2B,Физическое лицо,Бытовая техника,Малая техника,Центральный,Москва,Сибирский,Новосибирск,Розничный,9.8,180197,Зима
514.77,869,40,9,B2B,Физическое лицо,Бытовая техника,Крупная техника,Приволжский,Казань,Северо-Западный,Калининград,Оптовый,540.0,858460,Зима
514.9,785,54,6,B2C,Физическое лицо,Бытовая техника,Крупная техника,Приволжский,Казань,Сибирский,Новосибирск,Розничный,420.0,976569,Осень
515.14,567,30,8,B2C,Физическое лицо,Бытовая техника,Малая техника,Центральный,Москва,Приволжский,Казань,Розничный,140.0,802161,Лето
515.37,500,69,10,B2C,Физическое лицо,Электроника,Аксессуары,Центральный,Москва,Центральный,Москва,Розничный,2.5,446508,Лето
515.47,386,14,6,B2C,Физическое лицо,Электроника,Мобильные устройства,Центральный,Москва,Южный,Сочи,Розничный,3.0,577633,Осень
515.5,635,16,10,B2C,Физическое лицо,Электроника,Компьютеры,Северо-Западный,Санкт-Петербург,Дальневосточный,Владивосток,Розничный,50.0,724070,Лето
515.62,519,17,4,B2C,Физическое лицо,Бытовая техника,Крупная техника,Южный,Сочи,Южный,Сочи,Розничный,280.0,568800,Зима
515.92,443,65,7,B2C,Физическое лицо,Одежда,Унисекс,Центральный,Москва,Центральный,Нижний Новгород,Розничный,4.2,339101,Весна
516.08,508,24,2,B2C,Физическое лицо,Бытовая техника,Малая техника,Приволжский,Казань,Дальневосточный,Владивосток,Оптовый,18.0,44071,Зима
516.29,454,37,5,B2C,Юридическое лицо,Бытовая техника,Малая техника,Южный,Сочи,Дальневосточный,Владивосток,Розничный,87.5,883273,Лето
516.48,331,4,6,B2B,Физическое лицо,Бытовая техника,Малая техника,Северо-Западный,Санкт-Петербург,Приволжский,Казань,Розничный,21.0,216849,Весна
516.51,948,12,7,B2B,Физическое лицо,Одежда,Мужская,Центральный,Москва,Южный,Краснодар,Розничный,4.899999999999999,671531,Весна
516.59,358,36,4,B2C,Физическое лицо,Одежда,Мужская,Центральный,Москва,Дальневосточный,Владивосток,Розничный,1.2,134012,Осень
516.74,396,39,3,B2C,Физическое лицо,Бытовая техника,Крупная техника,Центральный,Нижний Новгород,Южный,Краснодар,Розничный,210.0,57374,Зима
516.8,602,13,6,B2B,Физическое лицо,Бытовая техника,Малая техника,Южный,Сочи,Дальневосточный,Владивосток,Розничный,105.0,438603,Осень
517.2,412,50,9,B2C,Физическое лицо,Электроника,Мобильные устройства,Приволжский,Казань,Дальневосточный,Владивосток,Оптовый,1.53,348878,Зима
517.48,439,8,2,B2C,Юридическое лицо,Бытовая техника,Крупная техника,Южный,Сочи,Северо-Западный,Санкт-Петербург,Розничный,140.0,525861,Зима
517.59,770,6,8,B2C,Юридическое лицо,Одежда,Женская,Центральный,Москва,Северо-Западный,Санкт-Петербург,Розничный,4.8,978726,Осень
518.02,852,62,5,B2B,Юридическое лицо,Бытовая техника,Крупная техника,Южный,Сочи,Южный,Краснодар,Розничный,350.0,348101,Лето
518.1,279,56,1,B2C,Физическое лицо,Бытовая техника,Крупная техника,Центральный,Нижний Новгород,Дальневосточный,Владивосток,Розничный,60.0,226021,Зима
518.29,509,26,8,B2C,Физическое лицо,Бытовая техника,Крупная техника,Приволжский,Казань,Дальневосточный,Владивосток,Оптовый,480.0,710002,Зима
518.91,493,1,3,B2B,Физическое лицо,Одежда,Унисекс,Южный,Сочи,Приволжский,Казань,Розничный,1.8,590423,Лето
519.35,732,33,9,B2C,Юридическое лицо,Бытовая техника,Малая техника,Южный,Сочи,Южный,Краснодар,Розничный,157.5,353754,Осень
519.4,534,57,2,B2C,Юридическое лицо,Бытовая техника,Крупная техника,Сибирский,Новосибирск,Южный,Сочи,Розничный,120.0,718139,Весна
519.4,424,14,8,B2B,Физическое лицо,Электроника,Компьютеры,Северо-Западный,Санкт-Петербург,Приволжский,Казань,Розничный,17.6,114512,Лето
519.67,645,10,6,B2C,Юридическое лицо,Бытовая техника,Малая техника,Северо-Западный,Санкт-Петербург,Дальневосточный,Владивосток,Розничный,105.0,696521,Весна
519.96,289,6,1,B2C,Физическое лицо,Одежда,Женская,Приволжский,Казань,Дальневосточный,Владивосток,Оптовый,0.6,767639,Осень
52.14,56,14,8,B2C,Физическое лицо,Электроника,Аксессуары,Северо-Западный,Санкт-Петербург,Южный,Краснодар,Розничный,0.24,202305,Лето
52.92,42,29,1,B2B,Юридическое лицо,Электроника,Компьютеры,Южный,Сочи,Северо-Западный,Калининград,Розничный,10.0,240996,Зима
520.05,474,3,3,B2B,Юридическое лицо,Электроника,Компьютеры,Приволжский,Казань,Северо-Западный,Санкт-Петербург,Оптовый,6.600000000000001,819424,Осень
521.04,576,8,9,B2B,Физическое лицо,Одежда,Унисекс,Центральный,Москва,Дальневосточный,Владивосток,Розничный,5.399999999999999,249346,Лето
521.61,263,25,5,B2B,Юридическое лицо,Одежда,Мужская,Центральный,Нижний Новгород,Северо-Западный,Калининград,Розничный,3.5,327175,Лето
522.76,628,4,7,B2C,Физическое лицо,Бытовая техника,Крупная техника,Приволжский,Казань,Дальневосточный,Владивосток,Оптовый,420.0,735049,Весна
522.81,757,60,2,B2C,Физическое лицо,Бытовая техника,Крупная техника,Северо-Западный,Санкт-Петербург,Южный,Сочи,Розничный,120.0,407221,Весна
522.89,435,33,7,B2C,Физическое лицо,Бытовая техника,Крупная техника,Южный,Сочи,Центральный,Москва,Розничный,420.0,655789,Лето
522.91,483,6,5,B2C,Физическое лицо,Бытовая техника,Малая техника,Приволжский,Казань,Уральский,Екатеринбург,Розничный,87.5,938139,Весна
523.0,497,56,6,B2C,Физическое лицо,Бытовая техника,Крупная техника,Центральный,Москва,Сибирский,Новосибирск,Розничный,420.0,103113,Зима
523.23,511,29,10,B2C,Физическое лицо,Электроника,Аксессуары,Южный,Сочи,Центральный,Москва,Розничный,2.5,552394,Зима
523.44,620,29,8,B2B,Физическое лицо,Одежда,Женская,Центральный,Нижний Новгород,Дальневосточный,Владивосток,Розничный,2.4,668987,Весна
523.58,588,66,2,B2C,Физическое лицо,Бытовая техника,Малая техника,Центральный,Москва,Сибирский,Новосибирск,Розничный,18.0,676588,Осень
524.68,320,42,4,B2C,Физическое лицо,Электроника,Мобильные устройства,Сибирский,Новосибирск,Центральный,Нижний Новгород,Розничный,0.68,484911,Лето
524.88,452,37,8,B2C,Физическое лицо,Бытовая техника,Крупная техника,Приволжский,Казань,Северо-Западный,Калининград,Оптовый,480.0,603096,Весна
524.95,279,25,2,B2B,Физическое лицо,Бытовая техника,Малая техника,Сибирский,Новосибирск,Центральный,Москва,Розничный,1.96,444295,Лето
524.95,460,22,4,B2C,Физическое лицо,Спорттовары,Тренажеры,Сибирский,Новосибирск,Северо-Западный,Санкт-Петербург,Розничный,292.0,413,Весна
525.0,277,39,10,B2B,Физическое лицо,Бытовая техника,Крупная техника,Приволжский,Казань,Дальневосточный,Владивосток,Оптовый,600.0,299202,Лето
525.12,297,37,8,B2C,Физическое лицо,Электроника,Аксессуары,Сибирский,Новосибирск,Дальневосточный,Владивосток,Розничный,2.0,127925,Зима
525.51,698,21,2,VIP,Физическое лицо,Бытовая техника,Крупная техника,Центральный,Москва,Северо-Западный,Калининград,Розничный,140.0,441034,Весна
525.76,894,25,1,B2C,Физическое лицо,Электроника,Аксессуары,Приволжский,Казань,Южный,Краснодар,Оптовый,0.25,515721,Осень
526.13,280,60,5,B2C,Физическое лицо,Одежда,Мужская,Южный,Сочи,Дальневосточный,Владивосток,Розничный,1.5,379935,Осень
526.37,291,60,4,B2B,Физическое лицо,Электроника,Аксессуары,Сибирский,Новосибирск,Центральный,Москва,Розничный,1.0,29686,Осень
526.52,867,49,10,B2B,Физическое лицо,Электроника,Мобильные устройства,Южный,Сочи,Сибирский,Новосибирск,Розничный,5.0,421318,Весна
526.6,421,40,3,B2B,Юридическое лицо,Электроника,Мобильные устройства,Южный,Сочи,Центральный,Москва,Розничный,1.5,943308,Зима
526.62,417,29,6,B2B,Физическое лицо,Одежда,Унисекс,Южный,Сочи,Дальневосточный,Владивосток,Розничный,2.4,273657,Лето
526.8,276,71,9,B2C,Физическое лицо,Электроника,Аксессуары,Приволжский,Казань,Сибирский,Новосибирск,Оптовый,2.25,454802,Осень
527.04,289,60,2,B2C,Физическое лицо,Электроника,Мобильные устройства,Приволжский,Казань,Южный,Краснодар,Оптовый,0.34,489933,Лето
527.05,506,41,2,VIP,Физическое лицо,Спорттовары,Тренажеры,Центральный,Москва,Центральный,Москва,Розничный,52.6,933137,Зима
527.09,399,32,7,B2C,Физическое лицо,Электроника,Мобильные устройства,Южный,Сочи,Северо-Западный,Санкт-Петербург,Розничный,1.19,481993,Осень
527.55,499,49,10,VIP,Юридическое лицо,Бытовая техника,Малая техника,Центральный,Москва,Южный,Сочи,Розничный,90.0,641150,Осень
527.58,524,8,9,B2B,Юридическое лицо,Бытовая техника,Крупная техника,Приволжский,Казань,Центральный,Москва,Розничный,540.0,717481,Осень
527.71,356,6,9,B2C,Физическое лицо,Бытовая техника,Малая техника,Центральный,Москва,Приволжский,Казань,Розничный,27.45,368403,Лето
528.33,303,5,8,B2C,Юридическое лицо,Электроника,Компьютеры,Сибирский,Новосибирск,Центральный,Москва,Розничный,40.0,443929,Осень
528.46,412,37,7,B2C,Юридическое лицо,Бытовая техника,Крупная техника,Центральный,Москва,Северо-Западный,Калининград,Розничный,490.0,989826,Осень
528.47,274,32,5,B2B,Физическое лицо,Одежда,Унисекс,Сибирский,Новосибирск,Южный,Краснодар,Розничный,2.0,320762,Лето
529.08,546,31,9,B2B,Физическое лицо,Одежда,Мужская,Приволжский,Казань,Южный,Краснодар,Розничный,2.7,128181,Зима
529.13,320,29,2,B2C,Физическое лицо,Бытовая техника,Малая техника,Центральный,Нижний Новгород,Южный,Краснодар,Розничный,35.0,204249,Лето
529.26,678,4,3,B2C,Физическое лицо,Электроника,Аксессуары,Приволжский,Казань,Приволжский,Казань,Оптовый,0.09,539781,Лето
529.27,960,29,9,B2C,Физическое лицо,Электроника,Аксессуары,Приволжский,Казань,Южный,Сочи,Оптовый,0.27,24469,Зима
529.61,742,40,5,B2C,Физическое лицо,Электроника,Мобильные устройства,Южный,Сочи,Уральский,Екатеринбург,Розничный,0.8500000000000001,695068,Зима
529.79,707,34,1,B2B,Юридическое лицо,Электроника,Мобильные устройства,Приволжский,Казань,Центральный,Нижний Новгород,Розничный,0.5,615340,Весна
529.99,372,21,9,B2C,Физическое лицо,Бытовая техника,Крупная техника,Южный,Сочи,Сибирский,Новосибирск,Розничный,630.0,466084,Лето
53.05,83,40,7,B2C,Юридическое лицо,Электроника,Аксессуары,Приволжский,Казань,Приволжский,Казань,Розничный,1.75,566315,Осень
53.17,31,37,8,B2C,Физическое лицо,Электроника,Аксессуары,Приволжский,Казань,Сибирский,Новосибирск,Оптовый,2.0,929563,Осень
53.22,50,69,7,B2B,Физическое лицо,Спорттовары,Тренажеры,Центральный,Москва,Дальневосточный,Владивосток,Розничный,511.0,394864,Зима
53.93,82,9,10,B2C,Юридическое лицо,Электроника,Компьютеры,Приволжский,Казань,Северо-Западный,Санкт-Петербург,Оптовый,22.0,489809,Лето
530.04,299,23,4,B2C,Физическое лицо,Бытовая техника,Крупная техника,Южный,Сочи,Южный,Краснодар,Розничный,280.0,395535,Весна
530.08,282,30,9,B2C,Физическое лицо,Бытовая техника,Малая техника,Приволжский,Казань,Северо-Западный,Санкт-Петербург,Оптовый,8.82,64555,Осень
530.12,877,7,1,VIP,Физическое лицо,Бытовая техника,Крупная техника,Центральный,Москва,Сибирский,Новосибирск,Розничный,70.0,320865,Лето
530.42,424,57,10,B2C,Физическое лицо,Электроника,Аксессуары,Центральный,Москва,Северо-Западный,Калининград,Розничный,2.5,22495,Лето
530.52,813,39,5,B2C,Физическое лицо,Спорттовары,Тренажеры,Центральный,Москва,Центральный,Нижний Новгород,Розничный,131.5,238476,Зима
530.59,823,15,8,B2C,Физическое лицо,Электроника,Мобильные устройства,Приволжский,Казань,Южный,Краснодар,Розничный,4.0,859619,Осень
530.96,330,28,2,B2C,Юридическое лицо,Электроника,Компьютеры,Центральный,Москва,Приволжский,Казань,Розничный,10.0,564615,Осень
531.07,817,16,8,B2C,Физическое лицо,Спорттовары,Тренажеры,Южный,Сочи,Сибирский,Новосибирск,Розничный,210.4,275620,Весна
531.12,563,63,4,B2C,Физическое лицо,Бытовая техника,Малая техника,Южный,Сочи,Приволжский,Казань,Розничный,36.0,550497,Зима
531.31,479,46,5,B2C,Юридическое лицо,Одежда,Женская,Центральный,Москва,Северо-Западный,Санкт-Петербург,Розничный,1.65,620729,Зима
531.64,955,3,7,B2C,Юридическое лицо,Одежда,Мужская,Центральный,Москва,Дальневосточный,Владивосток,Розничный,4.899999999999999,399252,Лето
531.88,556,28,6,B2C,Физическое лицо,Одежда,Унисекс,Приволжский,Казань,Центральный,Нижний Новгород,Оптовый,1.08,664714,Лето
532.75,660,57,7,VIP,Физическое лицо,Бытовая техника,Крупная техника,Центральный,Нижний Новгород,Центральный,Москва,Розничный,490.0,162081,Лето
533.61,656,69,10,B2C,Физическое лицо,Бытовая техника,Крупная техника,Южный,Сочи,Центральный,Нижний Новгород,Розничный,600.0,797001,Весна
533.76,619,31,5,B2C,Физическое лицо,Одежда,Мужская,Центральный,Москва,Центральный,Москва,Розничный,3.5,398034,Лето
533.85,485,34,4,VIP,Физическое лицо,Бытовая техника,Крупная техника,Южный,Сочи,Северо-Западный,Калининград,Розничный,280.0,808766,Весна
533.88,769,50,9,B2C,Физическое лицо,Электроника,Компьютеры,Приволжский,Казань,Центральный,Москва,Розничный,45.0,309483,Осень
534.08,890,2,10,B2B,Физическое лицо,Бытовая техника,Малая техника,Северо-Западный,Санкт-Петербург,Центральный,Нижний Новгород,Розничный,35.0,665665,Осень
534.54,810,12,8,B2C,Физическое лицо,Спорттовары,Тренажеры,Центральный,Москва,Северо-Западный,Санкт-Петербург,Розничный,210.4,693574,Весна
534.55,547,28,8,B2C,Физическое лицо,Одежда,Унисекс,Центральный,Нижний Новгород,Приволжский,Казань,Розничный,1.44,8471,Лето
535.38,444,41,9,B2B,Физическое лицо,Электроника,Аксессуары,Сибирский,Новосибирск,Дальневосточный,Владивосток,Розничный,0.117,485953,Лето
535.44,352,22,1,B2C,Физическое лицо,Электроника,Мобильные устройства,Центральный,Москва,Северо-Западный,Калининград,Розничный,0.17,700935,Весна
535.53,691,3,9,B2C,Юридическое лицо,Одежда,Мужская,Сибирский,Новосибирск,Южный,Краснодар,Розничный,4.5,831988,Лето
535.59,522,15,8,B2C,Физическое лицо,Одежда,Мужская,Приволжский,Казань,Центральный,Нижний Новгород,Розничный,5.6,96642,Весна
535.68,944,27,6,B2C,Физическое лицо,Одежда,Унисекс,Приволжский,Казань,Приволжский,Казань,Розничный,2.4,150663,Осень
535.82,761,7,7,B2B,Физическое лицо,Одежда,Унисекс,Центральный,Москва,Дальневосточный,Владивосток,Розничный,2.8,582832,Зима
536.08,497,66,8,VIP,Физическое лицо,Бытовая техника,Малая техника,Центральный,Нижний Новгород,Южный,Сочи,Розничный,7.84,480569,Зима
536.13,791,46,8,B2B,Физическое лицо,Одежда,Женская,Северо-Западный,Санкт-Петербург,Южный,Сочи,Розничный,4.8,93856,Весна
536.27,615,3,1,B2C,Физическое лицо,Электроника,Мобильные устройства,Центральный,Нижний Новгород,Южный,Сочи,Розничный,0.17,735469,Лето
537.13,442,16,10,B2C,Физическое лицо,Электроника,Мобильные устройства,Приволжский,Казань,Сибирский,Новосибирск,Оптовый,5.0,114602,Лето
537.2,477,47,2,B2C,Физическое лицо,Бытовая техника,Малая техника,Центральный,Нижний Новгород,Приволжский,Казань,Розничный,18.0,461321,Весна
537.34,286,65,6,B2B,Юридическое лицо,Бытовая техника,Малая техника,Приволжский,Казань,Северо-Западный,Санкт-Петербург,Розничный,18.3,203482,Лето
537.34,296,28,8,B2B,Физическое лицо,Бытовая техника,Крупная техника,Приволжский,Казань,Приволжский,Казань,Оптовый,480.0,513636,Лето
537.44,506,51,1,VIP,Физическое лицо,Электроника,Компьютеры,Приволжский,Казань,Сибирский,Новосибирск,Оптовый,10.0,221493,Зима
537.86,804,34,4,B2C,Физическое лицо,Одежда,Мужская,Приволжский,Казань,Центральный,Москва,Оптовый,2.0,941171,Весна
538.37,826,62,6,B2C,Физическое лицо,Электроника,Компьютеры,Южный,Сочи,Южный,Краснодар,Розничный,60.0,602259,Осень
538.38,615,71,3,B2C,Юридическое лицо,Одежда,Унисекс,Сибирский,Новосибирск,Приволжский,Казань,Розничный,1.8,896400,Зима
538.5,831,7,2,B2C,Физическое лицо,Одежда,Мужская,Центральный,Москва,Сибирский,Новосибирск,Розничный,1.4,290698,Осень
539.05,354,36,7,B2B,Физическое лицо,Бытовая техника,Крупная техника,Центральный,Москва,Северо-Западный,Санкт-Петербург,Розничный,490.0,38811,Осень
539.39,670,50,1,B2C,Юридическое лицо,Электроника,Компьютеры,Северо-Западный,Санкт-Петербург,Южный,Краснодар,Розничный,5.0,305840,Зима
539.88,486,1,9,B2C,Физическое лицо,Спорттовары,Тренажеры,Центральный,Москва,Уральский,Екатеринбург,Розничный,236.7,112094,Осень
539.97,776,33,7,B2C,Физическое лицо,Электроника,Аксессуары,Центральный,Москва,Сибирский,Новосибирск,Розничный,1.75,549923,Осень
539.98,659,37,2,B2C,Физическое лицо,Электроника,Аксессуары,Южный,Сочи,Центральный,Москва,Розничный,0.5,2915,Лето
54.07,38,52,5,B2C,Физическое лицо,Одежда,Унисекс,Центральный,Москва,Северо-Западный,Санкт-Петербург,Розничный,3.0,349094,Весна
54.12,49,72,8,B2C,Физическое лицо,Электроника,Мобильные устройства,Приволжский,Казань,Южный,Краснодар,Розничный,4.0,850416,Зима
54.32,41,40,7,B2C,Физическое лицо,Спорттовары,Тренажеры,Центральный,Москва,Центральный,Нижний Новгород,Розничный,184.1,590692,Лето
54.47,47,34,1,B2B,Физическое лицо,Бытовая техника,Малая техника,Центральный,Москва,Центральный,Нижний Новгород,Розничный,17.5,760893,Весна
54.94,44,51,8,B2B,Физическое лицо,Электроника,Компьютеры,Южный,Сочи,Центральный,Москва,Розничный,17.6,195811,Лето
540.2,319,57,9,B2C,Физическое лицо,Одежда,Женская,Северо-Западный,Санкт-Петербург,Центральный,Москва,Розничный,2.7,575299,Лето
540.28,655,72,3,B2B,Юридическое лицо,Одежда,Мужская,Сибирский,Новосибирск,Приволжский,Казань,Розничный,1.5,10697,Лето
540.66,427,64,7,B2C,Физическое лицо,Электроника,Аксессуары,Приволжский,Казань,Центральный,Нижний Новгород,Розничный,0.091,178875,Осень
