cost,distance,delivery_time_hours,quantity,segment,customer_type,category,sub_category,region_x,city_x,region_y,city_y,store_type,total_mass_kg,post_index,season
305.55,551,70,4,VIP,Физическое лицо,Одежда,Мужская,Сибирский,Новосибирск,Дальневосточный,Владивосток,Розничный,2.0,439263,Зима
305.96,370,67,5,B2C,Физическое лицо,Бытовая техника,Малая техника,Центральный,Москва,Уральский,Екатеринбург,Розничный,45.0,969616,Зима
306.01,576,6,1,B2B,Физическое лицо,Одежда,Унисекс,Южный,Сочи,Южный,Сочи,Розничный,0.18,719663,Зима
306.3,175,17,7,B2B,Юридическое лицо,Электроника,Мобильные устройства,Центральный,Москва,Северо-Западный,Калининград,Розничный,1.19,383166,Осень
306.35,271,19,6,VIP,Физическое лицо,Электроника,Компьютеры,Северо-Западный,Санкт-Петербург,Уральский,Екатеринбург,Розничный,60.0,911674,Осень
306.53,331,4,4,B2C,Физическое лицо,Бытовая техника,Малая техника,Приволжский,Казань,Сибирский,Новосибирск,Оптовый,3.92,282159,Зима
306.64,582,22,8,B2C,Юридическое лицо,Электроника,Аксессуары,Центральный,Нижний Новгород,Северо-Западный,Калининград,Розничный,0.24,775236,Весна
306.91,279,22,9,B2B,Физическое лицо,Одежда,Унисекс,Приволжский,Казань,Центральный,Нижний Новгород,Оптовый,3.6,36417,Осень
306.96,190,47,5,VIP,Юридическое лицо,Одежда,Унисекс,Северо-Западный,Санкт-Петербург,Северо-Западный,Калининград,Розничный,2.0,786100,Лето
307.98,189,14,1,B2C,Физическое лицо,Спорттовары,Тренажеры,Центральный,Москва,Приволжский,Казань,Розничный,26.3,938947,Осень
308.19,371,53,5,B2B,Физическое лицо,Одежда,Унисекс,Приволжский,Казань,Дальневосточный,Владивосток,Оптовый,0.8999999999999999,685984,Весна
308.57,170,56,4,B2C,Физическое лицо,Электроника,Компьютеры,Южный,Сочи,Дальневосточный,Владивосток,Розничный,8.8,89177,Весна
308.86,401,25,4,B2B,Юридическое лицо,Электроника,Компьютеры,Центральный,Москва,Приволжский,Казань,Розничный,8.8,448788,Зима
309.1,179,46,4,B2B,Физическое лицо,Электроника,Компьютеры,Северо-Западный,Санкт-Петербург,Центральный,Москва,Розничный,20.0,746316,Зима
309.29,292,8,10,B2C,Юридическое лицо,Бытовая техника,Малая техника,Южный,Сочи,Сибирский,Новосибирск,Розничный,90.0,19951,Зима
309.47,533,20,2,B2B,Физическое лицо,Одежда,Женская,Приволжский,Казань,Центральный,Нижний Новгород,Оптовый,1.2,931244,Зима
309.5,237,26,9,B2C,Физическое лицо,Одежда,Женская,Южный,Сочи,Центральный,Нижний Новгород,Розничный,2.7,724730,Осень
309.66,236,46,9,B2C,Физическое лицо,Бытовая техника,Малая техника,Северо-Западный,Санкт-Петербург,Центральный,Нижний Новгород,Розничный,157.5,251569,Лето
309.86,211,63,9,B2C,Физическое лицо,Электроника,Мобильные устройства,Южный,Сочи,Сибирский,Новосибирск,Розничный,1.53,337693,Зима
31.11,27,15,8,B2C,Физическое лицо,Бытовая техника,Малая техника,Приволжский,Казань,Центральный,Москва,Оптовый,28.0,507220,Весна
31.44,30,24,9,B2C,Юридическое лицо,Бытовая техника,Малая техника,Южный,Сочи,Центральный,Нижний Новгород,Розничный,8.82,706998,Лето
31.83,17,20,3,B2B,Физическое лицо,Бытовая техника,Малая техника,Приволжский,Казань,Центральный,Москва,Оптовый,10.5,878928,Весна
311.05,224,68,10,VIP,Юридическое лицо,Бытовая техника,Малая техника,Центральный,Москва,Северо-Западный,Санкт-Петербург,Розничный,175.0,393557,Зима
311.14,232,2,9,B2C,Физическое лицо,Одежда,Женская,Центральный,Москва,Центральный,Нижний Новгород,Розничный,5.399999999999999,745395,Лето
311.29,287,59,9,B2C,Физическое лицо,Одежда,Мужская,Северо-Западный,Санкт-Петербург,Южный,Краснодар,Розничный,4.5,662260,Зима
311.32,555,46,9,B2C,Физическое лицо,Электроника,Аксессуары,Приволжский,Казань,Южный,Краснодар,Розничный,2.25,910874,Весна
311.36,597,72,2,B2C,Юридическое лицо,Бытовая техника,Малая техника,Центральный,Москва,Южный,Краснодар,Розничный,1.96,226217,Весна
311.81,159,27,9,B2C,Физическое лицо,Спорттовары,Тренажеры,Центральный,Нижний Новгород,Приволжский,Казань,Розничный,236.7,150526,Зима
312.13,384,24,4,B2B,Физическое лицо,Бытовая техника,Малая техника,Приволжский,Казань,Центральный,Москва,Розничный,3.92,394850,Осень
312.48,309,41,3,B2C,Физическое лицо,Электроника,Мобильные устройства,Южный,Сочи,Северо-Западный,Калининград,Розничный,1.5,117392,Лето
312.97,241,38,10,B2C,Физическое лицо,Одежда,Женская,Центральный,Москва,Приволжский,Казань,Розничный,3.3,554215,Весна
313.17,349,53,3,B2C,Физическое лицо,Электроника,Компьютеры,Южный,Сочи,Северо-Западный,Калининград,Розничный,6.600000000000001,304661,Весна
314.34,337,30,7,VIP,Физическое лицо,Бытовая техника,Крупная техника,Приволжский,Казань,Центральный,Москва,Розничный,490.0,349352,Осень
314.68,479,59,9,VIP,Физическое лицо,Бытовая техника,Малая техника,Сибирский,Новосибирск,Сибирский,Новосибирск,Розничный,157.5,378776,Весна
314.85,356,37,2,B2B,Юридическое лицо,Одежда,Женская,Центральный,Москва,Северо-Западный,Калининград,Розничный,0.66,165517,Весна
315.12,185,69,4,B2C,Физическое лицо,Электроника,Мобильные устройства,Южный,Сочи,Северо-Западный,Калининград,Розничный,0.68,611292,Лето
315.35,290,69,5,B2C,Физическое лицо,Одежда,Женская,Приволжский,Казань,Уральский,Екатеринбург,Оптовый,1.5,346028,Весна
315.45,531,16,7,B2C,Физическое лицо,Электроника,Мобильные устройства,Приволжский,Казань,Северо-Западный,Калининград,Оптовый,1.19,114076,Зима
315.51,327,26,8,VIP,Юридическое лицо,Одежда,Унисекс,Приволжский,Казань,Дальневосточный,Владивосток,Оптовый,1.44,895985,Зима
315.8,362,37,1,B2C,Физическое лицо,Бытовая техника,Крупная техника,Северо-Западный,Санкт-Петербург,Сибирский,Новосибирск,Розничный,70.0,985302,Зима
316.03,189,19,4,B2C,Физическое лицо,Бытовая техника,Малая техника,Центральный,Москва,Южный,Краснодар,Розничный,3.92,947953,Зима
316.06,208,39,10,B2C,Физическое лицо,Электроника,Аксессуары,Северо-Западный,Санкт-Петербург,Центральный,Нижний Новгород,Розничный,0.13,384523,Зима
316.16,367,16,1,B2C,Юридическое лицо,Одежда,Женская,Сибирский,Новосибирск,Дальневосточный,Владивосток,Розничный,0.33,442788,Лето
316.39,235,39,6,B2C,Физическое лицо,Одежда,Женская,Центральный,Нижний Новгород,Центральный,Нижний Новгород,Розничный,3.6,228562,Весна
316.56,232,71,10,B2B,Физическое лицо,Электроника,Мобильные устройства,Приволжский,Казань,Северо-Западный,Санкт-Петербург,Оптовый,1.7,204385,Весна
316.66,194,71,10,VIP,Физическое лицо,Бытовая техника,Крупная техника,Приволжский,Казань,Уральский,Екатеринбург,Оптовый,600.0,650429,Весна
316.7,182,13,5,B2C,Физическое лицо,Одежда,Мужская,Центральный,Москва,Южный,Сочи,Розничный,3.5,875028,Лето
317.63,307,22,3,B2B,Физическое лицо,Бытовая техника,Крупная техника,Приволжский,Казань,Северо-Западный,Санкт-Петербург,Оптовый,180.0,582608,Зима
317.84,287,16,6,B2C,Физическое лицо,Одежда,Унисекс,Центральный,Москва,Южный,Сочи,Розничный,3.6,189123,Лето
318.21,352,45,7,B2C,Юридическое лицо,Электроника,Мобильные устройства,Сибирский,Новосибирск,Приволжский,Казань,Розничный,1.19,864482,Осень
318.39,334,25,2,B2C,Физическое лицо,Бытовая техника,Малая техника,Приволжский,Казань,Уральский,Екатеринбург,Розничный,35.0,594887,Лето
318.61,275,57,2,B2C,Физическое лицо,Бытовая техника,Малая техника,Северо-Западный,Санкт-Петербург,Северо-Западный,Санкт-Петербург,Розничный,6.1,502807,Осень
318.67,223,47,2,B2C,Физическое лицо,Бытовая техника,Крупная техника,Северо-Западный,Санкт-Петербург,Южный,Краснодар,Розничный,140.0,918543,Весна
318.93,290,52,3,B2C,Физическое лицо,Одежда,Женская,Северо-Западный,Санкт-Петербург,Южный,Сочи,Розничный,0.99,2929,Весна
319.33,621,65,8,B2C,Физическое лицо,Одежда,Мужская,Центральный,Нижний Новгород,Северо-Западный,Калининград,Розничный,4.0,843415,Зима
319.71,214,1,2,B2C,Физическое лицо,Бытовая техника,Малая техника,Южный,Сочи,Северо-Западный,Санкт-Петербург,Розничный,18.0,369166,Лето
319.78,310,29,4,B2C,Юридическое лицо,Одежда,Женская,Северо-Западный,Санкт-Петербург,Уральский,Екатеринбург,Розничный,2.4,399277,Зима
319.84,452,64,9,B2C,Юридическое лицо,Бытовая техника,Крупная техника,Южный,Сочи,Дальневосточный,Владивосток,Розничный,630.0,347027,Весна
32.35,22,42,8,VIP,Физическое лицо,Бытовая техника,Крупная техника,Северо-Западный,Санкт-Петербург,Южный,Краснодар,Розничный,560.0,245991,Весна
32.41,56,35,10,B2C,Физическое лицо,Электроника,Компьютеры,Приволжский,Казань,Северо-Западный,Санкт-Петербург,Оптовый,100.0,269200,Осень
32.49,27,41,1,B2C,Физическое лицо,Бытовая техника,Крупная техника,Северо-Западный,Санкт-Петербург,Северо-Западный,Калининград,Розничный,60.0,347596,Зима
32.6,61,63,8,B2C,Физическое лицо,Бытовая техника,Крупная техника,Приволжский,Казань,Центральный,Нижний Новгород,Оптовый,560.0,934525,Лето
320.19,489,54,10,B2C,Физическое лицо,Бытовая техника,Малая техника,Приволжский,Казань,Дальневосточный,Владивосток,Оптовый,9.8,161098,Осень
320.46,516,5,1,B2C,Юридическое лицо,Электроника,Компьютеры,Южный,Сочи,Дальневосточный,Владивосток,Розничный,2.2,890135,Зима
321.06,315,39,6,B2C,Юридическое лицо,Бытовая техника,Малая техника,Южный,Сочи,Северо-Западный,Калининград,Розничный,18.3,140616,Зима
321.12,180,68,1,B2C,Юридическое лицо,Электроника,Компьютеры,Центральный,Москва,Северо-Западный,Санкт-Петербург,Розничный,2.2,499032,Осень
321.13,248,51,7,B2C,Юридическое лицо,Бытовая техника,Крупная техника,Центральный,Москва,Сибирский,Новосибирск,Розничный,490.0,253097,Лето
321.19,324,9,8,B2B,Физическое лицо,Одежда,Унисекс,Сибирский,Новосибирск,Центральный,Нижний Новгород,Розничный,4.8,943838,Осень
321.21,381,33,9,B2B,Физическое лицо,Спорттовары,Тренажеры,Приволжский,Казань,Центральный,Москва,Оптовый,236.7,917134,Весна
321.21,604,50,7,B2C,Физическое лицо,Электроника,Аксессуары,Центральный,Москва,Центральный,Нижний Новгород,Розничный,1.75,806087,Лето
321.25,275,67,10,B2B,Физическое лицо,Одежда,Унисекс,Северо-Западный,Санкт-Петербург,Дальневосточный,Владивосток,Розничный,6.0,102484,Лето
321.42,212,22,7,B2C,Физическое лицо,Спорттовары,Тренажеры,Центральный,Москва,Южный,Краснодар,Розничный,511.0,528479,Лето
322.31,296,62,6,VIP,Физическое лицо,Бытовая техника,Крупная техника,Центральный,Москва,Уральский,Екатеринбург,Розничный,420.0,970286,Зима
322.44,179,69,8,B2C,Юридическое лицо,Спорттовары,Тренажеры,Северо-Западный,Санкт-Петербург,Южный,Сочи,Розничный,210.4,758172,Осень
322.51,355,43,2,B2B,Физическое лицо,Электроника,Аксессуары,Центральный,Нижний Новгород,Уральский,Екатеринбург,Розничный,0.026,210827,Осень
322.79,201,7,5,B2C,Физическое лицо,Электроника,Компьютеры,Приволжский,Казань,Сибирский,Новосибирск,Оптовый,25.0,912194,Лето
322.85,262,67,10,B2C,Физическое лицо,Электроника,Аксессуары,Южный,Сочи,Южный,Сочи,Розничный,2.5,295415,Осень
322.85,643,43,8,B2C,Юридическое лицо,Электроника,Компьютеры,Приволжский,Казань,Северо-Западный,Калининград,Оптовый,80.0,455181,Весна
323.19,339,53,1,B2C,Юридическое лицо,Бытовая техника,Малая техника,Приволжский,Казань,Северо-Западный,Санкт-Петербург,Оптовый,17.5,873500,Осень
323.67,212,44,3,B2C,Физическое лицо,Электроника,Компьютеры,Центральный,Нижний Новгород,Южный,Сочи,Розничный,6.600000000000001,160842,Осень
323.7,530,69,7,B2C,Физическое лицо,Бытовая техника,Малая техника,Южный,Сочи,Южный,Краснодар,Розничный,6.859999999999999,689586,Лето
324.05,293,67,10,B2C,Физическое лицо,Бытовая техника,Крупная техника,Приволжский,Казань,Сибирский,Новосибирск,Оптовый,600.0,931927,Осень
324.19,575,54,4,B2C,Физическое лицо,Одежда,Мужская,Центральный,Москва,Южный,Сочи,Розничный,1.2,730331,Осень
324.71,536,72,4,B2C,Физическое лицо,Бытовая техника,Малая техника,Северо-Западный,Санкт-Петербург,Приволжский,Казань,Розничный,70.0,894910,Зима
324.9,208,51,5,B2C,Физическое лицо,Одежда,Унисекс,Приволжский,Казань,Северо-Западный,Калининград,Оптовый,2.0,331799,Весна
325.04,363,52,1,B2C,Физическое лицо,Одежда,Женская,Центральный,Москва,Северо-Западный,Калининград,Розничный,0.33,216132,Весна
325.2,361,69,4,B2C,Физическое лицо,Электроника,Мобильные устройства,Центральный,Москва,Центральный,Москва,Розничный,0.68,898059,Лето
325.25,535,34,6,B2B,Физическое лицо,Одежда,Унисекс,Северо-Западный,Санкт-Петербург,Сибирский,Новосибирск,Розничный,1.08,648258,Зима
325.28,278,25,7,B2B,Физическое лицо,Одежда,Унисекс,Северо-Западный,Санкт-Петербург,Центральный,Нижний Новгород,Розничный,4.2,564989,Лето
325.36,479,53,3,B2B,Физическое лицо,Одежда,Унисекс,Центральный,Москва,Центральный,Нижний Новгород,Розничный,1.2,149158,Лето
325.41,582,40,8,B2C,Физическое лицо,Бытовая техника,Крупная техника,Центральный,Москва,Южный,Краснодар,Розничный,560.0,404314,Зима
326.21,458,24,6,B2C,Физическое лицо,Бытовая техника,Малая техника,Южный,Сочи,Северо-Западный,Санкт-Петербург,Розничный,18.3,716502,Весна
326.28,628,6,9,B2C,Физическое лицо,Электроника,Аксессуары,Сибирский,Новосибирск,Южный,Сочи,Розничный,2.25,999086,Зима
326.75,176,33,2,B2C,Физическое лицо,Бытовая техника,Малая техника,Приволжский,Казань,Уральский,Екатеринбург,Розничный,6.1,172908,Осень
326.83,252,36,8,B2C,Физическое лицо,Электроника,Мобильные устройства,Приволжский,Казань,Дальневосточный,Владивосток,Оптовый,4.0,626877,Весна
326.85,260,56,9,B2C,Юридическое лицо,Бытовая техника,Малая техника,Центральный,Москва,Северо-Западный,Санкт-Петербург,Розничный,157.5,932895,Лето
327.18,291,61,8,B2C,Юридическое лицо,Электроника,Аксессуары,Центральный,Москва,Северо-Западный,Калининград,Розничный,2.0,588016,Весна
327.42,334,42,9,B2C,Физическое лицо,Одежда,Унисекс,Северо-Западный,Санкт-Петербург,Северо-Западный,Санкт-Петербург,Розничный,5.399999999999999,120304,Зима
327.52,589,32,4,B2C,Физическое лицо,Электроника,Компьютеры,Южный,Сочи,Северо-Западный,Санкт-Петербург,Розничный,8.8,193850,Осень
327.97,169,4,3,B2C,Физическое лицо,Одежда,Женская,Приволжский,Казань,Южный,Сочи,Оптовый,1.8,452559,Лето
328.09,303,17,9,B2C,Физическое лицо,Одежда,Мужская,Северо-Западный,Санкт-Петербург,Сибирский,Новосибирск,Розничный,2.7,389711,Зима
328.61,635,3,5,B2C,Юридическое лицо,Одежда,Мужская,Центральный,Нижний Новгород,Центральный,Нижний Новгород,Розничный,3.5,536545,Весна
329.13,191,19,7,VIP,Физическое лицо,Электроника,Мобильные устройства,Приволжский,Казань,Приволжский,Казань,Оптовый,1.19,899201,Зима
329.26,213,41,1,B2C,Юридическое лицо,Одежда,Женская,Южный,Сочи,Северо-Западный,Калининград,Розничный,0.33,675758,Осень
329.26,460,42,3,B2B,Физическое лицо,Одежда,Женская,Приволжский,Казань,Центральный,Нижний Новгород,Розничный,1.8,681773,Лето
329.31,639,56,3,B2B,Физическое лицо,Одежда,Женская,Центральный,Москва,Южный,Краснодар,Розничный,0.8999999999999999,480415,Зима
329.64,220,47,7,B2C,Физическое лицо,Электроника,Компьютеры,Приволжский,Казань,Дальневосточный,Владивосток,Оптовый,70.0,568551,Лето
329.66,303,35,6,VIP,Физическое лицо,Электроника,Мобильные устройства,Центральный,Нижний Новгород,Северо-Западный,Калининград,Розничный,1.02,839233,Лето
33.56,31,9,10,B2C,Физическое лицо,Спорттовары,Тренажеры,Южный,Сочи,Южный,Сочи,Розничный,263.0,247744,Зима
33.62,18,30,6,VIP,Физическое лицо,Электроника,Аксессуары,Сибирский,Новосибирск,Приволжский,Казань,Розничный,0.078,618497,Весна
33.7,31,70,5,B2C,Физическое лицо,Одежда,Женская,Южный,Сочи,Уральский,Екатеринбург,Розничный,1.5,626047,Лето
33.95,54,57,5,B2C,Физическое лицо,Одежда,Унисекс,Центральный,Москва,Южный,Сочи,Розничный,0.8999999999999999,926522,Зима
330.46,392,40,5,B2C,Физическое лицо,Спорттовары,Тренажеры,Центральный,Москва,Дальневосточный,Владивосток,Розничный,365.0,344526,Осень
330.83,454,23,1,VIP,Физическое лицо,Электроника,Компьютеры,Сибирский,Новосибирск,Северо-Западный,Калининград,Розничный,5.0,358172,Осень
331.16,199,30,9,B2B,Физическое лицо,Бытовая техника,Крупная техника,Центральный,Москва,Сибирский,Новосибирск,Розничный,630.0,632626,Осень
331.61,584,69,7,B2B,Физическое лицо,Электроника,Компьютеры,Приволжский,Казань,Северо-Западный,Калининград,Оптовый,15.4,131729,Осень
332.08,338,71,9,B2C,Физическое лицо,Спорттовары,Тренажеры,Приволжский,Казань,Дальневосточный,Владивосток,Розничный,236.7,700729,Лето
332.13,584,5,2,B2B,Юридическое лицо,Электроника,Аксессуары,Центральный,Москва,Северо-Западный,Санкт-Петербург,Розничный,0.5,644815,Весна
332.23,261,55,3,B2B,Физическое лицо,Электроника,Мобильные устройства,Сибирский,Новосибирск,Приволжский,Казань,Розничный,1.5,847225,Весна
332.37,304,46,10,B2C,Физическое лицо,Бытовая техника,Малая техника,Центральный,Москва,Северо-Западный,Санкт-Петербург,Розничный,30.5,848635,Лето
332.44,661,45,7,B2C,Физическое лицо,Электроника,Аксессуары,Сибирский,Новосибирск,Сибирский,Новосибирск,Розничный,0.21,253807,Осень
332.46,440,54,3,B2C,Физическое лицо,Электроника,Аксессуары,Северо-Западный,Санкт-Петербург,Сибирский,Новосибирск,Розничный,0.75,98742,Весна
332.79,379,59,5,B2C,Юридическое лицо,Электроника,Компьютеры,Южный,Сочи,Северо-Западный,Калининград,Розничный,11.0,16654,Весна
332.84,235,9,2,B2C,Физическое лицо,Одежда,Унисекс,Центральный,Москва,Южный,Сочи,Розничный,0.36,431286,Зима
333.23,334,35,2,B2C,Юридическое лицо,Одежда,Женская,Приволжский,Казань,Северо-Западный,Калининград,Розничный,1.2,362051,Лето
333.73,235,29,4,B2C,Физическое лицо,Электроника,Компьютеры,Центральный,Нижний Новгород,Южный,Краснодар,Розничный,40.0,278105,Зима
333.76,181,24,3,B2B,Физическое лицо,Бытовая техника,Крупная техника,Приволжский,Казань,Южный,Сочи,Розничный,210.0,682985,Весна
334.63,272,57,10,B2C,Физическое лицо,Бытовая техника,Крупная техника,Центральный,Москва,Дальневосточный,Владивосток,Розничный,700.0,828003,Лето
334.71,613,15,1,VIP,Юридическое лицо,Бытовая техника,Малая техника,Приволжский,Казань,Южный,Краснодар,Оптовый,9.0,10405,Зима
334.77,192,20,6,B2B,Физическое лицо,Бытовая техника,Малая техника,Центральный,Нижний Новгород,Северо-Западный,Санкт-Петербург,Розничный,5.88,985596,Лето
334.93,176,29,10,B2C,Юридическое лицо,Бытовая техника,Малая техника,Приволжский,Казань,Дальневосточный,Владивосток,Оптовый,175.0,235499,Весна
335.61,255,5,7,B2C,Юридическое лицо,Одежда,Мужская,Приволжский,Казань,Приволжский,Казань,Розничный,3.5,115371,Весна
335.64,300,42,2,B2C,Физическое лицо,Одежда,Унисекс,Приволжский,Казань,Центральный,Москва,Розничный,0.8,945700,Весна
335.64,204,14,9,B2C,Физическое лицо,Электроника,Компьютеры,Центральный,Москва,Северо-Западный,Санкт-Петербург,Розничный,19.8,438753,Осень
335.75,209,9,7,B2B,Физическое лицо,Бытовая техника,Крупная техника,Центральный,Москва,Центральный,Москва,Розничный,490.0,386795,Весна
335.8,215,37,10,B2B,Физическое лицо,Электроника,Компьютеры,Сибирский,Новосибирск,Северо-Западный,Калининград,Розничный,22.0,856826,Весна
336.27,495,52,1,B2C,Физическое лицо,Электроника,Аксессуары,Центральный,Нижний Новгород,Приволжский,Казань,Розничный,0.013,97027,Осень
336.43,571,63,1,B2C,Физическое лицо,Бытовая техника,Крупная техника,Южный,Сочи,Сибирский,Новосибирск,Розничный,60.0,326105,Весна
337.27,179,11,1,B2B,Физическое лицо,Спорттовары,Тренажеры,Южный,Сочи,Центральный,Нижний Новгород,Розничный,26.3,437639,Весна
337.36,485,7,4,B2C,Физическое лицо,Бытовая техника,Малая техника,Сибирский,Новосибирск,Северо-Западный,Калининград,Розничный,12.2,774366,Зима
337.49,333,5,6,B2C,Физическое лицо,Одежда,Унисекс,Центральный,Москва,Северо-Западный,Калининград,Розничный,3.6,630980,Лето
337.66,228,31,5,B2C,Физическое лицо,Бытовая техника,Малая техника,Центральный,Москва,Южный,Краснодар,Розничный,87.5,555477,Весна
337.81,182,60,8,B2C,Физическое лицо,Электроника,Аксессуары,Центральный,Москва,Сибирский,Новосибирск,Розничный,2.0,196851,Весна
337.99,178,46,9,B2C,Физическое лицо,Электроника,Аксессуары,Центральный,Москва,Дальневосточный,Владивосток,Розничный,2.25,957680,Весна
338.25,171,33,8,B2C,Физическое лицо,Одежда,Унисекс,Центральный,Москва,Северо-Западный,Калининград,Розничный,3.2,953411,Осень
338.41,239,14,9,B2C,Физическое лицо,Одежда,Мужская,Центральный,Москва,Северо-Западный,Санкт-Петербург,Розничный,4.5,340196,Лето
338.42,366,69,4,B2C,Физическое лицо,Электроника,Аксессуары,Приволжский,Казань,Южный,Краснодар,Оптовый,1.0,420555,Зима
338.68,220,14,7,B2C,Юридическое лицо,Электроника,Компьютеры,Центральный,Москва,Сибирский,Новосибирск,Розничный,15.4,9346,Зима
338.85,360,3,6,B2C,Физическое лицо,Одежда,Унисекс,Южный,Сочи,Уральский,Екатеринбург,Розничный,3.6,962917,Зима
339.02,287,66,9,B2C,Физическое лицо,Бытовая техника,Малая техника,Центральный,Нижний Новгород,Уральский,Екатеринбург,Розничный,31.5,457421,Осень
339.19,182,37,1,B2C,Физическое лицо,Электроника,Мобильные устройства,Сибирский,Новосибирск,Южный,Сочи,Розничный,0.5,320258,Весна
339.23,358,52,8,B2C,Физическое лицо,Бытовая техника,Малая техника,Центральный,Нижний Новгород,Южный,Краснодар,Розничный,72.0,315708,Осень
339.95,630,33,1,B2B,Физическое лицо,Спорттовары,Тренажеры,Южный,Сочи,Центральный,Нижний Новгород,Розничный,26.3,941920,Осень
340.04,411,23,8,VIP,Физическое лицо,Электроника,Компьютеры,Приволжский,Казань,Южный,Краснодар,Оптовый,40.0,834134,Весна
340.04,285,14,2,B2C,Физическое лицо,Одежда,Унисекс,Центральный,Нижний Новгород,Южный,Сочи,Розничный,0.36,525059,Лето
340.35,301,52,4,VIP,Физическое лицо,Бытовая техника,Малая техника,Центральный,Москва,Центральный,Москва,Розничный,12.2,70432,Весна
340.49,364,25,2,B2C,Физическое лицо,Электроника,Аксессуары,Южный,Сочи,Уральский,Екатеринбург,Розничный,0.06,747855,Лето
340.7,608,54,4,VIP,Физическое лицо,Одежда,Женская,Приволжский,Казань,Дальневосточный,Владивосток,Оптовый,1.2,744331,Лето
340.86,453,40,8,B2C,Физическое лицо,Бытовая техника,Крупная техника,Приволжский,Казань,Северо-Западный,Санкт-Петербург,Оптовый,560.0,652189,Лето
341.26,249,30,2,B2C,Физическое лицо,Бытовая техника,Крупная техника,Приволжский,Казань,Сибирский,Новосибирск,Оптовый,120.0,975237,Весна
341.42,611,25,1,B2C,Физическое лицо,Спорттовары,Тренажеры,Северо-Западный,Санкт-Петербург,Северо-Западный,Калининград,Розничный,26.3,588796,Весна
341.47,433,37,2,B2C,Юридическое лицо,Электроника,Аксессуары,Северо-Западный,Санкт-Петербург,Центральный,Нижний Новгород,Розничный,0.026,284012,Лето
341.55,604,25,5,B2C,Физическое лицо,Электроника,Компьютеры,Приволжский,Казань,Дальневосточный,Владивосток,Розничный,25.0,314113,Зима
341.59,198,48,6,B2C,Физическое лицо,Бытовая техника,Крупная техника,Центральный,Москва,Сибирский,Новосибирск,Розничный,360.0,842037,Весна
341.6,667,9,2,B2C,Физическое лицо,Электроника,Компьютеры,Центральный,Москва,Центральный,Нижний Новгород,Розничный,4.4,401079,Осень
342.61,484,62,6,B2C,Физическое лицо,Бытовая техника,Крупная техника,Южный,Сочи,Южный,Сочи,Розничный,360.0,221117,Весна
342.69,450,72,8,B2C,Юридическое лицо,Спорттовары,Тренажеры,Южный,Сочи,Дальневосточный,Владивосток,Розничный,210.4,170105,Осень
342.87,571,27,5,B2B,Физическое лицо,Бытовая техника,Малая техника,Южный,Сочи,Сибирский,Новосибирск,Розничный,45.0,825473,Зима
342.9,204,22,7,VIP,Физическое лицо,Одежда,Мужская,Приволжский,Казань,Центральный,Москва,Оптовый,2.1,616054,Лето
343.21,492,17,6,B2C,Физическое лицо,Одежда,Женская,Приволжский,Казань,Приволжский,Казань,Розничный,1.8,321474,Лето
343.25,551,44,3,B2C,Физическое лицо,Бытовая техника,Малая техника,Южный,Сочи,Уральский,Екатеринбург,Розничный,27.0,842324,Осень
343.38,327,6,1,B2B,Юридическое лицо,Бытовая техника,Малая техника,Приволжский,Казань,Северо-Западный,Санкт-Петербург,Розничный,9.0,256937,Зима
343.54,244,40,5,B2B,Физическое лицо,Одежда,Женская,Южный,Сочи,Южный,Краснодар,Розничный,1.65,127426,Весна
343.73,349,49,9,B2C,Физическое лицо,Бытовая техника,Крупная техника,Центральный,Москва,Приволжский,Казань,Розничный,630.0,415327,Лето
344.5,271,34,9,B2C,Юридическое лицо,Бытовая техника,Крупная техника,Приволжский,Казань,Северо-Западный,Калининград,Оптовый,630.0,805950,Осень
344.53,238,25,10,B2B,Физическое лицо,Бытовая техника,Малая техника,Приволжский,Казань,Центральный,Москва,Оптовый,9.8,623387,Зима
344.72,311,28,6,VIP,Физическое лицо,Бытовая техника,Малая техника,Южный,Сочи,Центральный,Нижний Новгород,Розничный,105.0,88458,Лето
344.93,243,30,7,B2C,Физическое лицо,Электроника,Мобильные устройства,Северо-Западный,Санкт-Петербург,Уральский,Екатеринбург,Розничный,1.19,922374,Весна
346.01,277,33,5,B2C,Юридическое лицо,Электроника,Мобильные устройства,Южный,Сочи,Сибирский,Новосибирск,Розничный,0.8500000000000001,748907,Осень
346.08,261,2,1,B2C,Физическое лицо,Одежда,Женская,Центральный,Москва,Уральский,Екатеринбург,Розничный,0.33,297334,Осень
346.23,458,51,3,VIP,Физическое лицо,Электроника,Аксессуары,Северо-Западный,Санкт-Петербург,Центральный,Нижний Новгород,Розничный,0.039,643786,Осень
346.23,647,70,8,B2B,Физическое лицо,Электроника,Аксессуары,Северо-Западный,Санкт-Петербург,Дальневосточный,Владивосток,Розничный,0.104,451450,Осень
346.39,188,12,9,B2C,Физическое лицо,Одежда,Унисекс,Южный,Сочи,Дальневосточный,Владивосток,Розничный,3.6,739981,Весна
346.8,346,49,3,B2C,Физическое лицо,Электроника,Мобильные устройства,Центральный,Москва,Центральный,Нижний Новгород,Розничный,1.5,873860,Весна
347.08,235,3,6,B2B,Юридическое лицо,Электроника,Аксессуары,Южный,Сочи,Южный,Краснодар,Розничный,0.078,923282,Лето
