cost,distance,delivery_time_hours,quantity,departure_date,arrival_date,total_mass_kg,arrival_season,segment_B2C,segment_VIP,customer_type_Юридическое лицо,category_Одежда,category_Спорттовары,category_Электроника,sub_category_Женская,sub_category_Компьютеры,sub_category_Крупная техника,sub_category_Малая техника,sub_category_Мобильные устройства,sub_category_Мужская,sub_category_Тренажеры,sub_category_Унисекс,city_x_Москва,city_x_Нижний Новгород,city_x_Новосибирск,city_x_Санкт-Петербург,city_x_Сочи,city_y_Екатеринбург,city_y_Казань,city_y_Калининград,city_y_Краснодар,city_y_Москва,city_y_Нижний Новгород,city_y_Новосибирск,city_y_Санкт-Петербург,city_y_Сочи,store_type_Розничный,departure_season_Зима,departure_season_Лето,departure_season_Осень
139.68,137,18,6,2023-08-20 04:49:00,2023-08-20 22:49:00,1.02,Лето,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
219.72,180,63,4,2023-08-20 05:17:00,2023-08-22 20:17:00,20.0,Лето,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False
690.06,751,22,1,2023-08-20 09:55:00,2023-08-21 07:55:00,0.7,Лето,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
1424.24,795,42,9,2023-08-20 11:17:00,2023-08-22 05:17:00,4.5,Лето,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
683.77,420,7,9,2023-08-20 11:42:00,2023-08-20 18:42:00,2.7,Лето,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
132.71,217,70,2,2023-08-20 12:43:00,2023-08-23 10:43:00,35.0,Лето,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
834.55,866,28,6,2023-08-20 13:41:00,2023-08-21 17:41:00,3.6,Лето,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
60.58,33,52,10,2023-08-20 14:13:00,2023-08-22 18:13:00,22.0,Лето,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
135.19,78,54,10,2023-08-20 16:14:00,2023-08-22 22:14:00,3.3000000000000003,Лето,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False
1216.91,700,6,2,2023-08-20 20:19:00,2023-08-21 02:19:00,140.0,Лето,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
818.31,940,33,3,2023-08-20 20:55:00,2023-08-22 05:55:00,6.6000000000000005,Лето,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
327.75,387,12,1,2023-08-21 01:24:00,2023-08-21 13:24:00,10.0,Лето,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False
257.06,181,33,8,2023-08-21 03:04:00,2023-08-22 12:04:00,1.44,Лето,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
824.77,492,17,3,2023-08-21 03:41:00,2023-08-21 20:41:00,0.51,Лето,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False
1446.47,1000,6,4,2023-08-21 06:35:00,2023-08-21 12:35:00,12.2,Лето,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False
946.95,670,29,8,2023-08-21 06:56:00,2023-08-22 11:56:00,140.0,Лето,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
902.48,740,15,5,2023-08-21 10:35:00,2023-08-22 01:35:00,2.0,Лето,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
417.4,297,71,5,2023-08-21 12:48:00,2023-08-24 11:48:00,4.9,Лето,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
795.89,778,52,5,2023-08-21 13:23:00,2023-08-23 17:23:00,3.0,Лето,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False
1611.4,966,68,5,2023-08-21 14:04:00,2023-08-24 10:04:00,2.0,Лето,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
1866.2,977,13,4,2023-08-21 22:52:00,2023-08-22 11:52:00,3.92,Лето,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
571.99,897,62,5,2023-08-21 23:29:00,2023-08-24 13:29:00,2.5,Лето,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
840.59,707,5,3,2023-08-22 00:07:00,2023-08-22 05:07:00,0.75,Лето,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
1622.85,964,21,5,2023-08-22 00:19:00,2023-08-22 21:19:00,15.25,Лето,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False
146.43,117,65,6,2023-08-22 01:37:00,2023-08-24 18:37:00,1.7999999999999998,Лето,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False
901.14,485,64,9,2023-08-22 02:13:00,2023-08-24 18:13:00,81.0,Лето,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
938.8,589,72,9,2023-08-22 06:57:00,2023-08-25 06:57:00,8.82,Лето,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
251.88,334,12,8,2023-08-22 09:15:00,2023-08-22 21:15:00,24.4,Лето,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
832.86,749,45,9,2023-08-22 14:39:00,2023-08-24 11:39:00,1.62,Лето,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
188.55,111,72,6,2023-08-22 15:16:00,2023-08-25 15:16:00,3.0,Лето,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
521.04,576,8,9,2023-08-22 16:17:00,2023-08-23 00:17:00,5.4,Лето,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
232.04,187,63,4,2023-08-22 16:51:00,2023-08-25 07:51:00,14.0,Лето,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1131.95,803,67,2,2023-08-23 00:14:00,2023-08-25 19:14:00,52.6,Лето,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
309.81,356,32,4,2023-08-23 01:49:00,2023-08-24 09:49:00,2.0,Лето,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False
88.07,145,41,4,2023-08-23 03:32:00,2023-08-24 20:32:00,70.0,Лето,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False
1485.69,942,49,10,2023-08-23 06:39:00,2023-08-25 07:39:00,2.5,Лето,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1016.5,614,8,6,2023-08-23 17:01:00,2023-08-24 01:01:00,21.0,Лето,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False
833.02,924,7,10,2023-08-24 06:21:00,2023-08-24 13:21:00,22.0,Лето,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
311.83,199,35,8,2023-08-24 08:25:00,2023-08-25 19:25:00,24.4,Лето,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
178.06,100,27,4,2023-08-24 08:58:00,2023-08-25 11:58:00,1.6,Лето,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
1880.53,944,61,10,2023-08-24 14:44:00,2023-08-27 03:44:00,4.0,Лето,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
493.56,292,3,5,2023-08-24 16:01:00,2023-08-24 19:01:00,3.0,Лето,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
614.52,429,33,5,2023-08-24 16:50:00,2023-08-26 01:50:00,87.5,Лето,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
1563.71,800,64,5,2023-08-25 04:53:00,2023-08-27 20:53:00,50.0,Лето,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
121.1,123,40,5,2023-08-25 05:00:00,2023-08-26 21:00:00,131.5,Лето,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
499.95,287,7,7,2023-08-25 09:09:00,2023-08-25 16:09:00,63.0,Лето,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
475.96,836,62,7,2023-08-25 15:23:00,2023-08-28 05:23:00,6.859999999999999,Лето,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
663.09,482,9,10,2023-08-25 16:53:00,2023-08-26 01:53:00,2.5,Лето,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
474.17,645,15,2,2023-08-25 18:09:00,2023-08-26 09:09:00,0.026,Лето,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
1255.33,932,45,10,2023-08-25 19:33:00,2023-08-27 16:33:00,1.7999999999999998,Лето,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
1531.81,791,3,2,2023-08-25 23:52:00,2023-08-26 02:52:00,0.5,Лето,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False
652.77,431,8,1,2023-08-26 04:41:00,2023-08-26 12:41:00,0.7,Лето,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
156.53,203,10,2,2023-08-26 06:28:00,2023-08-26 16:28:00,0.6,Лето,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
537.34,286,65,6,2023-08-26 12:16:00,2023-08-29 05:16:00,18.3,Лето,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
1148.22,875,56,6,2023-08-26 17:55:00,2023-08-29 01:55:00,0.078,Лето,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
1325.09,997,20,3,2023-08-27 00:09:00,2023-08-27 20:09:00,6.6000000000000005,Лето,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
119.74,64,4,1,2023-08-27 00:30:00,2023-08-27 04:30:00,0.25,Лето,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False
1305.09,780,11,8,2023-08-27 03:49:00,2023-08-27 14:49:00,5.6,Лето,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
1099.61,583,38,1,2023-08-27 05:42:00,2023-08-28 19:42:00,3.5,Лето,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
162.97,115,4,9,2023-08-27 07:38:00,2023-08-27 11:38:00,2.25,Лето,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False
378.9,319,62,5,2023-08-27 08:19:00,2023-08-29 22:19:00,1.25,Лето,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False
1044.62,866,22,8,2023-08-27 11:58:00,2023-08-28 09:58:00,5.6,Лето,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False
1458.83,792,25,2,2023-08-27 12:27:00,2023-08-28 13:27:00,140.0,Лето,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
417.63,511,37,5,2023-08-27 13:38:00,2023-08-29 02:38:00,0.8500000000000001,Лето,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
110.19,122,19,2,2023-08-27 17:34:00,2023-08-28 12:34:00,140.0,Лето,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
110.04,95,52,3,2023-08-27 20:37:00,2023-08-30 00:37:00,9.15,Лето,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
43.91,28,26,8,2023-08-28 00:37:00,2023-08-29 02:37:00,4.8,Лето,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False
86.83,56,16,1,2023-08-28 02:41:00,2023-08-28 18:41:00,0.25,Лето,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False
593.73,791,65,6,2023-08-28 03:40:00,2023-08-30 20:40:00,1.7999999999999998,Лето,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False
534.55,547,28,8,2023-08-28 03:53:00,2023-08-29 07:53:00,1.44,Лето,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
801.89,526,44,8,2023-08-28 05:30:00,2023-08-30 01:30:00,140.0,Лето,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
86.56,108,24,10,2023-08-28 06:12:00,2023-08-29 06:12:00,50.0,Лето,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
1470.5,824,59,5,2023-08-28 08:54:00,2023-08-30 19:54:00,2.5,Лето,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
245.98,283,11,2,2023-08-28 10:44:00,2023-08-28 21:44:00,120.0,Лето,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
417.85,224,46,8,2023-08-28 10:46:00,2023-08-30 08:46:00,72.0,Лето,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
406.43,530,25,2,2023-08-28 12:59:00,2023-08-29 13:59:00,1.4,Лето,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
665.45,525,30,10,2023-08-28 14:34:00,2023-08-29 20:34:00,6.0,Лето,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False
16.44,27,27,1,2023-08-28 18:12:00,2023-08-29 21:12:00,0.6,Лето,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
867.13,829,19,6,2023-08-29 02:44:00,2023-08-29 21:44:00,3.6,Лето,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False
1781.44,946,14,8,2023-08-29 04:19:00,2023-08-29 18:19:00,0.24,Лето,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False
683.78,924,29,10,2023-08-29 04:36:00,2023-08-30 09:36:00,35.0,Лето,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
530.12,877,7,1,2023-08-29 05:07:00,2023-08-29 12:07:00,70.0,Лето,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
982.25,794,8,2,2023-08-29 05:30:00,2023-08-29 13:30:00,1.0,Лето,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False
62.99,79,45,8,2023-08-29 06:54:00,2023-08-31 03:54:00,2.4,Лето,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False
29.5,46,9,3,2023-08-29 10:06:00,2023-08-29 19:06:00,6.6000000000000005,Лето,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False
593.17,324,62,4,2023-08-29 11:04:00,2023-09-01 01:04:00,70.0,Осень,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1433.67,756,2,6,2023-08-29 21:07:00,2023-08-29 23:07:00,3.0,Лето,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
509.56,324,3,7,2023-08-29 22:18:00,2023-08-30 01:18:00,6.859999999999999,Лето,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1033.58,571,53,6,2023-08-29 22:24:00,2023-09-01 03:24:00,1.02,Осень,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
892.4,749,8,3,2023-08-30 00:37:00,2023-08-30 08:37:00,78.9,Лето,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1752.69,949,63,6,2023-08-30 02:01:00,2023-09-01 17:01:00,54.0,Осень,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
1542.86,980,69,5,2023-08-30 05:10:00,2023-09-02 02:10:00,15.25,Осень,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
782.41,549,46,8,2023-08-30 06:26:00,2023-09-01 04:26:00,0.24,Осень,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
832.67,574,64,7,2023-08-30 06:36:00,2023-09-01 22:36:00,0.21,Осень,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
535.53,691,3,9,2023-08-30 08:17:00,2023-08-30 11:17:00,4.5,Лето,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
685.7,680,43,6,2023-08-30 10:09:00,2023-09-01 05:09:00,30.0,Осень,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
22.3,17,39,4,2023-08-30 14:10:00,2023-09-01 05:10:00,8.8,Осень,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
994.62,692,65,8,2023-08-30 17:43:00,2023-09-02 10:43:00,2.0,Осень,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
1216.76,947,55,10,2023-08-31 00:18:00,2023-09-02 07:18:00,7.0,Осень,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False
296.41,164,61,2,2023-08-31 00:20:00,2023-09-02 13:20:00,1.4,Осень,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
612.88,652,57,7,2023-08-31 00:49:00,2023-09-02 09:49:00,0.21,Осень,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False
1048.36,546,51,5,2023-08-31 01:29:00,2023-09-02 04:29:00,50.0,Осень,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
786.17,613,30,2,2023-08-31 01:38:00,2023-09-01 07:38:00,1.0,Осень,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False
1086.32,751,67,5,2023-08-31 06:46:00,2023-09-03 01:46:00,87.5,Осень,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False
144.76,239,36,10,2023-08-31 09:13:00,2023-09-01 21:13:00,2.5,Осень,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False
539.98,659,37,2,2023-08-31 09:21:00,2023-09-01 22:21:00,0.5,Осень,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False
1133.11,845,20,3,2023-08-31 13:54:00,2023-09-01 09:54:00,0.75,Осень,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
503.76,597,32,6,2023-08-31 16:39:00,2023-09-02 00:39:00,2.4000000000000004,Осень,True,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
141.76,97,4,7,2023-08-31 18:47:00,2023-08-31 22:47:00,15.400000000000002,Лето,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
617.15,563,68,8,2023-08-31 19:38:00,2023-09-03 15:38:00,28.0,Осень,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
937.76,596,19,9,2023-08-31 19:42:00,2023-09-01 14:42:00,19.8,Осень,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
187.95,167,39,3,2023-08-31 20:57:00,2023-09-02 11:57:00,1.5,Осень,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
342.24,393,69,1,2023-08-31 23:20:00,2023-09-03 20:20:00,26.3,Осень,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
139.41,177,69,3,2023-09-01 01:58:00,2023-09-03 22:58:00,1.5,Осень,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
315.5,215,8,8,2023-09-01 02:12:00,2023-09-01 10:12:00,2.0,Осень,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
920.18,476,35,10,2023-09-01 06:59:00,2023-09-02 17:59:00,1.7000000000000002,Осень,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
125.44,149,53,1,2023-09-01 09:25:00,2023-09-03 14:25:00,26.3,Осень,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
1339.12,688,16,5,2023-09-01 11:20:00,2023-09-02 03:20:00,1.25,Осень,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
1606.03,822,40,2,2023-09-01 13:19:00,2023-09-03 05:19:00,1.0,Осень,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
575.0,979,39,3,2023-09-01 17:03:00,2023-09-03 08:03:00,30.0,Осень,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True
334.96,282,65,4,2023-09-01 21:59:00,2023-09-04 14:59:00,0.72,Осень,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True
975.27,537,28,10,2023-09-01 22:10:00,2023-09-03 02:10:00,1.7999999999999998,Осень,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True
1344.69,714,17,5,2023-09-02 06:20:00,2023-09-02 23:20:00,3.0,Осень,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True
172.08,238,19,4,2023-09-02 06:33:00,2023-09-03 01:33:00,1.0,Осень,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True
659.64,841,49,3,2023-09-02 07:22:00,2023-09-04 08:22:00,78.9,Осень,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
