cost,distance,delivery_time_hours,quantity,segment,customer_type,category,sub_category,city_x,city_y,store_type,departure_date,arrival_date,total_mass_kg,departure_season,arrival_season
406.38,384,9,4,B2B,Физическое лицо,Электроника,Компьютеры,Казань,Владивосток,Оптовый,2023-08-20 05:15:00,2023-08-20 14:15:00,8.8,Лето,Лето
406.53,251,59,7,B2C,Физическое лицо,Электроника,Аксессуары,Санкт-Петербург,Новосибирск,Розничный,2023-07-20 17:44:00,2023-07-23 04:44:00,0.21,Лето,Лето
406.62,265,53,3,B2C,Физическое лицо,Электроника,Аксессуары,Москва,Сочи,Розничный,2023-07-03 18:59:00,2023-07-05 23:59:00,0.039,Лето,Лето
406.73,302,45,1,B2B,Физическое лицо,Спорттовары,Тренажеры,Нижний Новгород,Казань,Розничный,2023-05-09 16:47:00,2023-05-11 13:47:00,73.0,Весна,Весна
406.77,610,37,8,B2C,Юридическое лицо,Бытовая техника,Крупная техника,Москва,Санкт-Петербург,Розничный,2023-12-30 15:51:00,2024-01-01 04:51:00,560.0,Зима,Зима
407.04,748,21,10,B2C,Физическое лицо,Электроника,Компьютеры,Сочи,Калининград,Розничный,2023-04-29 15:46:00,2023-04-30 12:46:00,100.0,Весна,Весна
407.7,249,64,8,B2C,Юридическое лицо,Бытовая техника,Малая техника,Москва,Сочи,Розничный,2023-02-26 08:26:00,2023-03-01 00:26:00,140.0,Зима,Весна
407.81,336,40,6,B2B,Физическое лицо,Одежда,Женская,Новосибирск,Краснодар,Розничный,2023-09-11 09:03:00,2023-09-13 01:03:00,3.6,Осень,Осень
408.33,415,64,10,B2C,Физическое лицо,Бытовая техника,Крупная техника,Москва,Калининград,Розничный,2023-03-16 12:03:00,2023-03-19 04:03:00,600.0,Весна,Весна
408.43,501,44,5,VIP,Юридическое лицо,Одежда,Женская,Новосибирск,Калининград,Розничный,2023-09-02 19:04:00,2023-09-04 15:04:00,1.65,Осень,Осень
408.6,558,72,10,B2C,Физическое лицо,Бытовая техника,Крупная техника,Казань,Владивосток,Розничный,2023-07-09 22:44:00,2023-07-12 22:44:00,600.0,Лето,Лето
408.71,320,10,7,B2C,Физическое лицо,Электроника,Аксессуары,Нижний Новгород,Сочи,Розничный,2023-11-30 05:07:00,2023-11-30 15:07:00,1.75,Осень,Осень
408.76,367,18,2,B2C,Юридическое лицо,Одежда,Женская,Новосибирск,Сочи,Розничный,2023-11-16 22:12:00,2023-11-17 16:12:00,0.6,Осень,Осень
409.1,660,49,10,B2C,Физическое лицо,Спорттовары,Тренажеры,Санкт-Петербург,Владивосток,Розничный,2023-09-28 00:41:00,2023-09-30 01:41:00,730.0,Осень,Осень
409.16,213,65,9,B2C,Физическое лицо,Бытовая техника,Крупная техника,Сочи,Сочи,Розничный,2023-01-25 08:13:00,2023-01-28 01:13:00,540.0,Зима,Зима
409.27,482,30,6,B2C,Физическое лицо,Одежда,Мужская,Сочи,Нижний Новгород,Розничный,2023-07-13 00:22:00,2023-07-14 06:22:00,3.0,Лето,Лето
409.48,578,56,6,B2C,Физическое лицо,Бытовая техника,Малая техника,Казань,Нижний Новгород,Розничный,2023-10-16 09:07:00,2023-10-18 17:07:00,5.88,Осень,Осень
409.53,341,34,4,B2C,Физическое лицо,Одежда,Женская,Москва,Санкт-Петербург,Розничный,2023-09-02 20:24:00,2023-09-04 06:24:00,1.2,Осень,Осень
409.56,251,7,10,B2B,Физическое лицо,Бытовая техника,Малая техника,Сочи,Сочи,Розничный,2023-06-13 23:54:00,2023-06-14 06:54:00,90.0,Лето,Лето
409.72,270,47,10,B2C,Физическое лицо,Спорттовары,Тренажеры,Казань,Москва,Оптовый,2023-10-11 01:23:00,2023-10-13 00:23:00,263.0,Осень,Осень
409.92,758,19,5,B2C,Физическое лицо,Одежда,Женская,Казань,Краснодар,Оптовый,2023-05-31 23:58:00,2023-06-01 18:58:00,1.5,Весна,Лето
409.96,532,34,3,B2C,Физическое лицо,Спорттовары,Тренажеры,Казань,Краснодар,Оптовый,2023-07-08 18:36:00,2023-07-10 04:36:00,78.9,Лето,Лето
41.83,58,23,7,B2C,Юридическое лицо,Бытовая техника,Малая техника,Казань,Сочи,Оптовый,2023-12-25 03:48:00,2023-12-26 02:48:00,24.5,Зима,Зима
41.84,23,6,3,B2C,Физическое лицо,Бытовая техника,Малая техника,Москва,Москва,Розничный,2023-06-08 18:54:00,2023-06-09 00:54:00,52.5,Лето,Лето
41.9,23,14,9,B2C,Физическое лицо,Бытовая техника,Малая техника,Новосибирск,Санкт-Петербург,Розничный,2023-03-19 12:58:00,2023-03-20 02:58:00,157.5,Весна,Весна
410.01,300,61,9,B2C,Физическое лицо,Бытовая техника,Малая техника,Казань,Санкт-Петербург,Оптовый,2023-02-24 08:48:00,2023-02-26 21:48:00,31.5,Зима,Зима
410.25,518,60,10,B2C,Физическое лицо,Бытовая техника,Малая техника,Казань,Санкт-Петербург,Оптовый,2023-08-11 14:11:00,2023-08-14 02:11:00,35.0,Лето,Лето
410.32,240,10,5,B2C,Физическое лицо,Бытовая техника,Крупная техника,Казань,Калининград,Розничный,2023-02-24 13:53:00,2023-02-24 23:53:00,350.0,Зима,Зима
410.43,615,39,2,B2C,Физическое лицо,Электроника,Компьютеры,Санкт-Петербург,Владивосток,Розничный,2023-06-26 17:26:00,2023-06-28 08:26:00,4.4,Лето,Лето
410.46,232,28,8,B2C,Физическое лицо,Электроника,Аксессуары,Сочи,Краснодар,Розничный,2023-01-14 09:06:00,2023-01-15 13:06:00,0.24,Зима,Зима
410.89,437,35,7,VIP,Физическое лицо,Бытовая техника,Малая техника,Казань,Владивосток,Оптовый,2023-05-14 07:57:00,2023-05-15 18:57:00,24.5,Весна,Весна
411.14,346,3,3,B2C,Физическое лицо,Бытовая техника,Крупная техника,Сочи,Краснодар,Розничный,2023-04-29 02:37:00,2023-04-29 05:37:00,210.0,Весна,Весна
411.21,813,25,8,B2C,Физическое лицо,Электроника,Мобильные устройства,Нижний Новгород,Екатеринбург,Розничный,2023-03-11 07:33:00,2023-03-12 08:33:00,4.0,Весна,Весна
412.01,389,11,10,B2B,Физическое лицо,Бытовая техника,Малая техника,Москва,Новосибирск,Розничный,2023-05-13 12:26:00,2023-05-13 23:26:00,175.0,Весна,Весна
412.35,276,39,7,B2C,Юридическое лицо,Электроника,Компьютеры,Казань,Новосибирск,Розничный,2023-07-31 18:38:00,2023-08-02 09:38:00,35.0,Лето,Лето
412.99,258,20,9,B2C,Физическое лицо,Бытовая техника,Малая техника,Новосибирск,Нижний Новгород,Розничный,2023-03-22 10:05:00,2023-03-23 06:05:00,157.5,Весна,Весна
413.04,396,33,10,B2C,Юридическое лицо,Электроника,Аксессуары,Сочи,Екатеринбург,Розничный,2023-05-30 20:03:00,2023-06-01 05:03:00,2.5,Весна,Лето
413.1,433,47,1,B2B,Юридическое лицо,Бытовая техника,Малая техника,Нижний Новгород,Санкт-Петербург,Розничный,2023-05-24 22:52:00,2023-05-26 21:52:00,3.5,Весна,Весна
413.26,346,44,6,B2C,Физическое лицо,Электроника,Компьютеры,Сочи,Нижний Новгород,Розничный,2023-08-08 00:54:00,2023-08-09 20:54:00,30.0,Лето,Лето
413.51,559,40,8,B2C,Физическое лицо,Одежда,Унисекс,Казань,Санкт-Петербург,Оптовый,2023-04-29 14:42:00,2023-05-01 06:42:00,1.44,Весна,Весна
413.83,252,30,10,B2B,Физическое лицо,Бытовая техника,Крупная техника,Сочи,Казань,Розничный,2023-10-19 14:35:00,2023-10-20 20:35:00,700.0,Осень,Осень
413.92,295,65,1,B2C,Физическое лицо,Одежда,Мужская,Нижний Новгород,Москва,Розничный,2023-12-13 04:15:00,2023-12-15 21:15:00,0.5,Зима,Зима
414.07,276,7,2,B2B,Физическое лицо,Электроника,Аксессуары,Казань,Казань,Розничный,2023-04-27 22:10:00,2023-04-28 05:10:00,0.06,Весна,Весна
414.08,733,19,2,VIP,Физическое лицо,Одежда,Унисекс,Сочи,Москва,Розничный,2023-05-30 17:29:00,2023-05-31 12:29:00,0.36,Весна,Весна
414.61,211,10,10,VIP,Физическое лицо,Электроника,Компьютеры,Сочи,Казань,Розничный,2023-06-04 18:42:00,2023-06-05 04:42:00,100.0,Лето,Лето
414.77,378,51,4,B2C,Юридическое лицо,Одежда,Унисекс,Москва,Казань,Розничный,2023-12-26 06:21:00,2023-12-28 09:21:00,2.4,Зима,Зима
414.94,391,37,8,B2C,Физическое лицо,Электроника,Аксессуары,Казань,Новосибирск,Оптовый,2023-07-10 18:30:00,2023-07-12 07:30:00,0.104,Лето,Лето
414.96,648,25,9,B2C,Юридическое лицо,Бытовая техника,Малая техника,Казань,Краснодар,Оптовый,2023-05-05 08:46:00,2023-05-06 09:46:00,31.5,Весна,Весна
415.3,222,61,4,B2C,Физическое лицо,Бытовая техника,Крупная техника,Санкт-Петербург,Владивосток,Розничный,2023-01-21 14:33:00,2023-01-24 03:33:00,280.0,Зима,Зима
416.57,327,26,8,B2C,Физическое лицо,Бытовая техника,Крупная техника,Санкт-Петербург,Нижний Новгород,Розничный,2023-09-18 10:12:00,2023-09-19 12:12:00,560.0,Осень,Осень
417.4,776,19,3,B2C,Физическое лицо,Одежда,Мужская,Сочи,Нижний Новгород,Розничный,2023-04-06 10:58:00,2023-04-07 05:58:00,1.5,Весна,Весна
417.41,669,2,7,B2C,Физическое лицо,Бытовая техника,Малая техника,Казань,Сочи,Оптовый,2023-06-29 00:26:00,2023-06-29 02:26:00,24.5,Лето,Лето
417.43,262,2,6,B2B,Физическое лицо,Одежда,Мужская,Москва,Краснодар,Розничный,2023-04-16 22:47:00,2023-04-17 00:47:00,3.0,Весна,Весна
417.54,313,8,1,B2C,Физическое лицо,Электроника,Компьютеры,Москва,Нижний Новгород,Розничный,2023-07-07 06:38:00,2023-07-07 14:38:00,5.0,Лето,Лето
417.66,309,9,10,B2C,Физическое лицо,Одежда,Мужская,Новосибирск,Казань,Розничный,2023-10-14 16:43:00,2023-10-15 01:43:00,3.0,Осень,Осень
417.92,615,9,7,B2C,Физическое лицо,Одежда,Мужская,Сочи,Краснодар,Розничный,2023-01-06 09:48:00,2023-01-06 18:48:00,3.5,Зима,Зима
417.96,475,25,5,B2C,Физическое лицо,Спорттовары,Тренажеры,Нижний Новгород,Краснодар,Розничный,2023-07-16 04:09:00,2023-07-17 05:09:00,365.0,Лето,Лето
417.98,573,15,1,B2C,Физическое лицо,Бытовая техника,Крупная техника,Новосибирск,Калининград,Розничный,2023-12-02 16:33:00,2023-12-03 07:33:00,60.0,Зима,Зима
418.01,759,37,3,B2C,Юридическое лицо,Бытовая техника,Малая техника,Казань,Новосибирск,Розничный,2023-01-02 06:36:00,2023-01-03 19:36:00,10.5,Зима,Зима
418.07,349,3,5,B2B,Физическое лицо,Электроника,Мобильные устройства,Казань,Санкт-Петербург,Оптовый,2023-01-10 19:04:00,2023-01-10 22:04:00,0.8500000000000001,Зима,Зима
418.13,230,46,5,B2C,Юридическое лицо,Бытовая техника,Малая техника,Казань,Нижний Новгород,Оптовый,2023-05-11 08:31:00,2023-05-13 06:31:00,87.5,Весна,Весна
418.19,235,50,1,B2C,Физическое лицо,Одежда,Женская,Сочи,Нижний Новгород,Розничный,2023-08-12 00:57:00,2023-08-14 02:57:00,0.3,Лето,Лето
418.27,262,39,1,B2C,Физическое лицо,Бытовая техника,Малая техника,Сочи,Казань,Розничный,2023-01-22 23:41:00,2023-01-24 14:41:00,9.0,Зима,Зима
418.54,381,59,7,B2C,Физическое лицо,Бытовая техника,Малая техника,Москва,Нижний Новгород,Розничный,2023-04-17 16:12:00,2023-04-20 03:12:00,24.5,Весна,Весна
418.56,471,13,5,B2C,Физическое лицо,Бытовая техника,Малая техника,Сочи,Сочи,Розничный,2023-08-11 03:51:00,2023-08-11 16:51:00,15.25,Лето,Лето
419.13,466,64,9,B2C,Физическое лицо,Электроника,Компьютеры,Москва,Сочи,Розничный,2023-04-07 01:55:00,2023-04-09 17:55:00,45.0,Весна,Весна
419.14,219,68,9,B2C,Физическое лицо,Одежда,Мужская,Сочи,Екатеринбург,Розничный,2023-11-18 19:33:00,2023-11-21 15:33:00,6.3,Осень,Осень
419.42,295,23,10,VIP,Физическое лицо,Электроника,Компьютеры,Москва,Владивосток,Розничный,2023-06-22 18:51:00,2023-06-23 17:51:00,22.0,Лето,Лето
419.82,370,21,4,B2B,Физическое лицо,Электроника,Мобильные устройства,Сочи,Краснодар,Розничный,2023-10-18 02:47:00,2023-10-18 23:47:00,0.68,Осень,Осень
42.88,83,58,6,B2B,Юридическое лицо,Электроника,Мобильные устройства,Москва,Нижний Новгород,Розничный,2023-08-21 08:20:00,2023-08-23 18:20:00,1.02,Лето,Лето
420.27,406,18,8,B2C,Юридическое лицо,Бытовая техника,Крупная техника,Санкт-Петербург,Владивосток,Розничный,2023-09-28 14:05:00,2023-09-29 08:05:00,560.0,Осень,Осень
420.28,416,39,10,B2C,Физическое лицо,Спорттовары,Тренажеры,Москва,Москва,Розничный,2023-11-17 08:03:00,2023-11-18 23:03:00,730.0,Осень,Осень
420.49,318,27,10,B2C,Физическое лицо,Спорттовары,Тренажеры,Москва,Краснодар,Розничный,2023-04-09 22:53:00,2023-04-11 01:53:00,263.0,Весна,Весна
420.59,258,53,4,B2C,Физическое лицо,Одежда,Женская,Сочи,Санкт-Петербург,Розничный,2023-06-18 05:08:00,2023-06-20 10:08:00,1.32,Лето,Лето
420.97,670,40,1,B2C,Физическое лицо,Одежда,Женская,Санкт-Петербург,Санкт-Петербург,Розничный,2023-06-30 15:18:00,2023-07-02 07:18:00,0.33,Лето,Лето
421.16,400,2,8,B2B,Физическое лицо,Бытовая техника,Крупная техника,Москва,Москва,Розничный,2023-10-08 06:35:00,2023-10-08 08:35:00,480.0,Осень,Осень
421.3,243,24,3,B2C,Физическое лицо,Электроника,Аксессуары,Сочи,Санкт-Петербург,Розничный,2023-08-22 16:10:00,2023-08-23 16:10:00,0.75,Лето,Лето
421.37,821,9,1,B2C,Юридическое лицо,Бытовая техника,Малая техника,Нижний Новгород,Нижний Новгород,Розничный,2023-03-09 18:17:00,2023-03-10 03:17:00,3.5,Весна,Весна
421.57,483,28,2,B2B,Физическое лицо,Спорттовары,Тренажеры,Санкт-Петербург,Калининград,Розничный,2023-06-09 05:21:00,2023-06-10 09:21:00,52.6,Лето,Лето
421.66,827,65,1,B2C,Физическое лицо,Спорттовары,Тренажеры,Новосибирск,Новосибирск,Розничный,2023-03-15 16:23:00,2023-03-18 09:23:00,73.0,Весна,Весна
421.79,507,66,4,B2B,Физическое лицо,Электроника,Мобильные устройства,Москва,Нижний Новгород,Розничный,2023-12-29 18:37:00,2024-01-01 12:37:00,2.0,Зима,Зима
422.01,670,63,9,B2C,Физическое лицо,Электроника,Аксессуары,Нижний Новгород,Екатеринбург,Розничный,2023-03-03 02:53:00,2023-03-05 17:53:00,2.25,Весна,Весна
422.1,286,42,7,B2C,Физическое лицо,Спорттовары,Тренажеры,Санкт-Петербург,Новосибирск,Розничный,2023-07-23 18:11:00,2023-07-25 12:11:00,184.1,Лето,Лето
422.38,274,72,9,B2C,Физическое лицо,Электроника,Аксессуары,Сочи,Новосибирск,Розничный,2023-08-21 04:40:00,2023-08-24 04:40:00,2.25,Лето,Лето
422.59,470,53,5,VIP,Физическое лицо,Одежда,Женская,Сочи,Калининград,Розничный,2023-07-15 06:11:00,2023-07-17 11:11:00,1.5,Лето,Лето
422.66,512,19,7,B2C,Физическое лицо,Одежда,Женская,Москва,Новосибирск,Розничный,2023-02-06 17:00:00,2023-02-07 12:00:00,4.2,Зима,Зима
423.04,785,47,6,B2C,Юридическое лицо,Одежда,Женская,Казань,Санкт-Петербург,Оптовый,2023-09-01 23:57:00,2023-09-03 22:57:00,3.6,Осень,Осень
423.17,578,70,5,B2B,Физическое лицо,Одежда,Женская,Москва,Екатеринбург,Розничный,2023-09-07 02:38:00,2023-09-10 00:38:00,1.65,Осень,Осень
423.51,355,24,9,VIP,Физическое лицо,Электроника,Компьютеры,Москва,Нижний Новгород,Розничный,2023-03-19 04:38:00,2023-03-20 04:38:00,19.8,Весна,Весна
423.78,442,26,7,B2C,Физическое лицо,Электроника,Аксессуары,Сочи,Санкт-Петербург,Розничный,2023-01-17 20:36:00,2023-01-18 22:36:00,0.21,Зима,Зима
423.83,334,64,8,B2C,Физическое лицо,Спорттовары,Тренажеры,Сочи,Новосибирск,Розничный,2023-04-10 01:08:00,2023-04-12 17:08:00,210.4,Весна,Весна
424.24,598,7,9,B2B,Физическое лицо,Спорттовары,Тренажеры,Казань,Калининград,Розничный,2023-03-06 20:19:00,2023-03-07 03:19:00,236.7,Весна,Весна
424.45,832,68,1,B2C,Физическое лицо,Бытовая техника,Малая техника,Сочи,Сочи,Розничный,2023-05-13 17:43:00,2023-05-16 13:43:00,17.5,Весна,Весна
425.15,813,23,6,B2C,Физическое лицо,Электроника,Аксессуары,Казань,Владивосток,Оптовый,2023-05-27 22:35:00,2023-05-28 21:35:00,1.5,Весна,Весна
425.16,850,45,2,B2C,Физическое лицо,Одежда,Унисекс,Нижний Новгород,Нижний Новгород,Розничный,2023-07-28 09:01:00,2023-07-30 06:01:00,0.36,Лето,Лето
425.2,744,43,8,B2C,Физическое лицо,Одежда,Женская,Казань,Новосибирск,Розничный,2023-05-07 05:37:00,2023-05-09 00:37:00,4.8,Весна,Весна
425.29,450,29,6,B2C,Юридическое лицо,Одежда,Мужская,Новосибирск,Екатеринбург,Розничный,2023-06-14 22:53:00,2023-06-16 03:53:00,3.0,Лето,Лето
425.31,251,14,2,B2C,Физическое лицо,Электроника,Компьютеры,Москва,Казань,Розничный,2023-10-04 14:12:00,2023-10-05 04:12:00,20.0,Осень,Осень
425.37,346,72,3,B2C,Физическое лицо,Одежда,Мужская,Сочи,Новосибирск,Розничный,2023-01-07 16:37:00,2023-01-10 16:37:00,1.5,Зима,Зима
425.54,217,8,3,B2C,Физическое лицо,Бытовая техника,Крупная техника,Нижний Новгород,Калининград,Розничный,2023-07-02 21:31:00,2023-07-03 05:31:00,180.0,Лето,Лето
425.64,738,25,1,VIP,Физическое лицо,Бытовая техника,Крупная техника,Казань,Москва,Оптовый,2023-03-26 08:00:00,2023-03-27 09:00:00,70.0,Весна,Весна
426.59,358,48,7,B2C,Юридическое лицо,Электроника,Мобильные устройства,Новосибирск,Краснодар,Розничный,2023-09-11 01:52:00,2023-09-13 01:52:00,1.1900000000000002,Осень,Осень
427.94,563,35,7,B2C,Физическое лицо,Спорттовары,Тренажеры,Москва,Сочи,Розничный,2023-05-12 07:52:00,2023-05-13 18:52:00,511.0,Весна,Весна
428.03,269,40,5,B2C,Юридическое лицо,Электроника,Компьютеры,Москва,Калининград,Розничный,2023-04-08 20:45:00,2023-04-10 12:45:00,11.0,Весна,Весна
428.08,536,59,1,VIP,Физическое лицо,Бытовая техника,Крупная техника,Москва,Москва,Розничный,2023-05-03 22:19:00,2023-05-06 09:19:00,70.0,Весна,Весна
428.38,217,34,8,B2C,Физическое лицо,Спорттовары,Тренажеры,Казань,Нижний Новгород,Оптовый,2023-09-15 16:24:00,2023-09-17 02:24:00,210.4,Осень,Осень
429.39,717,23,10,B2B,Физическое лицо,Бытовая техника,Крупная техника,Казань,Екатеринбург,Оптовый,2023-03-07 08:21:00,2023-03-08 07:21:00,700.0,Весна,Весна
429.52,785,47,7,VIP,Физическое лицо,Бытовая техника,Крупная техника,Санкт-Петербург,Казань,Розничный,2023-04-29 22:43:00,2023-05-01 21:43:00,420.0,Весна,Весна
429.79,692,39,5,B2C,Физическое лицо,Спорттовары,Тренажеры,Нижний Новгород,Екатеринбург,Розничный,2023-06-06 03:27:00,2023-06-07 18:27:00,131.5,Лето,Лето
429.8,311,37,9,B2C,Физическое лицо,Бытовая техника,Крупная техника,Сочи,Москва,Розничный,2023-09-21 06:08:00,2023-09-22 19:08:00,540.0,Осень,Осень
429.8,376,12,6,B2B,Юридическое лицо,Одежда,Мужская,Нижний Новгород,Санкт-Петербург,Розничный,2023-01-14 18:24:00,2023-01-15 06:24:00,3.0,Зима,Зима
429.92,251,65,10,B2C,Физическое лицо,Одежда,Женская,Сочи,Владивосток,Розничный,2023-04-17 10:31:00,2023-04-20 03:31:00,3.0,Весна,Весна
43.82,40,72,1,B2C,Юридическое лицо,Спорттовары,Тренажеры,Сочи,Казань,Розничный,2023-12-19 14:11:00,2023-12-22 14:11:00,26.3,Зима,Зима
430.31,414,4,9,B2C,Физическое лицо,Электроника,Аксессуары,Санкт-Петербург,Сочи,Розничный,2023-05-07 07:06:00,2023-05-07 11:06:00,0.1169999999999999,Весна,Весна
430.9,323,68,5,B2C,Физическое лицо,Электроника,Компьютеры,Казань,Новосибирск,Оптовый,2023-07-12 18:46:00,2023-07-15 14:46:00,50.0,Лето,Лето
431.15,517,23,2,VIP,Физическое лицо,Электроника,Компьютеры,Казань,Москва,Оптовый,2023-02-12 14:41:00,2023-02-13 13:41:00,10.0,Зима,Зима
431.45,261,14,10,B2C,Физическое лицо,Электроника,Компьютеры,Нижний Новгород,Краснодар,Розничный,2023-12-17 00:43:00,2023-12-17 14:43:00,100.0,Зима,Зима
431.56,532,37,1,B2C,Физическое лицо,Бытовая техника,Малая техника,Казань,Нижний Новгород,Оптовый,2023-09-28 21:33:00,2023-09-30 10:33:00,3.5,Осень,Осень
431.83,249,20,4,B2C,Физическое лицо,Бытовая техника,Малая техника,Сочи,Калининград,Розничный,2023-10-30 16:34:00,2023-10-31 12:34:00,14.0,Осень,Осень
431.94,285,29,3,B2B,Физическое лицо,Одежда,Женская,Сочи,Новосибирск,Розничный,2023-06-05 11:11:00,2023-06-06 16:11:00,0.99,Лето,Лето
432.0,678,18,2,B2B,Физическое лицо,Бытовая техника,Малая техника,Сочи,Нижний Новгород,Розничный,2023-10-30 16:41:00,2023-10-31 10:41:00,6.1,Осень,Осень
432.83,268,56,1,B2C,Физическое лицо,Бытовая техника,Малая техника,Нижний Новгород,Новосибирск,Розничный,2023-10-28 09:00:00,2023-10-30 17:00:00,17.5,Осень,Осень
432.86,359,38,3,B2C,Физическое лицо,Одежда,Унисекс,Сочи,Краснодар,Розничный,2023-12-31 11:14:00,2024-01-02 01:14:00,1.2000000000000002,Зима,Зима
434.25,256,3,4,B2B,Физическое лицо,Одежда,Женская,Москва,Нижний Новгород,Розничный,2023-01-18 09:05:00,2023-01-18 12:05:00,1.32,Зима,Зима
434.32,294,69,10,B2C,Физическое лицо,Электроника,Аксессуары,Казань,Екатеринбург,Оптовый,2023-03-24 10:50:00,2023-03-27 07:50:00,0.3,Весна,Весна
434.89,478,27,9,B2C,Юридическое лицо,Одежда,Женская,Казань,Москва,Оптовый,2023-11-16 15:01:00,2023-11-17 18:01:00,2.7,Осень,Осень
434.95,851,13,1,B2C,Физическое лицо,Спорттовары,Тренажеры,Москва,Новосибирск,Розничный,2023-01-26 21:51:00,2023-01-27 10:51:00,26.3,Зима,Зима
435.36,415,9,4,B2C,Юридическое лицо,Бытовая техника,Крупная техника,Казань,Москва,Оптовый,2023-03-03 22:56:00,2023-03-04 07:56:00,240.0,Весна,Весна
435.75,372,58,9,B2B,Юридическое лицо,Одежда,Женская,Новосибирск,Краснодар,Розничный,2023-09-20 22:06:00,2023-09-23 08:06:00,2.97,Осень,Осень
436.1,268,1,2,B2C,Физическое лицо,Электроника,Компьютеры,Сочи,Сочи,Розничный,2023-09-11 08:42:00,2023-09-11 09:42:00,4.4,Осень,Осень
436.38,691,9,2,B2C,Физическое лицо,Электроника,Мобильные устройства,Казань,Краснодар,Розничный,2023-06-14 05:00:00,2023-06-14 14:00:00,0.34,Лето,Лето
437.06,472,35,5,B2C,Физическое лицо,Электроника,Мобильные устройства,Сочи,Нижний Новгород,Розничный,2023-09-06 18:12:00,2023-09-08 05:12:00,0.8500000000000001,Осень,Осень
437.08,869,62,4,B2C,Юридическое лицо,Спорттовары,Тренажеры,Казань,Калининград,Оптовый,2023-12-26 21:29:00,2023-12-29 11:29:00,105.2,Зима,Зима
437.28,859,30,8,B2C,Физическое лицо,Электроника,Аксессуары,Казань,Санкт-Петербург,Розничный,2023-08-03 09:43:00,2023-08-04 15:43:00,2.0,Лето,Лето
437.61,245,48,4,B2B,Физическое лицо,Одежда,Женская,Нижний Новгород,Нижний Новгород,Розничный,2023-03-07 06:31:00,2023-03-09 06:31:00,1.32,Весна,Весна
437.77,465,45,2,B2B,Физическое лицо,Одежда,Унисекс,Москва,Санкт-Петербург,Розничный,2023-06-10 14:35:00,2023-06-12 11:35:00,0.36,Лето,Лето
437.83,697,50,8,B2C,Физическое лицо,Электроника,Компьютеры,Санкт-Петербург,Новосибирск,Розничный,2023-07-06 13:36:00,2023-07-08 15:36:00,80.0,Лето,Лето
438.73,702,13,10,B2B,Физическое лицо,Спорттовары,Тренажеры,Казань,Владивосток,Розничный,2023-10-15 08:24:00,2023-10-15 21:24:00,263.0,Осень,Осень
438.81,295,12,6,VIP,Физическое лицо,Бытовая техника,Малая техника,Казань,Новосибирск,Оптовый,2023-03-14 21:30:00,2023-03-15 09:30:00,5.88,Весна,Весна
438.85,277,62,5,B2C,Физическое лицо,Бытовая техника,Малая техника,Санкт-Петербург,Калининград,Розничный,2023-11-01 08:44:00,2023-11-03 22:44:00,4.9,Осень,Осень
439.51,409,12,9,VIP,Физическое лицо,Спорттовары,Тренажеры,Казань,Калининград,Розничный,2023-03-09 20:19:00,2023-03-10 08:19:00,236.7,Весна,Весна
439.63,320,70,4,B2C,Физическое лицо,Электроника,Компьютеры,Сочи,Москва,Розничный,2023-06-26 08:28:00,2023-06-29 06:28:00,8.8,Лето,Лето
439.98,294,47,8,B2C,Физическое лицо,Электроника,Компьютеры,Казань,Краснодар,Оптовый,2023-07-22 23:47:00,2023-07-24 22:47:00,17.6,Лето,Лето
44.02,65,18,3,B2C,Физическое лицо,Бытовая техника,Крупная техника,Казань,Санкт-Петербург,Оптовый,2023-04-04 11:10:00,2023-04-05 05:10:00,180.0,Весна,Весна
44.49,48,44,5,B2B,Физическое лицо,Одежда,Женская,Москва,Санкт-Петербург,Розничный,2023-05-25 07:08:00,2023-05-27 03:08:00,1.5,Весна,Весна
44.72,49,45,10,B2C,Физическое лицо,Одежда,Мужская,Сочи,Казань,Розничный,2023-09-08 00:05:00,2023-09-09 21:05:00,5.0,Осень,Осень
44.99,41,23,6,VIP,Физическое лицо,Бытовая техника,Малая техника,Москва,Санкт-Петербург,Розничный,2023-01-14 20:57:00,2023-01-15 19:57:00,105.0,Зима,Зима
440.11,612,11,6,B2C,Физическое лицо,Одежда,Женская,Москва,Москва,Розничный,2023-07-31 23:38:00,2023-08-01 10:38:00,1.98,Лето,Лето
440.51,431,28,1,B2C,Юридическое лицо,Одежда,Мужская,Казань,Калининград,Оптовый,2023-09-22 01:30:00,2023-09-23 05:30:00,0.5,Осень,Осень
440.8,232,69,8,B2B,Юридическое лицо,Бытовая техника,Крупная техника,Казань,Краснодар,Розничный,2023-09-21 08:10:00,2023-09-24 05:10:00,560.0,Осень,Осень
441.03,315,40,2,B2C,Физическое лицо,Электроника,Компьютеры,Москва,Москва,Розничный,2023-08-19 01:25:00,2023-08-20 17:25:00,10.0,Лето,Лето
441.2,726,69,8,VIP,Физическое лицо,Бытовая техника,Малая техника,Москва,Казань,Розничный,2023-04-09 02:11:00,2023-04-11 23:11:00,72.0,Весна,Весна
441.35,270,17,4,B2B,Физическое лицо,Электроника,Компьютеры,Сочи,Сочи,Розничный,2023-09-27 05:56:00,2023-09-27 22:56:00,20.0,Осень,Осень
441.55,442,13,10,B2C,Физическое лицо,Спорттовары,Тренажеры,Нижний Новгород,Нижний Новгород,Розничный,2023-12-06 14:14:00,2023-12-07 03:14:00,263.0,Зима,Зима
