cost,distance,delivery_time_hours,quantity,segment,customer_type,category,sub_category,region_x,city_x,region_y,city_y,store_type,total_mass_kg,post_index,season
263.66,266,48,4,B2C,Физическое лицо,Одежда,Унисекс,Приволжский,Казань,Южный,Сочи,Оптовый,0.72,123274,Осень
263.9,227,62,9,B2B,Юридическое лицо,Электроника,Аксессуары,Сибирский,Новосибирск,Уральский,Екатеринбург,Розничный,2.25,848408,Лето
263.91,511,23,4,B2C,Физическое лицо,Электроника,Компьютеры,Центральный,Нижний Новгород,Приволжский,Казань,Розничный,8.8,255381,Осень
263.92,228,51,1,B2B,Физическое лицо,Бытовая техника,Крупная техника,Сибирский,Новосибирск,Центральный,Москва,Розничный,70.0,636488,Осень
263.94,297,9,6,B2C,Юридическое лицо,Бытовая техника,Крупная техника,Приволжский,Казань,Дальневосточный,Владивосток,Розничный,420.0,69662,Лето
264.2,370,24,2,VIP,Физическое лицо,Электроника,Компьютеры,Приволжский,Казань,Приволжский,Казань,Розничный,10.0,490241,Лето
264.23,401,8,1,B2C,Юридическое лицо,Одежда,Унисекс,Приволжский,Казань,Уральский,Екатеринбург,Оптовый,0.4,63510,Зима
264.91,373,63,8,B2C,Физическое лицо,Бытовая техника,Малая техника,Центральный,Москва,Центральный,Москва,Розничный,24.4,323135,Осень
265.27,416,20,2,B2C,Физическое лицо,Электроника,Компьютеры,Центральный,Нижний Новгород,Северо-Западный,Санкт-Петербург,Розничный,10.0,423638,Лето
265.55,244,60,2,B2C,Юридическое лицо,Одежда,Мужская,Центральный,Нижний Новгород,Приволжский,Казань,Розничный,1.0,810653,Весна
265.88,439,23,8,VIP,Физическое лицо,Бытовая техника,Крупная техника,Приволжский,Казань,Центральный,Нижний Новгород,Оптовый,560.0,201978,Зима
266.06,272,49,1,B2C,Юридическое лицо,Бытовая техника,Крупная техника,Центральный,Москва,Дальневосточный,Владивосток,Розничный,60.0,334170,Лето
266.22,283,2,3,VIP,Юридическое лицо,Электроника,Компьютеры,Центральный,Москва,Приволжский,Казань,Розничный,15.0,792391,Осень
266.24,155,36,1,B2B,Физическое лицо,Электроника,Компьютеры,Сибирский,Новосибирск,Центральный,Нижний Новгород,Розничный,5.0,956225,Лето
266.45,139,72,4,B2C,Физическое лицо,Бытовая техника,Малая техника,Южный,Сочи,Южный,Сочи,Розничный,12.2,401806,Весна
266.59,349,49,4,B2C,Юридическое лицо,Бытовая техника,Крупная техника,Центральный,Нижний Новгород,Сибирский,Новосибирск,Розничный,280.0,543027,Осень
266.76,430,63,3,B2C,Физическое лицо,Электроника,Аксессуары,Северо-Западный,Санкт-Петербург,Северо-Западный,Калининград,Розничный,0.09,939684,Весна
266.79,140,72,9,B2C,Физическое лицо,Бытовая техника,Малая техника,Сибирский,Новосибирск,Южный,Краснодар,Розничный,27.45,601765,Осень
266.81,335,16,10,B2C,Физическое лицо,Одежда,Унисекс,Центральный,Москва,Приволжский,Казань,Розничный,4.0,971900,Лето
266.99,180,5,3,B2C,Физическое лицо,Бытовая техника,Малая техника,Центральный,Нижний Новгород,Центральный,Москва,Розничный,2.94,688173,Осень
267.02,160,7,3,B2B,Физическое лицо,Одежда,Унисекс,Приволжский,Казань,Центральный,Нижний Новгород,Оптовый,1.8,117242,Весна
267.11,287,69,5,B2C,Физическое лицо,Одежда,Мужская,Южный,Сочи,Южный,Краснодар,Розничный,1.5,304428,Лето
267.52,377,47,9,B2C,Физическое лицо,Одежда,Унисекс,Центральный,Москва,Южный,Краснодар,Розничный,3.6,488341,Весна
267.56,226,23,10,VIP,Физическое лицо,Электроника,Компьютеры,Центральный,Нижний Новгород,Центральный,Москва,Розничный,22.0,192599,Зима
267.7,265,61,5,B2C,Физическое лицо,Одежда,Женская,Центральный,Москва,Центральный,Нижний Новгород,Розничный,1.5,948163,Осень
267.83,254,34,4,B2C,Физическое лицо,Бытовая техника,Малая техника,Южный,Сочи,Приволжский,Казань,Розничный,3.92,87511,Лето
267.84,386,54,10,B2C,Физическое лицо,Спорттовары,Тренажеры,Центральный,Москва,Сибирский,Новосибирск,Розничный,730.0,497008,Лето
267.99,533,72,10,VIP,Физическое лицо,Электроника,Аксессуары,Южный,Сочи,Уральский,Екатеринбург,Розничный,0.3,179949,Лето
268.0,212,14,4,B2C,Физическое лицо,Электроника,Аксессуары,Центральный,Нижний Новгород,Центральный,Нижний Новгород,Розничный,0.052,109952,Осень
268.35,513,38,7,B2C,Физическое лицо,Бытовая техника,Малая техника,Приволжский,Казань,Центральный,Москва,Оптовый,63.0,803718,Осень
268.74,181,2,7,B2B,Юридическое лицо,Бытовая техника,Малая техника,Южный,Сочи,Уральский,Екатеринбург,Розничный,122.5,792290,Весна
269.75,265,48,1,B2C,Физическое лицо,Одежда,Женская,Северо-Западный,Санкт-Петербург,Северо-Западный,Калининград,Розничный,0.3,371013,Зима
269.99,222,12,3,B2B,Физическое лицо,Спорттовары,Тренажеры,Приволжский,Казань,Северо-Западный,Калининград,Розничный,219.0,417393,Осень
27.1,35,8,8,B2C,Физическое лицо,Электроника,Аксессуары,Приволжский,Казань,Уральский,Екатеринбург,Оптовый,0.104,419911,Осень
27.23,32,8,9,B2C,Юридическое лицо,Одежда,Мужская,Южный,Сочи,Южный,Сочи,Розничный,6.3,822672,Весна
27.31,47,34,9,B2C,Юридическое лицо,Одежда,Мужская,Центральный,Нижний Новгород,Северо-Западный,Санкт-Петербург,Розничный,4.5,436696,Весна
27.61,36,39,6,B2C,Физическое лицо,Бытовая техника,Крупная техника,Центральный,Москва,Уральский,Екатеринбург,Розничный,420.0,553874,Осень
27.83,47,47,8,B2C,Физическое лицо,Спорттовары,Тренажеры,Центральный,Нижний Новгород,Уральский,Екатеринбург,Розничный,210.4,495338,Осень
27.88,18,28,7,B2C,Физическое лицо,Электроника,Компьютеры,Северо-Западный,Санкт-Петербург,Уральский,Екатеринбург,Розничный,35.0,745534,Весна
27.98,47,19,3,B2C,Физическое лицо,Электроника,Компьютеры,Сибирский,Новосибирск,Южный,Краснодар,Розничный,6.600000000000001,756805,Осень
270.01,161,7,8,B2C,Физическое лицо,Электроника,Компьютеры,Сибирский,Новосибирск,Сибирский,Новосибирск,Розничный,17.6,524040,Осень
270.13,206,38,10,B2B,Физическое лицо,Бытовая техника,Малая техника,Северо-Западный,Санкт-Петербург,Приволжский,Казань,Розничный,30.5,678489,Зима
270.17,144,41,10,B2B,Физическое лицо,Одежда,Мужская,Южный,Сочи,Южный,Краснодар,Розничный,7.0,488502,Зима
270.2,173,28,1,B2C,Физическое лицо,Спорттовары,Тренажеры,Сибирский,Новосибирск,Центральный,Москва,Розничный,26.3,579292,Лето
270.68,322,52,9,B2C,Физическое лицо,Электроника,Мобильные устройства,Центральный,Москва,Уральский,Екатеринбург,Розничный,1.53,133291,Зима
271.15,497,49,1,B2C,Юридическое лицо,Одежда,Женская,Центральный,Нижний Новгород,Южный,Сочи,Розничный,0.3,532698,Лето
271.51,222,1,6,B2B,Физическое лицо,Бытовая техника,Малая техника,Южный,Сочи,Уральский,Екатеринбург,Розничный,5.88,333431,Весна
271.57,247,17,10,B2C,Физическое лицо,Бытовая техника,Малая техника,Северо-Западный,Санкт-Петербург,Северо-Западный,Санкт-Петербург,Розничный,9.8,231087,Весна
271.75,252,52,10,B2C,Физическое лицо,Спорттовары,Тренажеры,Южный,Сочи,Южный,Сочи,Розничный,263.0,344557,Осень
272.76,196,14,8,VIP,Физическое лицо,Бытовая техника,Малая техника,Приволжский,Казань,Южный,Сочи,Оптовый,24.4,419097,Лето
273.8,188,31,7,B2C,Физическое лицо,Бытовая техника,Малая техника,Приволжский,Казань,Центральный,Москва,Оптовый,63.0,461925,Зима
273.88,407,48,10,B2C,Физическое лицо,Электроника,Компьютеры,Приволжский,Казань,Южный,Сочи,Розничный,100.0,171267,Лето
273.96,196,12,4,B2B,Физическое лицо,Одежда,Унисекс,Сибирский,Новосибирск,Уральский,Екатеринбург,Розничный,0.72,940114,Лето
274.01,266,32,6,B2C,Физическое лицо,Электроника,Мобильные устройства,Приволжский,Казань,Южный,Краснодар,Розничный,1.02,494969,Лето
274.1,238,20,2,VIP,Физическое лицо,Одежда,Унисекс,Приволжский,Казань,Приволжский,Казань,Оптовый,1.2,933884,Весна
274.15,378,47,4,B2C,Физическое лицо,Электроника,Компьютеры,Приволжский,Казань,Южный,Краснодар,Оптовый,20.0,979418,Лето
274.22,300,38,5,B2C,Физическое лицо,Бытовая техника,Малая техника,Приволжский,Казань,Северо-Западный,Калининград,Розничный,15.25,666258,Весна
274.48,170,55,4,B2C,Физическое лицо,Бытовая техника,Малая техника,Южный,Сочи,Северо-Западный,Санкт-Петербург,Розничный,36.0,893777,Осень
274.52,260,44,6,B2C,Физическое лицо,Бытовая техника,Малая техника,Центральный,Нижний Новгород,Уральский,Екатеринбург,Розничный,105.0,128684,Осень
274.85,330,5,2,B2C,Физическое лицо,Одежда,Женская,Центральный,Нижний Новгород,Приволжский,Казань,Розничный,0.66,488976,Зима
275.0,188,13,8,B2C,Физическое лицо,Одежда,Женская,Южный,Сочи,Северо-Западный,Санкт-Петербург,Розничный,2.4,663709,Зима
275.07,232,55,3,B2C,Физическое лицо,Электроника,Аксессуары,Центральный,Москва,Уральский,Екатеринбург,Розничный,0.75,387285,Весна
275.16,453,17,7,B2C,Физическое лицо,Электроника,Аксессуары,Приволжский,Казань,Дальневосточный,Владивосток,Розничный,0.21,5171,Лето
275.81,324,56,8,B2B,Физическое лицо,Одежда,Мужская,Южный,Сочи,Южный,Краснодар,Розничный,5.6,81692,Лето
275.9,223,10,5,VIP,Физическое лицо,Спорттовары,Тренажеры,Центральный,Москва,Приволжский,Казань,Розничный,131.5,466170,Зима
275.98,184,55,9,B2C,Физическое лицо,Электроника,Аксессуары,Сибирский,Новосибирск,Уральский,Екатеринбург,Розничный,2.25,165839,Осень
276.18,548,27,1,B2C,Физическое лицо,Электроника,Аксессуары,Северо-Западный,Санкт-Петербург,Дальневосточный,Владивосток,Розничный,0.25,214239,Осень
276.38,171,22,10,B2C,Юридическое лицо,Бытовая техника,Малая техника,Приволжский,Казань,Южный,Сочи,Оптовый,90.0,409815,Лето
276.8,222,20,6,B2C,Физическое лицо,Электроника,Мобильные устройства,Центральный,Нижний Новгород,Дальневосточный,Владивосток,Розничный,3.0,382236,Осень
277.55,253,40,2,B2C,Физическое лицо,Электроника,Мобильные устройства,Приволжский,Казань,Южный,Сочи,Оптовый,1.0,124547,Зима
278.01,351,37,3,B2C,Физическое лицо,Спорттовары,Тренажеры,Южный,Сочи,Дальневосточный,Владивосток,Розничный,78.9,143806,Зима
278.58,187,17,10,B2C,Физическое лицо,Бытовая техника,Крупная техника,Центральный,Нижний Новгород,Уральский,Екатеринбург,Розничный,600.0,408269,Осень
278.62,174,26,3,B2B,Физическое лицо,Электроника,Аксессуары,Южный,Сочи,Приволжский,Казань,Розничный,0.039,459613,Весна
278.74,206,45,9,VIP,Физическое лицо,Электроника,Компьютеры,Сибирский,Новосибирск,Центральный,Москва,Розничный,19.8,224690,Зима
279.12,384,51,8,B2C,Физическое лицо,Одежда,Женская,Центральный,Нижний Новгород,Дальневосточный,Владивосток,Розничный,2.64,684175,Весна
279.56,323,30,3,VIP,Физическое лицо,Бытовая техника,Малая техника,Приволжский,Казань,Центральный,Москва,Розничный,2.94,579174,Осень
279.7,316,51,3,B2C,Физическое лицо,Электроника,Компьютеры,Центральный,Москва,Дальневосточный,Владивосток,Розничный,30.0,665158,Весна
279.99,200,51,7,B2C,Физическое лицо,Бытовая техника,Крупная техника,Центральный,Москва,Приволжский,Казань,Розничный,420.0,287720,Лето
28.18,15,55,3,B2C,Физическое лицо,Электроника,Аксессуары,Южный,Сочи,Сибирский,Новосибирск,Розничный,0.75,153362,Осень
28.31,54,13,6,B2C,Физическое лицо,Бытовая техника,Крупная техника,Приволжский,Казань,Северо-Западный,Калининград,Розничный,420.0,3174,Весна
28.73,19,5,3,B2C,Физическое лицо,Одежда,Мужская,Центральный,Нижний Новгород,Центральный,Москва,Розничный,1.5,340173,Весна
280.23,149,14,5,B2C,Физическое лицо,Электроника,Компьютеры,Сибирский,Новосибирск,Сибирский,Новосибирск,Розничный,50.0,458295,Лето
280.34,295,50,9,B2B,Физическое лицо,Спорттовары,Тренажеры,Центральный,Москва,Южный,Сочи,Розничный,236.7,785476,Осень
280.76,219,17,9,B2C,Физическое лицо,Электроника,Мобильные устройства,Приволжский,Казань,Северо-Западный,Санкт-Петербург,Розничный,4.5,912572,Зима
281.49,319,59,5,B2C,Физическое лицо,Электроника,Мобильные устройства,Южный,Сочи,Центральный,Москва,Розничный,2.5,677154,Зима
281.61,247,51,1,B2C,Физическое лицо,Электроника,Компьютеры,Центральный,Москва,Северо-Западный,Калининград,Розничный,10.0,599671,Весна
281.77,182,1,5,B2C,Физическое лицо,Одежда,Женская,Южный,Сочи,Центральный,Нижний Новгород,Розничный,1.65,427224,Осень
281.97,523,58,3,B2C,Юридическое лицо,Одежда,Женская,Южный,Сочи,Северо-Западный,Санкт-Петербург,Розничный,0.99,329853,Зима
282.56,365,72,3,B2B,Юридическое лицо,Электроника,Мобильные устройства,Приволжский,Казань,Северо-Западный,Калининград,Оптовый,0.51,99478,Осень
282.65,382,60,5,B2B,Физическое лицо,Электроника,Аксессуары,Южный,Сочи,Центральный,Москва,Розничный,0.065,1303,Весна
282.99,333,23,4,B2C,Физическое лицо,Электроника,Компьютеры,Центральный,Москва,Северо-Западный,Калининград,Розничный,40.0,102643,Весна
283.02,179,33,1,B2C,Физическое лицо,Бытовая техника,Малая техника,Центральный,Нижний Новгород,Северо-Западный,Санкт-Петербург,Розничный,0.98,893756,Весна
283.09,412,12,5,B2B,Физическое лицо,Электроника,Компьютеры,Южный,Сочи,Уральский,Екатеринбург,Розничный,50.0,852769,Лето
283.24,205,56,6,B2C,Физическое лицо,Электроника,Аксессуары,Центральный,Нижний Новгород,Северо-Западный,Санкт-Петербург,Розничный,0.078,514379,Весна
283.25,306,65,1,VIP,Физическое лицо,Спорттовары,Тренажеры,Центральный,Нижний Новгород,Южный,Сочи,Розничный,26.3,759373,Осень
283.43,521,32,5,B2C,Физическое лицо,Электроника,Мобильные устройства,Центральный,Москва,Сибирский,Новосибирск,Розничный,0.8500000000000001,618541,Зима
283.6,287,56,9,B2B,Физическое лицо,Одежда,Мужская,Приволжский,Казань,Южный,Сочи,Оптовый,2.7,305336,Лето
283.61,151,66,5,B2C,Юридическое лицо,Электроника,Компьютеры,Северо-Западный,Санкт-Петербург,Северо-Западный,Санкт-Петербург,Розничный,50.0,826795,Весна
283.89,461,47,8,B2B,Физическое лицо,Одежда,Женская,Южный,Сочи,Центральный,Нижний Новгород,Розничный,2.4,320856,Лето
284.16,413,13,6,B2C,Юридическое лицо,Одежда,Мужская,Сибирский,Новосибирск,Дальневосточный,Владивосток,Розничный,3.0,665897,Лето
284.22,251,53,1,B2C,Физическое лицо,Бытовая техника,Крупная техника,Приволжский,Казань,Сибирский,Новосибирск,Оптовый,60.0,465382,Зима
284.26,183,31,5,B2C,Физическое лицо,Бытовая техника,Крупная техника,Приволжский,Казань,Южный,Сочи,Розничный,300.0,860221,Весна
284.57,200,36,4,B2B,Физическое лицо,Электроника,Аксессуары,Сибирский,Новосибирск,Приволжский,Казань,Розничный,1.0,695037,Зима
284.69,165,48,8,B2C,Физическое лицо,Одежда,Мужская,Центральный,Нижний Новгород,Северо-Западный,Санкт-Петербург,Розничный,2.4,726811,Осень
284.73,220,44,8,B2C,Физическое лицо,Спорттовары,Тренажеры,Северо-Западный,Санкт-Петербург,Приволжский,Казань,Розничный,210.4,82340,Весна
285.1,492,9,2,B2C,Юридическое лицо,Одежда,Мужская,Центральный,Нижний Новгород,Уральский,Екатеринбург,Розничный,0.6,658017,Лето
285.28,269,64,3,B2C,Физическое лицо,Одежда,Унисекс,Центральный,Нижний Новгород,Приволжский,Казань,Розничный,1.2,810618,Лето
285.78,272,62,6,B2C,Юридическое лицо,Электроника,Аксессуары,Южный,Сочи,Приволжский,Казань,Розничный,1.5,740337,Осень
285.86,456,67,1,B2C,Юридическое лицо,Бытовая техника,Малая техника,Сибирский,Новосибирск,Южный,Сочи,Розничный,0.98,979920,Весна
286.04,561,41,4,B2C,Физическое лицо,Одежда,Женская,Центральный,Москва,Северо-Западный,Калининград,Розничный,1.32,287654,Осень
286.17,299,32,6,B2C,Юридическое лицо,Электроника,Компьютеры,Центральный,Нижний Новгород,Приволжский,Казань,Розничный,13.2,732399,Весна
286.33,236,14,10,VIP,Физическое лицо,Электроника,Аксессуары,Южный,Сочи,Центральный,Москва,Розничный,0.13,956371,Зима
286.57,189,36,3,VIP,Юридическое лицо,Одежда,Унисекс,Приволжский,Казань,Уральский,Екатеринбург,Оптовый,0.54,147365,Лето
286.8,184,30,4,B2B,Физическое лицо,Бытовая техника,Малая техника,Центральный,Нижний Новгород,Северо-Западный,Калининград,Розничный,14.0,149649,Лето
286.95,402,58,9,B2C,Физическое лицо,Электроника,Мобильные устройства,Центральный,Москва,Центральный,Нижний Новгород,Розничный,1.53,611270,Осень
287.32,162,1,4,B2C,Физическое лицо,Электроника,Мобильные устройства,Южный,Сочи,Северо-Западный,Санкт-Петербург,Розничный,2.0,326996,Осень
287.62,329,34,10,VIP,Физическое лицо,Бытовая техника,Крупная техника,Южный,Сочи,Уральский,Екатеринбург,Розничный,600.0,912359,Лето
287.79,541,21,2,B2C,Физическое лицо,Спорттовары,Тренажеры,Сибирский,Новосибирск,Центральный,Москва,Розничный,52.6,168749,Весна
287.95,295,57,6,B2C,Физическое лицо,Бытовая техника,Малая техника,Приволжский,Казань,Северо-Западный,Калининград,Оптовый,21.0,849725,Весна
288.3,367,10,8,B2C,Физическое лицо,Электроника,Аксессуары,Центральный,Москва,Центральный,Москва,Розничный,2.0,266732,Лето
288.31,489,50,9,B2C,Физическое лицо,Электроника,Компьютеры,Приволжский,Казань,Северо-Западный,Санкт-Петербург,Оптовый,90.0,545943,Зима
288.58,171,31,5,B2C,Физическое лицо,Одежда,Женская,Сибирский,Новосибирск,Южный,Сочи,Розничный,3.0,418612,Весна
288.86,292,56,3,B2C,Физическое лицо,Электроника,Аксессуары,Приволжский,Казань,Южный,Краснодар,Оптовый,0.039,120058,Лето
289.6,243,13,10,VIP,Юридическое лицо,Электроника,Компьютеры,Приволжский,Казань,Южный,Краснодар,Оптовый,100.0,561095,Весна
29.14,23,28,1,B2C,Физическое лицо,Электроника,Компьютеры,Сибирский,Новосибирск,Центральный,Москва,Розничный,5.0,71606,Лето
29.24,16,62,8,B2C,Юридическое лицо,Спорттовары,Тренажеры,Приволжский,Казань,Центральный,Москва,Оптовый,210.4,793166,Лето
290.67,415,49,5,B2C,Физическое лицо,Одежда,Унисекс,Центральный,Нижний Новгород,Южный,Краснодар,Розничный,2.0,601930,Зима
291.21,182,52,10,B2B,Физическое лицо,Бытовая техника,Малая техника,Приволжский,Казань,Южный,Краснодар,Розничный,9.8,98818,Лето
291.37,195,56,8,B2C,Юридическое лицо,Спорттовары,Тренажеры,Южный,Сочи,Центральный,Москва,Розничный,210.4,153039,Зима
291.48,325,17,9,VIP,Физическое лицо,Спорттовары,Тренажеры,Центральный,Нижний Новгород,Приволжский,Казань,Розничный,236.7,193974,Весна
291.52,169,32,1,B2B,Физическое лицо,Бытовая техника,Малая техника,Южный,Сочи,Северо-Западный,Калининград,Розничный,17.5,766528,Зима
291.77,308,16,5,B2C,Физическое лицо,Электроника,Мобильные устройства,Сибирский,Новосибирск,Центральный,Москва,Розничный,0.8500000000000001,537746,Лето
292.08,256,68,9,B2C,Физическое лицо,Одежда,Унисекс,Южный,Сочи,Центральный,Нижний Новгород,Розничный,5.399999999999999,6484,Осень
292.46,184,9,8,B2C,Физическое лицо,Спорттовары,Тренажеры,Приволжский,Казань,Южный,Краснодар,Розничный,584.0,773423,Весна
292.96,476,71,10,B2C,Физическое лицо,Бытовая техника,Крупная техника,Центральный,Москва,Северо-Западный,Калининград,Розничный,600.0,236492,Лето
293.02,162,27,10,B2C,Физическое лицо,Одежда,Мужская,Центральный,Москва,Северо-Западный,Калининград,Розничный,3.0,902801,Осень
293.05,159,42,1,B2C,Физическое лицо,Бытовая техника,Малая техника,Южный,Сочи,Центральный,Нижний Новгород,Розничный,17.5,742566,Весна
293.38,336,7,5,B2C,Физическое лицо,Электроника,Аксессуары,Центральный,Нижний Новгород,Приволжский,Казань,Розничный,0.065,238514,Весна
293.43,147,18,7,B2C,Юридическое лицо,Электроника,Компьютеры,Южный,Сочи,Приволжский,Казань,Розничный,15.4,712588,Лето
293.81,272,55,5,B2B,Физическое лицо,Электроника,Мобильные устройства,Южный,Сочи,Дальневосточный,Владивосток,Розничный,0.8500000000000001,825310,Зима
294.39,430,17,4,B2C,Физическое лицо,Одежда,Мужская,Приволжский,Казань,Южный,Краснодар,Розничный,2.0,860621,Лето
294.83,264,6,8,B2B,Физическое лицо,Электроника,Компьютеры,Приволжский,Казань,Центральный,Москва,Оптовый,17.6,995833,Зима
295.03,208,52,5,B2C,Физическое лицо,Бытовая техника,Крупная техника,Приволжский,Казань,Центральный,Нижний Новгород,Розничный,350.0,862581,Осень
295.07,458,55,5,B2C,Физическое лицо,Одежда,Мужская,Приволжский,Казань,Центральный,Москва,Оптовый,3.5,64640,Весна
295.5,418,31,1,B2B,Физическое лицо,Электроника,Компьютеры,Южный,Сочи,Северо-Западный,Санкт-Петербург,Розничный,2.2,589684,Зима
295.5,168,30,4,B2C,Юридическое лицо,Электроника,Мобильные устройства,Сибирский,Новосибирск,Дальневосточный,Владивосток,Розничный,2.0,5597,Лето
295.53,159,44,7,B2B,Физическое лицо,Бытовая техника,Малая техника,Приволжский,Казань,Дальневосточный,Владивосток,Оптовый,21.35,641950,Лето
295.84,572,49,3,B2C,Физическое лицо,Одежда,Мужская,Приволжский,Казань,Южный,Краснодар,Оптовый,2.1,55040,Зима
296.02,245,49,8,B2C,Юридическое лицо,Электроника,Мобильные устройства,Северо-Западный,Санкт-Петербург,Приволжский,Казань,Розничный,1.36,849176,Зима
296.07,482,51,4,B2C,Физическое лицо,Электроника,Мобильные устройства,Центральный,Нижний Новгород,Уральский,Екатеринбург,Розничный,2.0,729009,Лето
296.1,158,58,5,VIP,Физическое лицо,Электроника,Компьютеры,Центральный,Москва,Центральный,Нижний Новгород,Розничный,11.0,496037,Весна
296.17,433,62,1,VIP,Физическое лицо,Электроника,Аксессуары,Центральный,Москва,Центральный,Москва,Розничный,0.013,338433,Осень
296.27,408,69,3,VIP,Физическое лицо,Электроника,Мобильные устройства,Центральный,Нижний Новгород,Центральный,Москва,Розничный,0.51,38438,Весна
296.33,465,1,3,B2C,Физическое лицо,Бытовая техника,Малая техника,Южный,Сочи,Центральный,Нижний Новгород,Розничный,9.149999999999999,136164,Осень
296.42,170,51,7,B2B,Физическое лицо,Бытовая техника,Крупная техника,Приволжский,Казань,Южный,Краснодар,Оптовый,420.0,218901,Осень
296.75,489,23,2,B2C,Физическое лицо,Бытовая техника,Малая техника,Центральный,Нижний Новгород,Южный,Краснодар,Розничный,18.0,266329,Лето
296.98,200,41,6,VIP,Юридическое лицо,Одежда,Мужская,Южный,Сочи,Уральский,Екатеринбург,Розничный,4.199999999999999,866227,Зима
297.21,243,22,10,B2C,Физическое лицо,Бытовая техника,Малая техника,Центральный,Москва,Южный,Краснодар,Розничный,90.0,110867,Осень
297.89,168,5,3,B2C,Юридическое лицо,Одежда,Мужская,Приволжский,Казань,Южный,Сочи,Оптовый,2.1,51005,Зима
298.61,305,65,5,VIP,Юридическое лицо,Электроника,Компьютеры,Центральный,Москва,Уральский,Екатеринбург,Розничный,50.0,942733,Осень
299.06,439,24,8,B2C,Физическое лицо,Электроника,Компьютеры,Южный,Сочи,Дальневосточный,Владивосток,Розничный,17.6,332710,Осень
299.15,274,41,2,B2C,Физическое лицо,Одежда,Мужская,Южный,Сочи,Сибирский,Новосибирск,Розничный,1.0,175124,Осень
299.52,422,9,4,B2C,Физическое лицо,Электроника,Аксессуары,Приволжский,Казань,Сибирский,Новосибирск,Оптовый,0.052,16214,Осень
299.61,418,26,6,B2C,Физическое лицо,Бытовая техника,Малая техника,Сибирский,Новосибирск,Дальневосточный,Владивосток,Розничный,18.3,130638,Лето
299.91,177,48,9,B2B,Физическое лицо,Одежда,Мужская,Центральный,Нижний Новгород,Северо-Западный,Калининград,Розничный,6.3,252386,Зима
30.08,50,50,2,B2C,Физическое лицо,Электроника,Компьютеры,Центральный,Москва,Центральный,Москва,Розничный,4.4,805197,Зима
30.17,17,9,1,VIP,Юридическое лицо,Бытовая техника,Крупная техника,Центральный,Нижний Новгород,Уральский,Екатеринбург,Розничный,70.0,545370,Осень
30.38,35,37,1,B2C,Юридическое лицо,Электроника,Мобильные устройства,Центральный,Москва,Приволжский,Казань,Розничный,0.17,886386,Весна
30.49,20,20,1,B2C,Физическое лицо,Электроника,Мобильные устройства,Южный,Сочи,Уральский,Екатеринбург,Розничный,0.17,278507,Осень
300.24,525,27,10,B2C,Физическое лицо,Одежда,Женская,Южный,Сочи,Приволжский,Казань,Розничный,3.3,659326,Осень
300.41,582,17,5,B2C,Физическое лицо,Бытовая техника,Малая техника,Центральный,Нижний Новгород,Северо-Западный,Санкт-Петербург,Розничный,87.5,16869,Осень
300.41,189,42,7,B2C,Юридическое лицо,Бытовая техника,Малая техника,Центральный,Нижний Новгород,Сибирский,Новосибирск,Розничный,24.5,963587,Лето
300.53,221,33,1,B2B,Физическое лицо,Одежда,Мужская,Сибирский,Новосибирск,Уральский,Екатеринбург,Розничный,0.7,267565,Зима
300.55,231,28,10,B2C,Физическое лицо,Электроника,Аксессуары,Приволжский,Казань,Центральный,Нижний Новгород,Оптовый,0.3,570539,Осень
300.64,193,55,2,B2C,Физическое лицо,Одежда,Женская,Северо-Западный,Санкт-Петербург,Южный,Краснодар,Розничный,0.6,55820,Лето
301.03,496,48,5,B2C,Физическое лицо,Электроника,Компьютеры,Северо-Западный,Санкт-Петербург,Центральный,Москва,Розничный,25.0,237420,Лето
301.48,231,6,4,B2C,Физическое лицо,Одежда,Женская,Северо-Западный,Санкт-Петербург,Уральский,Екатеринбург,Розничный,1.32,764236,Зима
301.83,219,72,9,B2C,Физическое лицо,Одежда,Женская,Северо-Западный,Санкт-Петербург,Уральский,Екатеринбург,Розничный,5.399999999999999,647141,Весна
302.4,167,6,1,B2C,Юридическое лицо,Бытовая техника,Малая техника,Сибирский,Новосибирск,Центральный,Москва,Розничный,9.0,943130,Зима
302.51,321,4,10,B2C,Физическое лицо,Электроника,Аксессуары,Северо-Западный,Санкт-Петербург,Дальневосточный,Владивосток,Розничный,2.5,113881,Весна
302.66,452,50,9,B2B,Физическое лицо,Спорттовары,Тренажеры,Северо-Западный,Санкт-Петербург,Южный,Краснодар,Розничный,236.7,778485,Зима
302.66,237,2,10,B2C,Физическое лицо,Бытовая техника,Крупная техника,Приволжский,Казань,Дальневосточный,Владивосток,Розничный,600.0,919862,Весна
302.82,465,31,3,B2B,Физическое лицо,Бытовая техника,Малая техника,Приволжский,Казань,Северо-Западный,Калининград,Оптовый,9.149999999999999,427529,Осень
302.86,220,60,2,B2C,Физическое лицо,Одежда,Мужская,Приволжский,Казань,Приволжский,Казань,Оптовый,1.0,770445,Весна
303.03,297,30,3,B2C,Юридическое лицо,Бытовая техника,Малая техника,Сибирский,Новосибирск,Приволжский,Казань,Розничный,52.5,452913,Зима
303.22,426,67,3,B2C,Физическое лицо,Спорттовары,Тренажеры,Северо-Западный,Санкт-Петербург,Южный,Сочи,Розничный,78.9,110387,Весна
303.35,579,58,5,B2C,Физическое лицо,Электроника,Компьютеры,Центральный,Нижний Новгород,Дальневосточный,Владивосток,Розничный,11.0,463361,Зима
