sale_id,store_id,customer_id,product_id,sale_date,quantity,total_amount,channel
9160,4,777,550,2023-11-09 21:02:00,4,17892,Онлайн
9161,2,765,308,2023-07-18 23:36:00,4,44480,Онлайн
9162,3,464,393,2023-01-18 10:28:00,2,71644,Оффлайн
9163,2,407,731,2023-05-07 05:12:00,9,518490,Онлайн
9164,6,419,225,2023-07-01 09:21:00,6,501114,Онлайн
9165,1,2931,401,2023-08-21 17:46:00,8,106176,Оффлайн
9166,6,2145,437,2023-11-24 05:40:00,7,248185,Онлайн
9167,7,4447,740,2023-04-04 06:21:00,7,690515,Оффлайн
9168,9,1457,357,2023-01-12 21:37:00,4,128992,Онлайн
9169,3,360,274,2023-11-15 19:48:00,10,385160,Оффлайн
9170,10,975,598,2023-09-18 19:05:00,10,46220,Оффлайн
9171,8,275,781,2023-01-07 15:44:00,9,527733,Оффлайн
9172,3,4674,307,2023-09-11 18:25:00,10,387800,Онлайн
9173,10,731,216,2023-12-08 16:06:00,10,220970,Онлайн
9174,6,2634,539,2023-11-18 18:18:00,9,78048,Оффлайн
9175,2,1338,339,2023-05-20 12:07:00,3,69519,Онлайн
9176,6,4196,34,2023-12-04 02:38:00,1,28726,Онлайн
9177,3,2492,169,2023-03-14 09:05:00,6,206136,Оффлайн
9178,10,2849,121,2023-02-27 15:54:00,6,380124,Оффлайн
9179,6,2099,653,2023-04-22 14:13:00,6,33000,Онлайн
9180,10,2391,175,2023-04-14 05:56:00,8,703392,Онлайн
9181,3,2890,384,2023-03-08 16:49:00,10,220490,Оффлайн
9182,8,191,696,2023-07-29 13:32:00,7,44345,Оффлайн
9183,10,4467,755,2023-10-04 23:17:00,4,342728,Онлайн
9184,1,1174,505,2023-02-15 12:10:00,2,12742,Онлайн
9185,4,2743,204,2023-12-31 21:44:00,7,165039,Оффлайн
9186,2,1930,27,2023-02-13 09:44:00,10,186750,Оффлайн
9187,6,2538,436,2023-08-25 06:50:00,10,209810,Оффлайн
9188,1,2099,178,2023-07-06 21:50:00,5,220895,Онлайн
9189,1,3461,659,2023-02-10 00:21:00,6,57918,Оффлайн
9190,9,377,574,2023-09-11 02:42:00,1,8742,Онлайн
9191,1,1678,51,2023-12-15 01:42:00,3,181296,Оффлайн
9192,3,2872,202,2023-06-19 18:26:00,1,97538,Оффлайн
9193,2,2276,487,2023-10-08 12:39:00,8,25440,Онлайн
9194,1,1506,749,2023-06-19 16:19:00,4,380952,Оффлайн
9195,2,4406,677,2023-03-24 06:06:00,5,26930,Оффлайн
9196,1,4399,111,2023-06-20 05:47:00,2,38574,Онлайн
9197,2,3479,150,2023-06-26 22:55:00,9,563085,Оффлайн
9198,1,2900,668,2023-01-24 13:08:00,1,2710,Онлайн
9199,5,90,346,2023-10-10 01:43:00,5,114035,Онлайн
9200,10,1715,36,2023-12-01 18:55:00,10,423250,Онлайн
9201,1,678,605,2023-06-12 03:51:00,5,7710,Онлайн
9202,2,4929,484,2023-05-30 00:22:00,1,8573,Оффлайн
9203,7,568,58,2023-01-08 21:05:00,4,376048,Оффлайн
9204,10,3801,451,2023-09-03 20:17:00,3,111057,Оффлайн
9205,5,2005,381,2023-04-23 13:16:00,2,27786,Онлайн
9206,4,2519,495,2023-03-29 13:19:00,8,20560,Онлайн
9207,6,808,246,2023-06-13 22:17:00,4,256160,Онлайн
9208,7,1746,221,2023-05-27 10:13:00,10,935070,Оффлайн
9209,7,3580,657,2023-01-07 09:08:00,5,13965,Онлайн
9210,4,2749,519,2023-10-02 02:29:00,5,26460,Оффлайн
9211,6,4560,749,2023-03-12 11:43:00,4,380952,Оффлайн
9212,8,4413,681,2023-09-28 20:21:00,3,5577,Оффлайн
9213,5,807,188,2023-08-10 16:54:00,3,58524,Онлайн
9214,2,3090,541,2023-10-19 03:35:00,9,61020,Онлайн
9215,7,1004,337,2023-03-26 04:19:00,7,241465,Оффлайн
9216,4,1874,596,2023-03-04 08:56:00,3,26949,Онлайн
9217,9,182,314,2023-11-06 15:00:00,3,108414,Онлайн
9218,1,2331,198,2023-11-08 14:37:00,1,81200,Оффлайн
9219,9,3564,225,2023-12-12 07:22:00,2,167038,Оффлайн
9220,5,3719,1,2023-11-15 02:04:00,8,152928,Оффлайн
9221,6,201,372,2023-11-29 06:15:00,2,60968,Оффлайн
9222,9,2847,283,2023-01-29 04:42:00,6,159834,Онлайн
9223,7,62,330,2023-05-03 15:38:00,8,283600,Онлайн
9224,4,578,668,2023-09-30 12:03:00,5,13550,Онлайн
9225,1,4386,413,2023-08-28 15:58:00,6,59880,Оффлайн
9226,7,2610,240,2023-04-03 11:12:00,8,341648,Онлайн
9227,8,4137,464,2023-09-10 04:02:00,2,53356,Оффлайн
9228,8,3989,110,2023-04-28 07:14:00,1,14117,Онлайн
9229,1,2414,454,2023-04-13 05:21:00,7,260162,Оффлайн
9230,6,3908,380,2023-05-20 14:48:00,5,165445,Онлайн
9231,5,2022,442,2023-04-08 07:04:00,2,73904,Оффлайн
9232,5,2580,399,2023-02-16 19:26:00,9,57015,Онлайн
9233,8,3104,374,2023-11-09 09:34:00,5,79080,Онлайн
9234,6,3113,412,2023-03-14 13:41:00,7,125979,Онлайн
9235,5,4822,353,2023-02-14 11:19:00,4,36836,Онлайн
9236,3,347,758,2023-10-31 19:01:00,4,304368,Оффлайн
9237,7,249,207,2023-12-21 18:07:00,4,96116,Онлайн
9238,9,2818,376,2023-07-02 12:40:00,6,80184,Онлайн
9239,1,728,720,2023-12-30 12:27:00,8,719856,Онлайн
9240,9,4059,415,2023-04-17 12:19:00,7,173348,Онлайн
9241,1,3728,583,2023-06-18 02:47:00,5,20470,Оффлайн
9242,2,1025,368,2023-03-28 05:32:00,3,58140,Онлайн
9243,6,1536,200,2023-03-13 10:43:00,4,382868,Оффлайн
9244,7,3456,408,2023-09-19 21:20:00,3,76152,Оффлайн
9245,8,989,520,2023-11-10 18:13:00,5,30660,Оффлайн
9246,8,1551,364,2023-07-01 14:29:00,6,147414,Онлайн
9247,10,4705,225,2023-11-25 07:22:00,3,250557,Онлайн
9248,10,3230,379,2023-12-09 19:31:00,1,10501,Оффлайн
9249,4,3917,471,2023-05-31 00:27:00,5,64175,Онлайн
9250,6,2734,681,2023-03-15 06:59:00,2,3718,Оффлайн
9251,8,293,342,2023-05-24 01:09:00,5,114980,Оффлайн
9252,3,2704,290,2023-08-24 16:13:00,1,24376,Оффлайн
9253,5,913,260,2023-06-21 00:06:00,7,185584,Онлайн
9254,4,4062,316,2023-03-14 15:40:00,1,32160,Онлайн
9255,4,2097,417,2023-11-30 08:36:00,2,79826,Оффлайн
9256,8,3052,662,2023-02-22 00:43:00,6,33966,Онлайн
9257,2,506,677,2023-07-14 19:40:00,7,37702,Онлайн
9258,8,974,543,2023-07-31 09:10:00,8,15384,Онлайн
9259,10,219,472,2023-02-07 05:58:00,7,119931,Оффлайн
9260,3,1099,607,2023-12-17 10:18:00,4,25564,Оффлайн
9261,2,4051,557,2023-09-07 13:32:00,8,25704,Оффлайн
9262,3,613,774,2023-09-03 21:19:00,7,417690,Оффлайн
9263,8,4833,239,2023-11-19 05:24:00,10,993990,Оффлайн
9264,7,1931,587,2023-12-30 06:00:00,2,6716,Онлайн
9265,6,3185,122,2023-04-16 07:08:00,8,279656,Онлайн
9266,4,2601,37,2023-02-18 14:00:00,3,250737,Оффлайн
9267,6,4240,83,2023-12-08 15:07:00,10,736990,Оффлайн
9268,10,1269,261,2023-02-06 09:54:00,10,232580,Оффлайн
9269,1,3660,298,2023-11-16 03:54:00,9,298557,Оффлайн
9270,10,4674,271,2023-03-03 09:47:00,8,267832,Оффлайн
9271,5,4928,204,2023-08-05 03:26:00,1,23577,Онлайн
9272,3,2383,480,2023-10-06 09:37:00,6,100554,Онлайн
9273,5,3139,595,2023-07-23 00:52:00,7,38451,Онлайн
9274,10,1759,265,2023-03-22 16:29:00,10,311930,Оффлайн
9275,4,2507,516,2023-12-30 12:04:00,5,45995,Онлайн
9276,6,2269,229,2023-01-06 18:58:00,7,570577,Оффлайн
9277,2,894,316,2023-02-05 21:59:00,6,192960,Онлайн
9278,4,2073,731,2023-11-14 06:10:00,6,345660,Оффлайн
9279,4,2398,642,2023-09-28 19:02:00,9,77490,Оффлайн
9280,3,3836,465,2023-01-23 13:36:00,1,28056,Онлайн
9281,4,2951,276,2023-01-29 22:56:00,4,86772,Оффлайн
9282,5,4868,520,2023-09-05 23:53:00,2,12264,Онлайн
9283,4,3561,629,2023-04-05 01:08:00,8,32232,Онлайн
9284,7,4383,387,2023-01-13 20:08:00,4,139196,Оффлайн
9285,10,1788,293,2023-11-23 18:53:00,6,179082,Онлайн
9286,2,3608,92,2023-12-22 21:08:00,10,806860,Онлайн
9287,7,1461,20,2023-01-19 14:09:00,3,249000,Онлайн
9288,2,302,712,2023-01-24 06:15:00,6,34992,Онлайн
9289,7,3203,117,2023-04-24 07:36:00,9,763623,Оффлайн
9290,7,4683,705,2023-02-04 03:44:00,2,14098,Онлайн
9291,9,1311,177,2023-11-17 19:37:00,8,519584,Оффлайн
9292,3,3896,470,2023-05-05 17:52:00,8,140968,Онлайн
9293,5,1436,450,2023-08-13 17:29:00,7,145719,Оффлайн
9294,4,3524,301,2023-10-01 05:15:00,7,237839,Онлайн
9295,3,3808,322,2023-11-22 17:45:00,5,26815,Онлайн
9296,6,522,55,2023-03-08 18:49:00,7,300671,Оффлайн
9297,6,2440,757,2023-06-18 03:19:00,5,367530,Оффлайн
9298,9,1420,457,2023-09-18 12:21:00,8,194264,Оффлайн
9299,7,2796,242,2023-04-12 00:57:00,7,639457,Онлайн
9300,10,3260,381,2023-01-12 12:33:00,2,27786,Оффлайн
9301,9,3707,397,2023-12-13 21:54:00,9,68742,Оффлайн
9302,9,2815,47,2023-10-17 19:40:00,2,48742,Оффлайн
9303,1,254,281,2023-03-14 01:11:00,10,288690,Онлайн
9304,1,2381,98,2023-02-02 06:00:00,1,67422,Оффлайн
9305,8,4208,442,2023-05-02 20:13:00,10,369520,Онлайн
9306,7,2331,65,2023-05-29 02:37:00,9,688878,Онлайн
9307,1,1661,384,2023-02-08 22:40:00,8,176392,Оффлайн
9308,3,955,561,2023-05-08 06:01:00,6,37332,Онлайн
9309,2,136,366,2023-08-21 08:36:00,6,116718,Онлайн
9310,2,1676,212,2023-05-25 09:15:00,3,110055,Оффлайн
9311,7,1723,759,2023-02-19 18:10:00,10,624390,Онлайн
9312,7,402,665,2023-03-14 22:33:00,5,8265,Оффлайн
9313,5,4204,657,2023-02-27 13:05:00,7,19551,Онлайн
9314,1,454,181,2023-12-17 13:51:00,3,123855,Оффлайн
9315,4,2085,272,2023-01-30 16:47:00,9,230013,Оффлайн
9316,4,2751,441,2023-02-28 20:41:00,7,118419,Онлайн
9317,1,3984,91,2023-03-09 07:32:00,2,75520,Онлайн
9318,4,2684,333,2023-09-08 00:57:00,6,228486,Оффлайн
9319,2,319,284,2023-12-31 21:18:00,2,51144,Онлайн
9320,5,4414,27,2023-05-05 15:26:00,3,56025,Онлайн
9321,10,893,270,2023-08-01 23:21:00,10,75070,Оффлайн
9322,5,4451,452,2023-03-04 22:20:00,3,62247,Оффлайн
9323,2,2955,781,2023-10-01 06:33:00,6,351822,Онлайн
9324,3,3800,538,2023-08-09 07:20:00,8,76720,Онлайн
9325,10,4838,227,2023-03-02 13:18:00,5,123315,Оффлайн
9326,7,4674,44,2023-07-30 16:17:00,8,614272,Онлайн
9327,7,2543,296,2023-04-08 05:43:00,10,249140,Онлайн
9328,7,4733,171,2023-02-21 01:56:00,3,295503,Онлайн
9329,1,3154,312,2023-06-23 16:49:00,6,87936,Онлайн
9330,8,2987,208,2023-02-20 17:23:00,9,742608,Онлайн
9331,10,1506,272,2023-03-03 01:06:00,5,127785,Оффлайн
9332,9,1596,371,2023-01-24 04:12:00,6,41412,Онлайн
9333,7,3758,458,2023-06-22 20:50:00,10,195220,Оффлайн
9334,2,3543,186,2023-09-18 05:32:00,10,699290,Онлайн
9335,2,1511,747,2023-02-19 08:03:00,9,614997,Онлайн
9336,7,256,62,2023-03-13 22:15:00,6,184380,Оффлайн
9337,1,1914,311,2023-04-27 02:25:00,8,144400,Оффлайн
9338,3,3460,396,2023-07-22 01:09:00,8,75968,Онлайн
9339,6,300,643,2023-07-23 17:37:00,3,9438,Оффлайн
9340,2,2053,385,2023-09-28 20:35:00,9,268596,Оффлайн
9341,7,377,294,2023-08-28 16:49:00,8,197784,Онлайн
9342,9,4640,541,2023-10-07 02:54:00,10,67800,Онлайн
9343,8,2601,168,2023-09-30 07:19:00,8,139640,Оффлайн
9344,2,4674,685,2023-01-24 11:05:00,1,9638,Оффлайн
9345,8,194,190,2023-08-31 07:00:00,9,176418,Онлайн
9346,9,1197,461,2023-04-05 16:10:00,2,58368,Онлайн
9347,2,3189,530,2023-02-28 22:05:00,5,12385,Онлайн
9348,6,3912,243,2023-06-09 20:56:00,2,60514,Оффлайн
9349,10,1022,662,2023-04-30 00:17:00,5,28305,Оффлайн
9350,8,3618,365,2023-07-15 18:29:00,9,275022,Оффлайн
9351,2,812,314,2023-03-17 10:36:00,7,252966,Онлайн
9352,8,4227,577,2023-06-03 18:59:00,1,5875,Онлайн
9353,10,4070,403,2023-02-16 18:28:00,7,134988,Онлайн
9354,1,928,151,2023-05-07 08:23:00,1,17685,Онлайн
9355,2,2385,202,2023-05-13 03:39:00,6,585228,Онлайн
9356,6,1826,727,2023-12-08 02:12:00,1,76758,Онлайн
9357,8,2018,778,2023-01-14 14:49:00,7,430045,Оффлайн
9358,4,2467,504,2023-02-06 15:00:00,7,62167,Онлайн
9359,1,1363,178,2023-07-18 21:46:00,7,309253,Оффлайн
9360,8,406,236,2023-07-31 09:50:00,9,453636,Онлайн
9361,5,925,665,2023-11-25 00:59:00,10,16530,Оффлайн
9362,7,1406,720,2023-03-06 16:19:00,9,809838,Онлайн
9363,8,295,76,2023-09-20 03:34:00,7,87864,Оффлайн
9364,8,2034,375,2023-11-06 04:14:00,5,178150,Оффлайн
9365,5,2397,421,2023-05-12 01:20:00,6,34974,Оффлайн
9366,3,3907,522,2023-03-14 09:31:00,8,21328,Онлайн
9367,1,711,74,2023-02-12 07:49:00,10,885040,Оффлайн
9368,9,125,455,2023-04-11 20:25:00,3,18390,Онлайн
9369,7,4439,748,2023-12-29 18:04:00,7,365008,Онлайн
9370,3,430,144,2023-12-05 08:37:00,5,477385,Онлайн
9371,2,2070,29,2023-09-02 23:44:00,3,153735,Онлайн
9372,3,3406,678,2023-02-04 19:01:00,2,14762,Оффлайн
9373,10,1173,476,2023-01-29 22:51:00,7,81116,Оффлайн
9374,4,1612,447,2023-09-27 12:15:00,8,45320,Онлайн
9375,10,2172,286,2023-02-21 22:34:00,6,229404,Онлайн
9376,4,3816,80,2023-06-27 16:16:00,1,17592,Оффлайн
9377,1,1172,256,2023-09-04 01:49:00,6,150000,Оффлайн
9378,9,309,495,2023-02-15 05:53:00,7,17990,Оффлайн
9379,10,4350,562,2023-07-18 11:24:00,5,10505,Онлайн
9380,8,555,743,2023-12-15 13:20:00,7,650440,Оффлайн
9381,7,4709,166,2023-08-03 14:06:00,6,477690,Оффлайн
9382,8,3007,329,2023-02-27 02:52:00,2,69828,Онлайн
9383,8,865,595,2023-01-20 15:01:00,2,10986,Онлайн
9384,1,2728,405,2023-12-21 10:40:00,9,262575,Онлайн
9385,1,1313,579,2023-07-08 18:27:00,8,69424,Онлайн
9386,5,4064,754,2023-07-29 05:23:00,6,339066,Онлайн
9387,5,737,63,2023-06-26 14:26:00,2,138940,Оффлайн
9388,5,1268,262,2023-01-15 22:45:00,4,38196,Онлайн
9389,8,4371,235,2023-06-27 19:51:00,9,139338,Оффлайн
9390,4,4203,360,2023-10-02 01:53:00,9,274716,Оффлайн
9391,9,230,418,2023-02-03 16:27:00,9,297666,Онлайн
9392,8,3863,24,2023-01-06 08:13:00,5,71035,Онлайн
9393,9,1830,318,2023-03-24 18:38:00,8,241312,Оффлайн
9394,9,4678,150,2023-04-22 04:52:00,2,125130,Онлайн
9395,4,1160,278,2023-02-03 22:15:00,4,20440,Онлайн
9396,3,1136,749,2023-01-05 18:00:00,5,476190,Онлайн
9397,9,1279,156,2023-01-25 07:31:00,7,331716,Оффлайн
9398,2,3815,639,2023-10-11 09:53:00,10,26210,Онлайн
9399,10,3372,143,2023-02-24 09:02:00,6,99780,Оффлайн
9400,9,967,409,2023-06-20 23:00:00,3,36252,Оффлайн
9401,9,4674,420,2023-08-19 17:31:00,1,38158,Онлайн
9402,5,1356,18,2023-11-09 10:39:00,1,59735,Онлайн
9403,2,2563,581,2023-12-16 14:47:00,10,19720,Онлайн
9404,6,2213,487,2023-05-19 12:12:00,7,22260,Онлайн
9405,4,1550,66,2023-11-01 18:58:00,2,47894,Онлайн
9406,4,1501,369,2023-09-25 13:56:00,5,114435,Онлайн
9407,5,4791,211,2023-07-14 04:26:00,10,549420,Оффлайн
9408,4,1542,402,2023-02-10 13:44:00,4,144140,Оффлайн
9409,5,1085,669,2023-08-16 21:30:00,2,17474,Оффлайн
9410,7,4914,578,2023-12-30 14:20:00,3,18657,Оффлайн
9411,5,1158,330,2023-12-15 18:45:00,5,177250,Онлайн
9412,8,3688,151,2023-12-19 12:39:00,2,35370,Оффлайн
9413,3,4636,99,2023-05-20 22:34:00,10,258600,Оффлайн
9414,10,555,402,2023-10-04 17:46:00,2,72070,Оффлайн
9415,1,1205,703,2023-02-19 22:08:00,5,28550,Оффлайн
9416,5,1242,13,2023-03-25 14:48:00,8,359944,Онлайн
9417,10,3497,415,2023-07-05 01:50:00,9,222876,Оффлайн
9418,3,960,39,2023-06-22 10:02:00,6,396930,Оффлайн
9419,2,4359,738,2023-03-25 08:18:00,9,888318,Онлайн
9420,7,735,677,2023-10-06 23:51:00,9,48474,Оффлайн
9421,9,785,397,2023-08-15 16:37:00,6,45828,Онлайн
9422,2,806,414,2023-02-21 07:56:00,10,209150,Онлайн
9423,7,1676,131,2023-10-23 06:33:00,8,194576,Онлайн
9424,5,4521,742,2023-08-13 08:53:00,2,120252,Оффлайн
9425,5,2894,150,2023-03-28 00:06:00,4,250260,Оффлайн
9426,6,944,569,2023-11-16 21:50:00,9,81621,Оффлайн
9427,2,405,466,2023-04-19 17:56:00,3,68262,Онлайн
9428,4,1544,469,2023-06-09 00:18:00,7,140756,Онлайн
9429,1,501,405,2023-06-09 15:34:00,7,204225,Онлайн
9430,4,3131,52,2023-07-03 14:59:00,3,264312,Онлайн
9431,9,4055,40,2023-07-30 21:10:00,8,691872,Онлайн
9432,4,4027,526,2023-04-30 01:32:00,10,51830,Онлайн
9433,1,2958,66,2023-05-04 09:20:00,5,119735,Оффлайн
9434,4,1606,735,2023-07-23 20:32:00,5,398645,Онлайн
9435,3,843,478,2023-04-02 02:47:00,1,24414,Оффлайн
9436,6,4191,652,2023-06-01 19:24:00,9,34965,Оффлайн
9437,8,4286,307,2023-02-22 15:29:00,4,155120,Онлайн
9438,8,2600,107,2023-08-30 18:59:00,1,38864,Онлайн
9439,7,546,331,2023-12-22 23:36:00,10,398080,Оффлайн
9440,5,2205,413,2023-07-23 14:26:00,2,19960,Оффлайн
9441,5,4068,727,2023-01-10 19:36:00,6,460548,Онлайн
9442,3,1505,645,2023-02-17 01:13:00,6,38436,Оффлайн
9443,2,3254,587,2023-03-25 10:30:00,7,23506,Онлайн
9444,8,4273,757,2023-02-05 01:46:00,10,735060,Онлайн
9445,7,657,481,2023-03-14 16:01:00,6,35562,Оффлайн
9446,3,3217,102,2023-10-30 22:21:00,6,110352,Онлайн
9447,10,666,102,2023-01-13 01:48:00,5,91960,Оффлайн
9448,8,520,383,2023-05-21 02:22:00,7,58065,Оффлайн
9449,2,831,14,2023-12-15 07:02:00,6,539040,Оффлайн
9450,1,2122,385,2023-03-22 15:23:00,7,208908,Онлайн
9451,3,1210,89,2023-04-06 00:10:00,2,89482,Оффлайн
9452,6,1917,342,2023-06-13 17:36:00,3,68988,Онлайн
9453,8,4013,47,2023-10-16 22:01:00,6,146226,Онлайн
9454,8,3994,288,2023-08-24 00:07:00,4,127056,Оффлайн
9455,10,589,578,2023-12-29 12:44:00,1,6219,Оффлайн
9456,3,3628,506,2023-04-05 00:42:00,4,34100,Онлайн
9457,3,2711,632,2023-05-23 16:38:00,4,23368,Онлайн
9458,10,183,722,2023-04-27 20:29:00,8,739552,Оффлайн
9459,10,1670,223,2023-08-04 15:30:00,10,679120,Оффлайн
9460,8,521,266,2023-07-12 12:55:00,9,240318,Оффлайн
9461,6,4893,159,2023-04-15 05:17:00,2,69780,Оффлайн
9462,9,739,252,2023-09-16 09:09:00,7,420980,Онлайн
9463,1,3259,623,2023-09-07 14:22:00,8,16848,Оффлайн
9464,3,3301,136,2023-08-12 11:33:00,6,391776,Оффлайн
9465,5,703,416,2023-10-09 11:25:00,5,38455,Оффлайн
9466,7,1146,579,2023-02-14 22:37:00,3,26034,Оффлайн
9467,7,3148,539,2023-03-12 14:36:00,4,34688,Оффлайн
9468,5,2198,461,2023-07-17 17:43:00,3,87552,Оффлайн
9469,7,1110,626,2023-02-16 12:22:00,3,26139,Онлайн
9470,1,3875,301,2023-12-08 16:31:00,4,135908,Оффлайн
9471,3,644,529,2023-02-25 02:35:00,8,21352,Оффлайн
9472,2,4030,526,2023-09-29 12:15:00,5,25915,Онлайн
9473,10,2968,141,2023-05-21 09:35:00,8,657056,Оффлайн
9474,5,1527,392,2023-08-14 09:28:00,7,72569,Онлайн
9475,2,992,39,2023-10-27 14:42:00,2,132310,Онлайн
9476,5,3195,478,2023-04-09 02:33:00,9,219726,Оффлайн
9477,6,674,559,2023-04-02 15:31:00,10,82440,Оффлайн
9478,3,363,671,2023-01-29 13:42:00,9,76059,Оффлайн
9479,7,3709,662,2023-08-13 21:45:00,5,28305,Онлайн
9480,7,1691,357,2023-01-05 10:43:00,1,32248,Оффлайн
9481,3,4835,363,2023-08-29 17:18:00,7,196364,Онлайн
9482,4,580,59,2023-03-15 02:25:00,4,218348,Оффлайн
9483,3,4615,7,2023-07-28 10:05:00,9,624861,Оффлайн
9484,9,1867,139,2023-06-12 03:22:00,4,170968,Онлайн
9485,5,920,553,2023-03-09 02:18:00,2,18400,Онлайн
9486,3,4909,709,2023-12-31 16:08:00,10,80110,Оффлайн
9487,5,4264,12,2023-11-16 01:34:00,7,684887,Оффлайн
9488,2,846,579,2023-06-11 03:58:00,5,43390,Оффлайн
9489,2,1929,12,2023-07-29 01:50:00,2,195682,Оффлайн
9490,2,4173,175,2023-01-08 23:22:00,10,879240,Онлайн
9491,9,4709,193,2023-11-11 13:29:00,1,55745,Онлайн
9492,1,2309,616,2023-12-19 10:23:00,3,23322,Онлайн
9493,8,1211,300,2023-07-18 09:04:00,3,101856,Оффлайн
9494,5,3321,691,2023-07-17 11:21:00,3,6435,Оффлайн
9495,4,423,34,2023-09-06 17:28:00,4,114904,Оффлайн
9496,7,2689,466,2023-02-28 12:34:00,4,91016,Онлайн
9497,5,23,86,2023-01-03 05:10:00,8,771792,Онлайн
9498,1,3169,233,2023-02-12 06:41:00,2,58820,Онлайн
9499,7,2431,178,2023-01-31 04:05:00,5,220895,Онлайн
9500,7,4935,130,2023-01-17 23:48:00,9,490257,Оффлайн
9501,7,4669,605,2023-08-15 21:20:00,6,9252,Оффлайн
9502,3,4269,127,2023-08-17 21:31:00,4,284852,Оффлайн
9503,2,4328,561,2023-12-18 20:13:00,3,18666,Онлайн
9504,5,2547,218,2023-04-28 19:04:00,4,63112,Онлайн
9505,10,4740,38,2023-12-06 22:04:00,9,779598,Онлайн
9506,9,2564,623,2023-08-01 12:37:00,5,10530,Онлайн
9507,5,1235,598,2023-07-03 18:32:00,1,4622,Оффлайн
9508,9,1605,601,2023-07-19 19:33:00,8,21144,Онлайн
9509,3,4584,698,2023-03-12 18:50:00,8,35016,Оффлайн
9510,8,3150,751,2023-09-19 08:48:00,6,474342,Оффлайн
9511,2,4411,169,2023-03-14 15:06:00,4,137424,Оффлайн
9512,3,2428,38,2023-01-28 20:09:00,5,433110,Оффлайн
9513,8,2582,132,2023-07-20 19:33:00,5,212955,Оффлайн
9514,3,1639,38,2023-10-16 17:39:00,1,86622,Онлайн
9515,7,2858,363,2023-07-14 12:59:00,1,28052,Оффлайн
9516,7,3313,700,2023-08-28 16:12:00,1,7494,Оффлайн
9517,8,4509,143,2023-03-17 13:18:00,7,116410,Оффлайн
9518,5,2565,21,2023-09-15 17:59:00,10,387850,Оффлайн
9519,10,525,470,2023-04-01 08:17:00,5,88105,Оффлайн
9520,5,2700,604,2023-05-05 02:09:00,9,88362,Оффлайн
9521,6,4237,268,2023-03-13 21:59:00,1,16702,Онлайн
9522,9,1083,235,2023-08-23 09:37:00,4,61928,Онлайн
9523,8,2112,54,2023-10-29 16:05:00,2,158704,Онлайн
9524,7,2117,599,2023-03-12 01:11:00,2,19654,Оффлайн
9525,3,4025,744,2023-12-02 03:08:00,9,508401,Оффлайн
9526,6,2819,520,2023-02-10 06:24:00,9,55188,Оффлайн
9527,7,2268,745,2023-01-17 10:18:00,2,164138,Оффлайн
9528,2,1326,519,2023-12-09 10:10:00,4,21168,Оффлайн
9529,6,1696,428,2023-01-05 00:49:00,9,352737,Оффлайн
9530,6,557,310,2023-09-13 15:23:00,2,50686,Онлайн
9531,5,3499,263,2023-01-24 06:11:00,3,69876,Оффлайн
9532,7,1401,204,2023-01-14 15:15:00,5,117885,Оффлайн
9533,5,2587,754,2023-09-18 23:18:00,4,226044,Онлайн
9534,10,2062,69,2023-08-07 14:16:00,9,808362,Оффлайн
9535,3,4101,233,2023-08-05 08:40:00,4,117640,Онлайн
9536,8,881,389,2023-02-01 06:08:00,4,119384,Онлайн
9537,10,3685,110,2023-10-06 21:51:00,6,84702,Оффлайн
9538,4,2541,393,2023-05-05 14:45:00,7,250754,Оффлайн
9539,2,2093,601,2023-05-01 01:47:00,6,15858,Оффлайн
9540,10,3281,626,2023-10-03 05:04:00,10,87130,Оффлайн
9541,10,1023,310,2023-05-23 10:38:00,10,253430,Оффлайн
9542,7,4936,422,2023-10-07 04:08:00,5,162640,Онлайн
9543,4,3447,325,2023-02-17 04:43:00,2,33052,Онлайн
9544,2,1173,579,2023-07-02 11:32:00,9,78102,Онлайн
9545,3,4409,132,2023-11-12 05:44:00,4,170364,Онлайн
9546,4,4372,647,2023-09-02 17:07:00,5,11265,Онлайн
9547,5,572,568,2023-03-07 10:29:00,1,8122,Оффлайн
9548,9,529,203,2023-08-19 01:29:00,8,775608,Онлайн
9549,3,4732,93,2023-06-03 08:57:00,6,218190,Оффлайн
9550,3,1822,663,2023-08-29 10:41:00,10,90290,Оффлайн
9551,3,4736,305,2023-02-05 03:14:00,2,21114,Оффлайн
9552,4,2751,776,2023-12-22 13:51:00,9,526671,Оффлайн
9553,4,2439,83,2023-04-18 03:43:00,1,73699,Онлайн
9554,5,2700,692,2023-06-02 05:24:00,5,43610,Оффлайн
9555,6,3014,151,2023-11-04 23:51:00,7,123795,Онлайн
9556,9,1386,233,2023-10-20 08:27:00,9,264690,Оффлайн
9557,10,757,198,2023-07-10 16:13:00,2,162400,Онлайн
9558,8,2466,170,2023-10-21 00:12:00,6,527952,Оффлайн
9559,9,3747,525,2023-09-15 22:30:00,3,10140,Оффлайн
9560,4,1921,271,2023-04-08 21:11:00,8,267832,Оффлайн
9561,10,3314,172,2023-01-18 05:31:00,2,125846,Онлайн
9562,8,3646,674,2023-07-19 09:11:00,2,9526,Онлайн
9563,9,1806,300,2023-03-30 07:35:00,8,271616,Онлайн
9564,2,1955,723,2023-09-22 17:01:00,8,733128,Онлайн
9565,4,3071,555,2023-08-11 13:59:00,5,40950,Оффлайн
9566,2,3412,513,2023-01-22 12:41:00,10,43470,Оффлайн
