cost,distance,delivery_time_hours,quantity,segment,customer_type,category,sub_category,city_x,city_y,store_type,departure_date,arrival_date,total_mass_kg,departure_season,arrival_season
99.56,81,60,7,B2C,Физическое лицо,Бытовая техника,Малая техника,Москва,Новосибирск,Розничный,2023-07-16 21:32:00,2023-07-19 09:32:00,6.859999999999999,Лето,Лето
922.0,583,34,1,B2C,Физическое лицо,Бытовая техника,Крупная техника,Новосибирск,Новосибирск,Розничный,2023-07-16 22:33:00,2023-07-18 08:33:00,60.0,Лето,Лето
1273.36,855,62,3,B2C,Юридическое лицо,Электроника,Аксессуары,Казань,Москва,Оптовый,2023-07-17 03:59:00,2023-07-19 17:59:00,0.09,Лето,Лето
422.78,425,21,3,B2C,Физическое лицо,Электроника,Аксессуары,Москва,Сочи,Розничный,2023-07-17 08:53:00,2023-07-18 05:53:00,0.039,Лето,Лето
361.24,239,32,10,B2B,Физическое лицо,Электроника,Компьютеры,Санкт-Петербург,Санкт-Петербург,Розничный,2023-07-17 09:15:00,2023-07-18 17:15:00,22.0,Лето,Лето
228.33,220,35,5,B2C,Физическое лицо,Электроника,Аксессуары,Казань,Нижний Новгород,Оптовый,2023-07-17 10:26:00,2023-07-18 21:26:00,1.25,Лето,Лето
896.36,791,49,5,B2C,Физическое лицо,Бытовая техника,Малая техника,Сочи,Казань,Розничный,2023-07-17 11:17:00,2023-07-19 12:17:00,17.5,Лето,Лето
282.18,146,31,4,B2C,Физическое лицо,Одежда,Унисекс,Сочи,Санкт-Петербург,Розничный,2023-07-17 12:03:00,2023-07-18 19:03:00,0.72,Лето,Лето
385.78,332,6,7,B2C,Физическое лицо,Электроника,Аксессуары,Казань,Новосибирск,Оптовый,2023-07-17 12:24:00,2023-07-17 18:24:00,1.75,Лето,Лето
135.43,100,31,5,B2C,Юридическое лицо,Бытовая техника,Малая техника,Казань,Москва,Розничный,2023-07-17 12:31:00,2023-07-18 19:31:00,45.0,Лето,Лето
89.64,47,53,4,B2B,Физическое лицо,Одежда,Женская,Новосибирск,Новосибирск,Розничный,2023-07-17 12:40:00,2023-07-19 17:40:00,1.32,Лето,Лето
243.14,296,22,2,B2B,Физическое лицо,Электроника,Компьютеры,Сочи,Краснодар,Розничный,2023-07-17 16:18:00,2023-07-18 14:18:00,20.0,Лето,Лето
1414.87,715,12,5,B2C,Физическое лицо,Электроника,Компьютеры,Казань,Калининград,Розничный,2023-07-17 20:37:00,2023-07-18 08:37:00,50.0,Лето,Лето
162.88,257,32,5,B2C,Физическое лицо,Спорттовары,Тренажеры,Казань,Казань,Розничный,2023-07-17 21:24:00,2023-07-19 05:24:00,131.5,Лето,Лето
86.95,92,43,1,VIP,Физическое лицо,Одежда,Женская,Санкт-Петербург,Казань,Розничный,2023-07-17 22:20:00,2023-07-19 17:20:00,0.3,Лето,Лето
351.09,304,59,8,B2C,Физическое лицо,Электроника,Аксессуары,Нижний Новгород,Екатеринбург,Розничный,2023-07-18 02:25:00,2023-07-20 13:25:00,2.0,Лето,Лето
1155.17,826,47,8,B2C,Юридическое лицо,Одежда,Женская,Москва,Владивосток,Розничный,2023-07-18 09:17:00,2023-07-20 08:17:00,2.4,Лето,Лето
1278.86,988,45,7,B2C,Юридическое лицо,Электроника,Компьютеры,Москва,Казань,Розничный,2023-07-18 11:50:00,2023-07-20 08:50:00,15.400000000000002,Лето,Лето
718.02,487,25,7,B2B,Юридическое лицо,Бытовая техника,Малая техника,Сочи,Санкт-Петербург,Розничный,2023-07-18 17:08:00,2023-07-19 18:08:00,24.5,Лето,Лето
1152.36,645,26,3,B2C,Физическое лицо,Электроника,Компьютеры,Сочи,Москва,Розничный,2023-07-18 20:31:00,2023-07-19 22:31:00,6.6000000000000005,Лето,Лето
150.03,137,65,5,B2B,Юридическое лицо,Одежда,Унисекс,Казань,Калининград,Оптовый,2023-07-18 20:43:00,2023-07-21 13:43:00,2.0,Лето,Лето
1590.98,963,15,3,B2C,Физическое лицо,Электроника,Аксессуары,Казань,Казань,Оптовый,2023-07-19 01:32:00,2023-07-19 16:32:00,0.75,Лето,Лето
98.83,56,52,9,B2C,Физическое лицо,Одежда,Мужская,Казань,Казань,Оптовый,2023-07-19 03:06:00,2023-07-21 07:06:00,4.5,Лето,Лето
315.12,185,69,4,B2C,Физическое лицо,Электроника,Мобильные устройства,Сочи,Калининград,Розничный,2023-07-19 05:52:00,2023-07-22 02:52:00,0.68,Лето,Лето
570.28,488,38,2,VIP,Физическое лицо,Одежда,Унисекс,Сочи,Нижний Новгород,Розничный,2023-07-19 12:11:00,2023-07-21 02:11:00,0.8,Лето,Лето
257.51,193,10,7,B2C,Юридическое лицо,Бытовая техника,Малая техника,Новосибирск,Новосибирск,Розничный,2023-07-19 12:44:00,2023-07-19 22:44:00,24.5,Лето,Лето
739.99,474,65,9,B2C,Физическое лицо,Одежда,Мужская,Москва,Владивосток,Розничный,2023-07-19 17:08:00,2023-07-22 10:08:00,6.3,Лето,Лето
787.29,457,25,1,B2C,Юридическое лицо,Бытовая техника,Малая техника,Казань,Санкт-Петербург,Оптовый,2023-07-19 18:27:00,2023-07-20 19:27:00,3.5,Лето,Лето
603.74,385,20,6,B2C,Физическое лицо,Электроника,Компьютеры,Новосибирск,Нижний Новгород,Розничный,2023-07-20 03:48:00,2023-07-20 23:48:00,13.2,Лето,Лето
322.79,201,7,5,B2C,Физическое лицо,Электроника,Компьютеры,Казань,Новосибирск,Оптовый,2023-07-20 04:37:00,2023-07-20 11:37:00,25.0,Лето,Лето
640.38,485,56,3,VIP,Физическое лицо,Одежда,Женская,Казань,Нижний Новгород,Оптовый,2023-07-20 07:21:00,2023-07-22 15:21:00,1.7999999999999998,Лето,Лето
692.68,672,68,9,B2C,Физическое лицо,Одежда,Унисекс,Казань,Владивосток,Розничный,2023-07-20 08:00:00,2023-07-23 04:00:00,3.6,Лето,Лето
125.54,159,2,4,B2B,Физическое лицо,Одежда,Мужская,Нижний Новгород,Москва,Розничный,2023-07-20 10:55:00,2023-07-20 12:55:00,2.0,Лето,Лето
181.95,183,14,10,B2B,Физическое лицо,Электроника,Аксессуары,Санкт-Петербург,Санкт-Петербург,Розничный,2023-07-20 12:53:00,2023-07-21 02:53:00,0.13,Лето,Лето
98.75,84,8,7,B2B,Физическое лицо,Электроника,Мобильные устройства,Сочи,Москва,Розничный,2023-07-20 16:48:00,2023-07-21 00:48:00,3.5,Лето,Лето
849.35,843,35,5,B2C,Физическое лицо,Одежда,Женская,Казань,Калининград,Оптовый,2023-07-20 22:01:00,2023-07-22 09:01:00,1.5,Лето,Лето
457.81,576,57,5,B2C,Физическое лицо,Одежда,Мужская,Казань,Владивосток,Оптовый,2023-07-21 03:15:00,2023-07-23 12:15:00,2.5,Лето,Лето
243.58,161,19,1,B2C,Юридическое лицо,Одежда,Мужская,Москва,Нижний Новгород,Розничный,2023-07-21 06:10:00,2023-07-22 01:10:00,0.3,Лето,Лето
1014.35,999,6,3,B2B,Физическое лицо,Одежда,Унисекс,Нижний Новгород,Нижний Новгород,Розничный,2023-07-21 06:13:00,2023-07-21 12:13:00,1.2000000000000002,Лето,Лето
582.83,533,32,9,B2B,Физическое лицо,Одежда,Мужская,Новосибирск,Сочи,Розничный,2023-07-21 12:54:00,2023-07-22 20:54:00,4.5,Лето,Лето
316.16,367,16,1,B2C,Юридическое лицо,Одежда,Женская,Новосибирск,Владивосток,Розничный,2023-07-21 18:48:00,2023-07-22 10:48:00,0.33,Лето,Лето
366.42,258,44,10,B2C,Юридическое лицо,Электроника,Аксессуары,Нижний Новгород,Санкт-Петербург,Розничный,2023-07-21 19:38:00,2023-07-23 15:38:00,2.5,Лето,Лето
573.97,555,40,3,B2C,Физическое лицо,Одежда,Женская,Санкт-Петербург,Санкт-Петербург,Розничный,2023-07-21 23:46:00,2023-07-23 15:46:00,0.8999999999999999,Лето,Лето
575.93,819,37,7,B2C,Физическое лицо,Электроника,Мобильные устройства,Казань,Новосибирск,Оптовый,2023-07-22 00:42:00,2023-07-23 13:42:00,1.1900000000000002,Лето,Лето
960.73,824,59,8,B2B,Физическое лицо,Электроника,Аксессуары,Казань,Сочи,Розничный,2023-07-22 02:58:00,2023-07-24 13:58:00,2.0,Лето,Лето
539.34,580,43,1,B2C,Физическое лицо,Бытовая техника,Малая техника,Москва,Нижний Новгород,Розничный,2023-07-22 05:06:00,2023-07-24 00:06:00,3.05,Лето,Лето
259.56,174,40,8,VIP,Физическое лицо,Одежда,Унисекс,Сочи,Санкт-Петербург,Розничный,2023-07-22 07:37:00,2023-07-23 23:37:00,3.2,Лето,Лето
1057.26,672,6,9,B2C,Физическое лицо,Бытовая техника,Малая техника,Казань,Новосибирск,Розничный,2023-07-22 16:22:00,2023-07-22 22:22:00,81.0,Лето,Лето
133.39,193,71,7,B2B,Физическое лицо,Бытовая техника,Малая техника,Сочи,Владивосток,Розничный,2023-07-22 16:42:00,2023-07-25 15:42:00,21.35,Лето,Лето
1121.95,849,62,9,B2B,Физическое лицо,Электроника,Аксессуары,Казань,Калининград,Розничный,2023-07-22 16:52:00,2023-07-25 06:52:00,2.25,Лето,Лето
177.55,140,70,8,B2C,Физическое лицо,Электроника,Мобильные устройства,Казань,Новосибирск,Оптовый,2023-07-22 17:41:00,2023-07-25 15:41:00,4.0,Лето,Лето
20.28,40,6,2,B2C,Физическое лицо,Электроника,Аксессуары,Сочи,Новосибирск,Розничный,2023-07-22 21:25:00,2023-07-23 03:25:00,0.5,Лето,Лето
144.5,227,8,5,B2C,Физическое лицо,Спорттовары,Тренажеры,Сочи,Москва,Розничный,2023-07-22 21:29:00,2023-07-23 05:29:00,131.5,Лето,Лето
344.72,311,28,6,VIP,Физическое лицо,Бытовая техника,Малая техника,Сочи,Нижний Новгород,Розничный,2023-07-22 22:00:00,2023-07-24 02:00:00,105.0,Лето,Лето
670.47,456,57,1,B2C,Юридическое лицо,Бытовая техника,Малая техника,Казань,Санкт-Петербург,Оптовый,2023-07-22 23:38:00,2023-07-25 08:38:00,0.98,Лето,Лето
295.73,516,56,1,B2C,Физическое лицо,Бытовая техника,Малая техника,Санкт-Петербург,Владивосток,Розничный,2023-07-23 02:19:00,2023-07-25 10:19:00,9.0,Лето,Лето
556.58,538,14,5,B2B,Физическое лицо,Электроника,Компьютеры,Сочи,Сочи,Розничный,2023-07-23 04:09:00,2023-07-23 18:09:00,11.0,Лето,Лето
285.6,204,22,9,VIP,Физическое лицо,Электроника,Аксессуары,Казань,Краснодар,Розничный,2023-07-23 04:18:00,2023-07-24 02:18:00,2.25,Лето,Лето
180.79,109,34,1,B2C,Физическое лицо,Электроника,Компьютеры,Казань,Калининград,Оптовый,2023-07-23 04:30:00,2023-07-24 14:30:00,10.0,Лето,Лето
516.19,260,4,6,B2C,Юридическое лицо,Бытовая техника,Малая техника,Сочи,Екатеринбург,Розничный,2023-07-23 09:21:00,2023-07-23 13:21:00,54.0,Лето,Лето
1031.53,657,4,8,B2C,Физическое лицо,Электроника,Компьютеры,Санкт-Петербург,Нижний Новгород,Розничный,2023-07-23 10:03:00,2023-07-23 14:03:00,80.0,Лето,Лето
1471.12,774,29,3,B2C,Физическое лицо,Электроника,Мобильные устройства,Сочи,Екатеринбург,Розничный,2023-07-23 14:06:00,2023-07-24 19:06:00,0.51,Лето,Лето
455.73,281,45,9,B2C,Физическое лицо,Бытовая техника,Малая техника,Сочи,Сочи,Розничный,2023-07-23 14:56:00,2023-07-25 11:56:00,8.82,Лето,Лето
378.42,317,46,5,B2C,Физическое лицо,Одежда,Женская,Санкт-Петербург,Екатеринбург,Розничный,2023-07-23 14:59:00,2023-07-25 12:59:00,1.5,Лето,Лето
809.18,463,3,9,B2C,Физическое лицо,Одежда,Мужская,Сочи,Москва,Розничный,2023-07-23 19:30:00,2023-07-23 22:30:00,6.3,Лето,Лето
692.88,531,12,3,B2B,Физическое лицо,Одежда,Унисекс,Новосибирск,Казань,Розничный,2023-07-23 19:37:00,2023-07-24 07:37:00,1.2000000000000002,Лето,Лето
411.63,350,17,3,VIP,Физическое лицо,Электроника,Аксессуары,Москва,Краснодар,Розничный,2023-07-23 22:32:00,2023-07-24 15:32:00,0.75,Лето,Лето
1222.73,697,55,9,B2C,Физическое лицо,Электроника,Мобильные устройства,Сочи,Екатеринбург,Розничный,2023-07-24 00:47:00,2023-07-26 07:47:00,1.53,Лето,Лето
404.97,283,28,10,B2C,Физическое лицо,Электроника,Аксессуары,Сочи,Нижний Новгород,Розничный,2023-07-24 05:49:00,2023-07-25 09:49:00,0.3,Лето,Лето
785.45,424,22,1,B2C,Физическое лицо,Электроника,Компьютеры,Казань,Владивосток,Розничный,2023-07-24 07:00:00,2023-07-25 05:00:00,5.0,Лето,Лето
745.57,428,65,2,B2B,Физическое лицо,Одежда,Унисекс,Москва,Москва,Розничный,2023-07-24 09:36:00,2023-07-27 02:36:00,0.8,Лето,Лето
189.02,294,14,8,VIP,Физическое лицо,Одежда,Женская,Казань,Сочи,Оптовый,2023-07-24 10:03:00,2023-07-25 00:03:00,2.4,Лето,Лето
604.74,501,7,3,B2C,Физическое лицо,Бытовая техника,Малая техника,Казань,Москва,Оптовый,2023-07-24 10:24:00,2023-07-24 17:24:00,2.94,Лето,Лето
451.06,404,69,3,B2C,Физическое лицо,Электроника,Аксессуары,Казань,Екатеринбург,Оптовый,2023-07-24 12:03:00,2023-07-27 09:03:00,0.039,Лето,Лето
136.09,188,54,1,B2C,Физическое лицо,Одежда,Мужская,Нижний Новгород,Нижний Новгород,Розничный,2023-07-24 12:04:00,2023-07-26 18:04:00,0.7,Лето,Лето
152.9,142,28,2,B2C,Физическое лицо,Электроника,Компьютеры,Сочи,Санкт-Петербург,Розничный,2023-07-24 14:14:00,2023-07-25 18:14:00,20.0,Лето,Лето
792.43,442,42,10,B2C,Юридическое лицо,Одежда,Женская,Сочи,Калининград,Розничный,2023-07-24 14:33:00,2023-07-26 08:33:00,6.0,Лето,Лето
430.57,310,14,8,B2C,Физическое лицо,Электроника,Компьютеры,Сочи,Новосибирск,Розничный,2023-07-24 21:59:00,2023-07-25 11:59:00,17.6,Лето,Лето
448.52,260,51,2,B2C,Физическое лицо,Бытовая техника,Крупная техника,Москва,Москва,Розничный,2023-07-24 23:56:00,2023-07-27 02:56:00,140.0,Лето,Лето
340.7,608,54,4,VIP,Физическое лицо,Одежда,Женская,Казань,Владивосток,Оптовый,2023-07-25 00:01:00,2023-07-27 06:01:00,1.2,Лето,Лето
803.29,407,48,6,B2C,Юридическое лицо,Электроника,Мобильные устройства,Сочи,Казань,Розничный,2023-07-25 05:57:00,2023-07-27 05:57:00,1.02,Лето,Лето
189.36,178,19,5,B2C,Физическое лицо,Электроника,Компьютеры,Казань,Калининград,Розничный,2023-07-25 06:22:00,2023-07-26 01:22:00,25.0,Лето,Лето
292.53,409,47,7,B2C,Юридическое лицо,Электроника,Мобильные устройства,Москва,Владивосток,Розничный,2023-07-25 11:30:00,2023-07-27 10:30:00,1.1900000000000002,Лето,Лето
1574.94,886,63,10,B2C,Юридическое лицо,Бытовая техника,Малая техника,Казань,Владивосток,Оптовый,2023-07-25 11:41:00,2023-07-28 02:41:00,9.8,Лето,Лето
757.91,449,53,1,VIP,Физическое лицо,Одежда,Женская,Москва,Краснодар,Розничный,2023-07-25 13:42:00,2023-07-27 18:42:00,0.6,Лето,Лето
304.86,436,42,3,B2B,Физическое лицо,Одежда,Мужская,Казань,Екатеринбург,Оптовый,2023-07-25 17:03:00,2023-07-27 11:03:00,2.1,Лето,Лето
122.19,116,19,8,B2B,Физическое лицо,Электроника,Компьютеры,Новосибирск,Нижний Новгород,Розничный,2023-07-25 19:37:00,2023-07-26 14:37:00,17.6,Лето,Лето
936.76,693,66,4,B2B,Физическое лицо,Спорттовары,Тренажеры,Москва,Владивосток,Розничный,2023-07-25 20:06:00,2023-07-28 14:06:00,105.2,Лето,Лето
180.43,146,21,8,B2C,Юридическое лицо,Бытовая техника,Малая техника,Сочи,Новосибирск,Розничный,2023-07-25 21:07:00,2023-07-26 18:07:00,7.84,Лето,Лето
739.27,790,8,5,B2C,Физическое лицо,Электроника,Компьютеры,Сочи,Краснодар,Розничный,2023-07-26 04:17:00,2023-07-26 12:17:00,25.0,Лето,Лето
991.89,826,16,9,B2C,Физическое лицо,Одежда,Женская,Казань,Москва,Оптовый,2023-07-26 10:44:00,2023-07-27 02:44:00,2.7,Лето,Лето
199.53,110,66,6,VIP,Физическое лицо,Одежда,Унисекс,Сочи,Калининград,Розничный,2023-07-26 10:45:00,2023-07-29 04:45:00,1.08,Лето,Лето
1375.73,751,24,10,B2C,Физическое лицо,Одежда,Женская,Новосибирск,Санкт-Петербург,Розничный,2023-07-26 15:07:00,2023-07-27 15:07:00,6.0,Лето,Лето
642.27,673,54,8,B2B,Физическое лицо,Электроника,Мобильные устройства,Сочи,Екатеринбург,Розничный,2023-07-26 16:29:00,2023-07-28 22:29:00,1.36,Лето,Лето
1210.63,942,16,2,B2C,Физическое лицо,Электроника,Компьютеры,Москва,Краснодар,Розничный,2023-07-26 18:21:00,2023-07-27 10:21:00,4.4,Лето,Лето
583.98,512,50,4,B2C,Физическое лицо,Электроника,Компьютеры,Сочи,Санкт-Петербург,Розничный,2023-07-26 20:14:00,2023-07-28 22:14:00,40.0,Лето,Лето
46.58,68,51,1,B2B,Физическое лицо,Бытовая техника,Крупная техника,Москва,Нижний Новгород,Розничный,2023-07-26 21:04:00,2023-07-29 00:04:00,70.0,Лето,Лето
113.07,169,55,6,B2B,Физическое лицо,Электроника,Мобильные устройства,Новосибирск,Москва,Розничный,2023-07-26 21:18:00,2023-07-29 04:18:00,1.02,Лето,Лето
777.37,429,26,6,B2C,Физическое лицо,Одежда,Женская,Санкт-Петербург,Москва,Розничный,2023-07-26 21:59:00,2023-07-27 23:59:00,1.98,Лето,Лето
995.69,604,33,2,B2C,Физическое лицо,Одежда,Мужская,Сочи,Краснодар,Розничный,2023-07-26 23:18:00,2023-07-28 08:18:00,0.6,Лето,Лето
701.79,472,36,3,B2C,Физическое лицо,Одежда,Унисекс,Москва,Владивосток,Розничный,2023-07-26 23:57:00,2023-07-28 11:57:00,1.2000000000000002,Лето,Лето
259.71,136,61,9,B2C,Физическое лицо,Электроника,Аксессуары,Сочи,Владивосток,Розничный,2023-07-27 02:00:00,2023-07-29 15:00:00,0.1169999999999999,Лето,Лето
1042.92,555,56,7,VIP,Физическое лицо,Электроника,Компьютеры,Москва,Краснодар,Розничный,2023-07-27 03:52:00,2023-07-29 11:52:00,15.400000000000002,Лето,Лето
848.8,701,19,8,B2B,Физическое лицо,Одежда,Унисекс,Казань,Москва,Оптовый,2023-07-27 07:32:00,2023-07-28 02:32:00,3.2,Лето,Лето
1069.62,551,41,8,B2B,Физическое лицо,Одежда,Мужская,Москва,Новосибирск,Розничный,2023-07-27 09:12:00,2023-07-29 02:12:00,5.6,Лето,Лето
641.47,875,52,5,B2C,Физическое лицо,Одежда,Унисекс,Казань,Санкт-Петербург,Оптовый,2023-07-27 14:01:00,2023-07-29 18:01:00,0.8999999999999999,Лето,Лето
619.47,704,3,4,B2C,Физическое лицо,Одежда,Мужская,Казань,Екатеринбург,Розничный,2023-07-27 14:38:00,2023-07-27 17:38:00,1.2,Лето,Лето
198.41,391,62,5,B2C,Физическое лицо,Электроника,Компьютеры,Сочи,Нижний Новгород,Розничный,2023-07-27 15:16:00,2023-07-30 05:16:00,11.0,Лето,Лето
39.87,30,69,7,B2C,Физическое лицо,Одежда,Женская,Сочи,Владивосток,Розничный,2023-07-27 15:48:00,2023-07-30 12:48:00,2.1,Лето,Лето
437.78,583,63,8,B2C,Физическое лицо,Бытовая техника,Малая техника,Нижний Новгород,Краснодар,Розничный,2023-07-27 16:00:00,2023-07-30 07:00:00,28.0,Лето,Лето
1190.68,768,6,8,B2C,Физическое лицо,Одежда,Мужская,Сочи,Сочи,Розничный,2023-07-27 18:36:00,2023-07-28 00:36:00,5.6,Лето,Лето
397.97,278,11,6,B2C,Физическое лицо,Одежда,Унисекс,Санкт-Петербург,Новосибирск,Розничный,2023-07-28 00:04:00,2023-07-28 11:04:00,3.6,Лето,Лето
134.78,172,7,4,B2C,Юридическое лицо,Электроника,Мобильные устройства,Сочи,Казань,Розничный,2023-07-28 03:03:00,2023-07-28 10:03:00,2.0,Лето,Лето
690.56,764,35,1,B2C,Физическое лицо,Бытовая техника,Крупная техника,Новосибирск,Новосибирск,Розничный,2023-07-28 08:33:00,2023-07-29 19:33:00,70.0,Лето,Лето
38.72,20,66,9,B2C,Юридическое лицо,Бытовая техника,Малая техника,Нижний Новгород,Екатеринбург,Розничный,2023-07-28 10:27:00,2023-07-31 04:27:00,81.0,Лето,Лето
1292.51,842,56,3,B2C,Физическое лицо,Электроника,Аксессуары,Санкт-Петербург,Новосибирск,Розничный,2023-07-28 11:11:00,2023-07-30 19:11:00,0.039,Лето,Лето
137.88,200,4,2,VIP,Юридическое лицо,Электроника,Аксессуары,Москва,Екатеринбург,Розничный,2023-07-28 11:22:00,2023-07-28 15:22:00,0.5,Лето,Лето
303.18,154,71,6,B2C,Физическое лицо,Одежда,Мужская,Новосибирск,Краснодар,Розничный,2023-07-28 12:42:00,2023-07-31 11:42:00,4.199999999999999,Лето,Лето
257.07,133,1,7,B2C,Юридическое лицо,Электроника,Компьютеры,Нижний Новгород,Владивосток,Розничный,2023-07-28 14:19:00,2023-07-28 15:19:00,15.400000000000002,Лето,Лето
608.81,856,4,10,B2C,Физическое лицо,Одежда,Унисекс,Казань,Нижний Новгород,Оптовый,2023-07-28 19:36:00,2023-07-28 23:36:00,4.0,Лето,Лето
616.85,715,65,6,B2C,Физическое лицо,Электроника,Мобильные устройства,Казань,Владивосток,Оптовый,2023-07-28 20:54:00,2023-07-31 13:54:00,1.02,Лето,Лето
617.74,540,5,6,B2B,Физическое лицо,Электроника,Компьютеры,Казань,Владивосток,Оптовый,2023-07-28 23:44:00,2023-07-29 04:44:00,60.0,Лето,Лето
643.9,890,22,4,B2C,Физическое лицо,Одежда,Унисекс,Нижний Новгород,Краснодар,Розничный,2023-07-29 02:21:00,2023-07-30 00:21:00,2.4,Лето,Лето
398.22,218,28,8,B2C,Юридическое лицо,Электроника,Компьютеры,Казань,Калининград,Розничный,2023-07-29 02:24:00,2023-07-30 06:24:00,80.0,Лето,Лето
1528.79,912,20,3,B2B,Физическое лицо,Бытовая техника,Малая техника,Казань,Казань,Оптовый,2023-07-29 02:47:00,2023-07-29 22:47:00,27.0,Лето,Лето
19.39,15,49,7,B2C,Физическое лицо,Одежда,Мужская,Казань,Сочи,Розничный,2023-07-29 03:38:00,2023-07-31 04:38:00,2.1,Лето,Лето
228.06,260,48,9,B2B,Физическое лицо,Электроника,Компьютеры,Сочи,Казань,Розничный,2023-07-29 04:59:00,2023-07-31 04:59:00,19.8,Лето,Лето
219.98,113,27,3,B2B,Юридическое лицо,Одежда,Унисекс,Новосибирск,Владивосток,Розничный,2023-07-29 09:04:00,2023-07-30 12:04:00,1.2000000000000002,Лето,Лето
592.81,995,66,8,VIP,Физическое лицо,Одежда,Женская,Санкт-Петербург,Нижний Новгород,Розничный,2023-07-29 09:21:00,2023-08-01 03:21:00,4.8,Лето,Лето
1305.95,948,48,7,B2C,Физическое лицо,Электроника,Аксессуары,Сочи,Санкт-Петербург,Розничный,2023-07-29 14:53:00,2023-07-31 14:53:00,0.091,Лето,Лето
464.55,275,14,6,B2C,Физическое лицо,Бытовая техника,Малая техника,Казань,Казань,Оптовый,2023-07-29 21:53:00,2023-07-30 11:53:00,5.88,Лето,Лето
605.43,472,10,4,B2C,Физическое лицо,Бытовая техника,Малая техника,Новосибирск,Краснодар,Розничный,2023-07-30 00:40:00,2023-07-30 10:40:00,3.92,Лето,Лето
66.86,36,16,5,B2C,Юридическое лицо,Одежда,Унисекс,Москва,Новосибирск,Розничный,2023-07-30 02:42:00,2023-07-30 18:42:00,0.8999999999999999,Лето,Лето
1300.31,670,20,4,B2C,Физическое лицо,Электроника,Аксессуары,Москва,Екатеринбург,Розничный,2023-07-30 04:23:00,2023-07-31 00:23:00,1.0,Лето,Лето
379.1,721,59,3,B2B,Физическое лицо,Одежда,Мужская,Нижний Новгород,Москва,Розничный,2023-07-30 10:17:00,2023-08-01 21:17:00,0.8999999999999999,Лето,Лето
694.34,849,12,5,B2C,Физическое лицо,Одежда,Мужская,Новосибирск,Калининград,Розничный,2023-07-30 16:08:00,2023-07-31 04:08:00,1.5,Лето,Лето
1152.88,989,37,5,B2C,Юридическое лицо,Бытовая техника,Малая техника,Новосибирск,Екатеринбург,Розничный,2023-07-30 17:24:00,2023-08-01 06:24:00,45.0,Лето,Лето
803.05,517,1,3,VIP,Физическое лицо,Спорттовары,Тренажеры,Казань,Сочи,Оптовый,2023-07-30 20:24:00,2023-07-30 21:24:00,78.9,Лето,Лето
366.58,523,14,4,B2C,Юридическое лицо,Электроника,Компьютеры,Казань,Владивосток,Оптовый,2023-07-30 20:38:00,2023-07-31 10:38:00,20.0,Лето,Лето
590.2,823,47,5,B2C,Физическое лицо,Одежда,Унисекс,Москва,Казань,Розничный,2023-07-30 22:48:00,2023-08-01 21:48:00,2.0,Лето,Лето
450.16,460,45,10,B2C,Физическое лицо,Одежда,Женская,Санкт-Петербург,Москва,Розничный,2023-07-30 23:36:00,2023-08-01 20:36:00,6.0,Лето,Лето
579.93,723,62,9,B2C,Физическое лицо,Электроника,Аксессуары,Москва,Калининград,Розничный,2023-07-30 23:47:00,2023-08-02 13:47:00,2.25,Лето,Лето
1347.41,736,50,8,B2B,Физическое лицо,Электроника,Компьютеры,Казань,Санкт-Петербург,Оптовый,2023-07-31 00:10:00,2023-08-02 02:10:00,80.0,Лето,Лето
67.44,56,46,2,B2C,Физическое лицо,Электроника,Аксессуары,Сочи,Нижний Новгород,Розничный,2023-07-31 01:56:00,2023-08-01 23:56:00,0.06,Лето,Лето
672.03,338,35,9,B2C,Физическое лицо,Одежда,Женская,Москва,Владивосток,Розничный,2023-07-31 03:36:00,2023-08-01 14:36:00,2.7,Лето,Лето
1303.2,755,69,8,B2C,Физическое лицо,Бытовая техника,Малая техника,Санкт-Петербург,Сочи,Розничный,2023-07-31 05:44:00,2023-08-03 02:44:00,28.0,Лето,Лето
9.99,7,47,10,B2B,Физическое лицо,Электроника,Аксессуары,Сочи,Сочи,Розничный,2023-07-31 06:34:00,2023-08-02 05:34:00,2.5,Лето,Лето
270.74,483,34,4,B2C,Физическое лицо,Бытовая техника,Малая техника,Казань,Казань,Оптовый,2023-07-31 07:22:00,2023-08-01 17:22:00,14.0,Лето,Лето
581.22,457,44,7,B2C,Физическое лицо,Электроника,Аксессуары,Сочи,Владивосток,Розничный,2023-07-31 12:05:00,2023-08-02 08:05:00,1.75,Лето,Лето
843.36,477,16,6,B2C,Юридическое лицо,Одежда,Унисекс,Санкт-Петербург,Москва,Розничный,2023-07-31 12:12:00,2023-08-01 04:12:00,3.6,Лето,Лето
597.93,442,60,8,VIP,Физическое лицо,Электроника,Мобильные устройства,Москва,Екатеринбург,Розничный,2023-07-31 16:01:00,2023-08-03 04:01:00,4.0,Лето,Лето
600.01,497,35,7,B2C,Физическое лицо,Бытовая техника,Малая техника,Новосибирск,Калининград,Розничный,2023-07-31 18:27:00,2023-08-02 05:27:00,122.5,Лето,Лето
181.17,154,45,7,B2C,Физическое лицо,Одежда,Женская,Новосибирск,Екатеринбург,Розничный,2023-07-31 20:33:00,2023-08-02 17:33:00,2.31,Лето,Лето
1726.79,971,28,2,B2C,Физическое лицо,Одежда,Мужская,Санкт-Петербург,Новосибирск,Розничный,2023-07-31 22:44:00,2023-08-02 02:44:00,1.4,Лето,Лето
