cost,distance,delivery_time_hours,quantity,segment,customer_type,category,sub_category,city_x,city_y,store_type,departure_date,arrival_date,total_mass_kg,departure_season,arrival_season
327.18,291,61,8,B2C,Юридическое лицо,Электроника,Аксессуары,Москва,Калининград,Розничный,2023-05-13 13:33:00,2023-05-16 02:33:00,2.0,Весна,Весна
327.42,334,42,9,B2C,Физическое лицо,Одежда,Унисекс,Санкт-Петербург,Санкт-Петербург,Розничный,2023-02-15 01:12:00,2023-02-16 19:12:00,5.4,Зима,Зима
327.52,589,32,4,B2C,Физическое лицо,Электроника,Компьютеры,Сочи,Санкт-Петербург,Розничный,2023-10-11 22:57:00,2023-10-13 06:57:00,8.8,Осень,Осень
327.97,169,4,3,B2C,Физическое лицо,Одежда,Женская,Казань,Сочи,Оптовый,2023-08-18 05:19:00,2023-08-18 09:19:00,1.7999999999999998,Лето,Лето
328.09,303,17,9,B2C,Физическое лицо,Одежда,Мужская,Санкт-Петербург,Новосибирск,Розничный,2023-02-08 04:25:00,2023-02-08 21:25:00,2.7,Зима,Зима
328.61,635,3,5,B2C,Юридическое лицо,Одежда,Мужская,Нижний Новгород,Нижний Новгород,Розничный,2023-04-30 21:38:00,2023-05-01 00:38:00,3.5,Весна,Весна
329.13,191,19,7,VIP,Физическое лицо,Электроника,Мобильные устройства,Казань,Казань,Оптовый,2023-02-18 16:21:00,2023-02-19 11:21:00,1.1900000000000002,Зима,Зима
329.26,213,41,1,B2C,Юридическое лицо,Одежда,Женская,Сочи,Калининград,Розничный,2023-11-02 18:40:00,2023-11-04 11:40:00,0.33,Осень,Осень
329.26,460,42,3,B2B,Физическое лицо,Одежда,Женская,Казань,Нижний Новгород,Розничный,2023-07-06 21:24:00,2023-07-08 15:24:00,1.7999999999999998,Лето,Лето
329.31,639,56,3,B2B,Физическое лицо,Одежда,Женская,Москва,Краснодар,Розничный,2023-01-29 23:53:00,2023-02-01 07:53:00,0.8999999999999999,Зима,Зима
329.64,220,47,7,B2C,Физическое лицо,Электроника,Компьютеры,Казань,Владивосток,Оптовый,2023-07-11 11:02:00,2023-07-13 10:02:00,70.0,Лето,Лето
329.66,303,35,6,VIP,Физическое лицо,Электроника,Мобильные устройства,Нижний Новгород,Калининград,Розничный,2023-06-10 00:11:00,2023-06-11 11:11:00,1.02,Лето,Лето
33.56,31,9,10,B2C,Физическое лицо,Спорттовары,Тренажеры,Сочи,Сочи,Розничный,2023-02-20 00:06:00,2023-02-20 09:06:00,263.0,Зима,Зима
33.62,18,30,6,VIP,Физическое лицо,Электроника,Аксессуары,Новосибирск,Казань,Розничный,2023-05-08 08:53:00,2023-05-09 14:53:00,0.078,Весна,Весна
33.7,31,70,5,B2C,Физическое лицо,Одежда,Женская,Сочи,Екатеринбург,Розничный,2023-08-24 23:02:00,2023-08-27 21:02:00,1.5,Лето,Лето
33.95,54,57,5,B2C,Физическое лицо,Одежда,Унисекс,Москва,Сочи,Розничный,2023-01-12 00:41:00,2023-01-14 09:41:00,0.8999999999999999,Зима,Зима
330.46,392,40,5,B2C,Физическое лицо,Спорттовары,Тренажеры,Москва,Владивосток,Розничный,2023-11-02 01:19:00,2023-11-03 17:19:00,365.0,Осень,Осень
330.83,454,23,1,VIP,Физическое лицо,Электроника,Компьютеры,Новосибирск,Калининград,Розничный,2023-11-29 12:30:00,2023-11-30 11:30:00,5.0,Осень,Осень
331.16,199,30,9,B2B,Физическое лицо,Бытовая техника,Крупная техника,Москва,Новосибирск,Розничный,2023-10-02 04:40:00,2023-10-03 10:40:00,630.0,Осень,Осень
331.61,584,69,7,B2B,Физическое лицо,Электроника,Компьютеры,Казань,Калининград,Оптовый,2023-09-13 20:42:00,2023-09-16 17:42:00,15.400000000000002,Осень,Осень
332.08,338,71,9,B2C,Физическое лицо,Спорттовары,Тренажеры,Казань,Владивосток,Розничный,2023-07-22 01:59:00,2023-07-25 00:59:00,236.7,Лето,Лето
332.13,584,5,2,B2B,Юридическое лицо,Электроника,Аксессуары,Москва,Санкт-Петербург,Розничный,2023-03-04 00:41:00,2023-03-04 05:41:00,0.5,Весна,Весна
332.23,261,55,3,B2B,Физическое лицо,Электроника,Мобильные устройства,Новосибирск,Казань,Розничный,2023-05-28 11:07:00,2023-05-30 18:07:00,1.5,Весна,Весна
332.37,304,46,10,B2C,Физическое лицо,Бытовая техника,Малая техника,Москва,Санкт-Петербург,Розничный,2023-06-23 10:35:00,2023-06-25 08:35:00,30.5,Лето,Лето
332.44,661,45,7,B2C,Физическое лицо,Электроника,Аксессуары,Новосибирск,Новосибирск,Розничный,2023-11-23 17:43:00,2023-11-25 14:43:00,0.21,Осень,Осень
332.46,440,54,3,B2C,Физическое лицо,Электроника,Аксессуары,Санкт-Петербург,Новосибирск,Розничный,2023-04-30 20:46:00,2023-05-03 02:46:00,0.75,Весна,Весна
332.79,379,59,5,B2C,Юридическое лицо,Электроника,Компьютеры,Сочи,Калининград,Розничный,2023-04-08 05:51:00,2023-04-10 16:51:00,11.0,Весна,Весна
332.84,235,9,2,B2C,Физическое лицо,Одежда,Унисекс,Москва,Сочи,Розничный,2023-12-02 15:28:00,2023-12-03 00:28:00,0.36,Зима,Зима
333.23,334,35,2,B2C,Юридическое лицо,Одежда,Женская,Казань,Калининград,Розничный,2023-07-04 16:47:00,2023-07-06 03:47:00,1.2,Лето,Лето
333.73,235,29,4,B2C,Физическое лицо,Электроника,Компьютеры,Нижний Новгород,Краснодар,Розничный,2023-02-21 18:23:00,2023-02-22 23:23:00,40.0,Зима,Зима
333.76,181,24,3,B2B,Физическое лицо,Бытовая техника,Крупная техника,Казань,Сочи,Розничный,2023-05-19 18:01:00,2023-05-20 18:01:00,210.0,Весна,Весна
334.63,272,57,10,B2C,Физическое лицо,Бытовая техника,Крупная техника,Москва,Владивосток,Розничный,2023-07-12 19:22:00,2023-07-15 04:22:00,700.0,Лето,Лето
334.71,613,15,1,VIP,Юридическое лицо,Бытовая техника,Малая техника,Казань,Краснодар,Оптовый,2023-12-02 08:16:00,2023-12-02 23:16:00,9.0,Зима,Зима
334.77,192,20,6,B2B,Физическое лицо,Бытовая техника,Малая техника,Нижний Новгород,Санкт-Петербург,Розничный,2023-06-17 19:53:00,2023-06-18 15:53:00,5.88,Лето,Лето
334.93,176,29,10,B2C,Юридическое лицо,Бытовая техника,Малая техника,Казань,Владивосток,Оптовый,2023-05-20 17:17:00,2023-05-21 22:17:00,175.0,Весна,Весна
335.61,255,5,7,B2C,Юридическое лицо,Одежда,Мужская,Казань,Казань,Розничный,2023-04-12 05:22:00,2023-04-12 10:22:00,3.5,Весна,Весна
335.64,300,42,2,B2C,Физическое лицо,Одежда,Унисекс,Казань,Москва,Розничный,2023-03-23 15:05:00,2023-03-25 09:05:00,0.8,Весна,Весна
335.64,204,14,9,B2C,Физическое лицо,Электроника,Компьютеры,Москва,Санкт-Петербург,Розничный,2023-10-12 16:28:00,2023-10-13 06:28:00,19.8,Осень,Осень
335.75,209,9,7,B2B,Физическое лицо,Бытовая техника,Крупная техника,Москва,Москва,Розничный,2023-05-09 03:51:00,2023-05-09 12:51:00,490.0,Весна,Весна
335.8,215,37,10,B2B,Физическое лицо,Электроника,Компьютеры,Новосибирск,Калининград,Розничный,2023-03-07 13:32:00,2023-03-09 02:32:00,22.0,Весна,Весна
336.27,495,52,1,B2C,Физическое лицо,Электроника,Аксессуары,Нижний Новгород,Казань,Розничный,2023-10-11 13:21:00,2023-10-13 17:21:00,0.013,Осень,Осень
336.43,571,63,1,B2C,Физическое лицо,Бытовая техника,Крупная техника,Сочи,Новосибирск,Розничный,2023-03-20 09:57:00,2023-03-23 00:57:00,60.0,Весна,Весна
337.27,179,11,1,B2B,Физическое лицо,Спорттовары,Тренажеры,Сочи,Нижний Новгород,Розничный,2023-05-31 23:21:00,2023-06-01 10:21:00,26.3,Весна,Лето
337.36,485,7,4,B2C,Физическое лицо,Бытовая техника,Малая техника,Новосибирск,Калининград,Розничный,2023-01-12 14:03:00,2023-01-12 21:03:00,12.2,Зима,Зима
337.49,333,5,6,B2C,Физическое лицо,Одежда,Унисекс,Москва,Калининград,Розничный,2023-07-12 05:08:00,2023-07-12 10:08:00,3.6,Лето,Лето
337.66,228,31,5,B2C,Физическое лицо,Бытовая техника,Малая техника,Москва,Краснодар,Розничный,2023-04-18 04:57:00,2023-04-19 11:57:00,87.5,Весна,Весна
337.81,182,60,8,B2C,Физическое лицо,Электроника,Аксессуары,Москва,Новосибирск,Розничный,2023-03-12 02:42:00,2023-03-14 14:42:00,2.0,Весна,Весна
337.99,178,46,9,B2C,Физическое лицо,Электроника,Аксессуары,Москва,Владивосток,Розничный,2023-03-04 13:47:00,2023-03-06 11:47:00,2.25,Весна,Весна
338.25,171,33,8,B2C,Физическое лицо,Одежда,Унисекс,Москва,Калининград,Розничный,2023-09-19 21:06:00,2023-09-21 06:06:00,3.2,Осень,Осень
338.41,239,14,9,B2C,Физическое лицо,Одежда,Мужская,Москва,Санкт-Петербург,Розничный,2023-06-20 17:42:00,2023-06-21 07:42:00,4.5,Лето,Лето
338.42,366,69,4,B2C,Физическое лицо,Электроника,Аксессуары,Казань,Краснодар,Оптовый,2023-02-16 12:49:00,2023-02-19 09:49:00,1.0,Зима,Зима
338.68,220,14,7,B2C,Юридическое лицо,Электроника,Компьютеры,Москва,Новосибирск,Розничный,2023-12-13 17:21:00,2023-12-14 07:21:00,15.400000000000002,Зима,Зима
338.85,360,3,6,B2C,Физическое лицо,Одежда,Унисекс,Сочи,Екатеринбург,Розничный,2023-02-19 03:38:00,2023-02-19 06:38:00,3.6,Зима,Зима
339.02,287,66,9,B2C,Физическое лицо,Бытовая техника,Малая техника,Нижний Новгород,Екатеринбург,Розничный,2023-11-06 06:15:00,2023-11-09 00:15:00,31.5,Осень,Осень
339.19,182,37,1,B2C,Физическое лицо,Электроника,Мобильные устройства,Новосибирск,Сочи,Розничный,2023-04-30 09:57:00,2023-05-01 22:57:00,0.5,Весна,Весна
339.23,358,52,8,B2C,Физическое лицо,Бытовая техника,Малая техника,Нижний Новгород,Краснодар,Розничный,2023-09-03 16:00:00,2023-09-05 20:00:00,72.0,Осень,Осень
339.95,630,33,1,B2B,Физическое лицо,Спорттовары,Тренажеры,Сочи,Нижний Новгород,Розничный,2023-10-05 22:23:00,2023-10-07 07:23:00,26.3,Осень,Осень
340.04,411,23,8,VIP,Физическое лицо,Электроника,Компьютеры,Казань,Краснодар,Оптовый,2023-04-09 02:52:00,2023-04-10 01:52:00,40.0,Весна,Весна
340.04,285,14,2,B2C,Физическое лицо,Одежда,Унисекс,Нижний Новгород,Сочи,Розничный,2023-06-29 22:49:00,2023-06-30 12:49:00,0.36,Лето,Лето
340.35,301,52,4,VIP,Физическое лицо,Бытовая техника,Малая техника,Москва,Москва,Розничный,2023-04-23 22:01:00,2023-04-26 02:01:00,12.2,Весна,Весна
340.49,364,25,2,B2C,Физическое лицо,Электроника,Аксессуары,Сочи,Екатеринбург,Розничный,2023-06-15 22:42:00,2023-06-16 23:42:00,0.06,Лето,Лето
340.7,608,54,4,VIP,Физическое лицо,Одежда,Женская,Казань,Владивосток,Оптовый,2023-07-25 00:01:00,2023-07-27 06:01:00,1.2,Лето,Лето
340.86,453,40,8,B2C,Физическое лицо,Бытовая техника,Крупная техника,Казань,Санкт-Петербург,Оптовый,2023-08-28 03:13:00,2023-08-29 19:13:00,560.0,Лето,Лето
341.26,249,30,2,B2C,Физическое лицо,Бытовая техника,Крупная техника,Казань,Новосибирск,Оптовый,2023-03-26 06:17:00,2023-03-27 12:17:00,120.0,Весна,Весна
341.42,611,25,1,B2C,Физическое лицо,Спорттовары,Тренажеры,Санкт-Петербург,Калининград,Розничный,2023-05-17 22:05:00,2023-05-18 23:05:00,26.3,Весна,Весна
341.47,433,37,2,B2C,Юридическое лицо,Электроника,Аксессуары,Санкт-Петербург,Нижний Новгород,Розничный,2023-08-08 05:15:00,2023-08-09 18:15:00,0.026,Лето,Лето
341.55,604,25,5,B2C,Физическое лицо,Электроника,Компьютеры,Казань,Владивосток,Розничный,2023-01-20 16:49:00,2023-01-21 17:49:00,25.0,Зима,Зима
341.59,198,48,6,B2C,Физическое лицо,Бытовая техника,Крупная техника,Москва,Новосибирск,Розничный,2023-03-07 15:57:00,2023-03-09 15:57:00,360.0,Весна,Весна
341.6,667,9,2,B2C,Физическое лицо,Электроника,Компьютеры,Москва,Нижний Новгород,Розничный,2023-10-22 19:15:00,2023-10-23 04:15:00,4.4,Осень,Осень
342.61,484,62,6,B2C,Физическое лицо,Бытовая техника,Крупная техника,Сочи,Сочи,Розничный,2023-03-27 21:43:00,2023-03-30 11:43:00,360.0,Весна,Весна
342.69,450,72,8,B2C,Юридическое лицо,Спорттовары,Тренажеры,Сочи,Владивосток,Розничный,2023-11-15 09:55:00,2023-11-18 09:55:00,210.4,Осень,Осень
342.87,571,27,5,B2B,Физическое лицо,Бытовая техника,Малая техника,Сочи,Новосибирск,Розничный,2023-01-07 03:11:00,2023-01-08 06:11:00,45.0,Зима,Зима
342.9,204,22,7,VIP,Физическое лицо,Одежда,Мужская,Казань,Москва,Оптовый,2023-08-21 00:01:00,2023-08-21 22:01:00,2.1,Лето,Лето
343.21,492,17,6,B2C,Физическое лицо,Одежда,Женская,Казань,Казань,Розничный,2023-08-30 16:49:00,2023-08-31 09:49:00,1.7999999999999998,Лето,Лето
343.25,551,44,3,B2C,Физическое лицо,Бытовая техника,Малая техника,Сочи,Екатеринбург,Розничный,2023-09-23 17:42:00,2023-09-25 13:42:00,27.0,Осень,Осень
343.38,327,6,1,B2B,Юридическое лицо,Бытовая техника,Малая техника,Казань,Санкт-Петербург,Розничный,2023-02-15 03:03:00,2023-02-15 09:03:00,9.0,Зима,Зима
343.54,244,40,5,B2B,Физическое лицо,Одежда,Женская,Сочи,Краснодар,Розничный,2023-04-29 20:06:00,2023-05-01 12:06:00,1.65,Весна,Весна
343.73,349,49,9,B2C,Физическое лицо,Бытовая техника,Крупная техника,Москва,Казань,Розничный,2023-07-31 12:08:00,2023-08-02 13:08:00,630.0,Лето,Лето
344.5,271,34,9,B2C,Юридическое лицо,Бытовая техника,Крупная техника,Казань,Калининград,Оптовый,2023-09-18 15:37:00,2023-09-20 01:37:00,630.0,Осень,Осень
344.53,238,25,10,B2B,Физическое лицо,Бытовая техника,Малая техника,Казань,Москва,Оптовый,2023-01-24 23:18:00,2023-01-26 00:18:00,9.8,Зима,Зима
344.72,311,28,6,VIP,Физическое лицо,Бытовая техника,Малая техника,Сочи,Нижний Новгород,Розничный,2023-07-22 22:00:00,2023-07-24 02:00:00,105.0,Лето,Лето
344.93,243,30,7,B2C,Физическое лицо,Электроника,Мобильные устройства,Санкт-Петербург,Екатеринбург,Розничный,2023-04-28 02:00:00,2023-04-29 08:00:00,1.1900000000000002,Весна,Весна
346.01,277,33,5,B2C,Юридическое лицо,Электроника,Мобильные устройства,Сочи,Новосибирск,Розничный,2023-11-05 18:32:00,2023-11-07 03:32:00,0.8500000000000001,Осень,Осень
346.08,261,2,1,B2C,Физическое лицо,Одежда,Женская,Москва,Екатеринбург,Розничный,2023-11-08 05:14:00,2023-11-08 07:14:00,0.33,Осень,Осень
346.23,458,51,3,VIP,Физическое лицо,Электроника,Аксессуары,Санкт-Петербург,Нижний Новгород,Розничный,2023-10-20 11:30:00,2023-10-22 14:30:00,0.039,Осень,Осень
346.23,647,70,8,B2B,Физическое лицо,Электроника,Аксессуары,Санкт-Петербург,Владивосток,Розничный,2023-11-15 05:56:00,2023-11-18 03:56:00,0.104,Осень,Осень
346.39,188,12,9,B2C,Физическое лицо,Одежда,Унисекс,Сочи,Владивосток,Розничный,2023-03-03 16:10:00,2023-03-04 04:10:00,3.6,Весна,Весна
346.8,346,49,3,B2C,Физическое лицо,Электроника,Мобильные устройства,Москва,Нижний Новгород,Розничный,2023-04-17 12:48:00,2023-04-19 13:48:00,1.5,Весна,Весна
347.08,235,3,6,B2B,Юридическое лицо,Электроника,Аксессуары,Сочи,Краснодар,Розничный,2023-08-07 12:37:00,2023-08-07 15:37:00,0.078,Лето,Лето
347.18,459,30,8,B2C,Физическое лицо,Бытовая техника,Малая техника,Москва,Владивосток,Розничный,2023-04-17 03:03:00,2023-04-18 09:03:00,72.0,Весна,Весна
347.34,312,14,6,B2C,Юридическое лицо,Бытовая техника,Малая техника,Сочи,Сочи,Розничный,2023-02-12 20:43:00,2023-02-13 10:43:00,21.0,Зима,Зима
347.46,555,16,1,B2C,Физическое лицо,Спорттовары,Тренажеры,Москва,Нижний Новгород,Розничный,2023-10-05 18:49:00,2023-10-06 10:49:00,73.0,Осень,Осень
347.56,605,38,5,B2C,Физическое лицо,Одежда,Женская,Казань,Екатеринбург,Оптовый,2023-11-01 17:04:00,2023-11-03 07:04:00,1.5,Осень,Осень
347.62,306,36,8,B2C,Физическое лицо,Электроника,Компьютеры,Казань,Краснодар,Оптовый,2023-10-09 10:30:00,2023-10-10 22:30:00,40.0,Осень,Осень
347.67,225,21,7,B2B,Физическое лицо,Одежда,Мужская,Москва,Нижний Новгород,Розничный,2023-02-07 03:57:00,2023-02-08 00:57:00,4.9,Зима,Зима
347.9,228,70,2,B2C,Физическое лицо,Бытовая техника,Малая техника,Казань,Новосибирск,Розничный,2023-11-06 09:52:00,2023-11-09 07:52:00,35.0,Осень,Осень
348.0,447,50,7,B2C,Юридическое лицо,Бытовая техника,Крупная техника,Сочи,Санкт-Петербург,Розничный,2023-05-21 05:22:00,2023-05-23 07:22:00,420.0,Весна,Весна
348.15,600,31,2,B2C,Физическое лицо,Спорттовары,Тренажеры,Казань,Калининград,Розничный,2023-11-27 22:34:00,2023-11-29 05:34:00,146.0,Осень,Осень
348.53,405,58,4,B2C,Физическое лицо,Электроника,Компьютеры,Сочи,Москва,Розничный,2023-06-16 02:57:00,2023-06-18 12:57:00,20.0,Лето,Лето
348.6,194,31,4,B2C,Физическое лицо,Одежда,Женская,Сочи,Нижний Новгород,Розничный,2023-07-08 06:44:00,2023-07-09 13:44:00,1.32,Лето,Лето
348.65,631,57,5,B2C,Физическое лицо,Бытовая техника,Малая техника,Казань,Краснодар,Оптовый,2023-06-27 19:01:00,2023-06-30 04:01:00,87.5,Лето,Лето
348.77,240,11,2,B2B,Физическое лицо,Электроника,Компьютеры,Нижний Новгород,Санкт-Петербург,Розничный,2023-06-25 14:53:00,2023-06-26 01:53:00,10.0,Лето,Лето
348.97,554,50,10,B2C,Юридическое лицо,Электроника,Аксессуары,Казань,Новосибирск,Розничный,2023-12-24 12:49:00,2023-12-26 14:49:00,2.5,Зима,Зима
349.05,353,19,3,VIP,Физическое лицо,Электроника,Аксессуары,Москва,Владивосток,Розничный,2023-08-29 21:06:00,2023-08-30 16:06:00,0.039,Лето,Лето
349.19,176,58,7,B2C,Юридическое лицо,Бытовая техника,Малая техника,Казань,Сочи,Оптовый,2023-10-11 18:15:00,2023-10-14 04:15:00,122.5,Осень,Осень
349.26,188,67,1,B2C,Физическое лицо,Спорттовары,Тренажеры,Москва,Москва,Розничный,2023-09-02 16:39:00,2023-09-05 11:39:00,26.3,Осень,Осень
349.63,468,29,10,B2C,Физическое лицо,Электроника,Компьютеры,Москва,Москва,Розничный,2023-08-22 13:24:00,2023-08-23 18:24:00,50.0,Лето,Лето
349.69,412,30,4,B2C,Физическое лицо,Бытовая техника,Малая техника,Сочи,Санкт-Петербург,Розничный,2023-03-30 16:07:00,2023-03-31 22:07:00,14.0,Весна,Весна
349.77,390,44,10,B2C,Физическое лицо,Бытовая техника,Крупная техника,Москва,Владивосток,Розничный,2023-10-23 04:41:00,2023-10-25 00:41:00,600.0,Осень,Осень
349.8,296,13,9,B2C,Юридическое лицо,Одежда,Унисекс,Санкт-Петербург,Москва,Розничный,2023-12-01 12:04:00,2023-12-02 01:04:00,1.62,Зима,Зима
349.89,481,35,6,B2C,Юридическое лицо,Одежда,Мужская,Москва,Сочи,Розничный,2023-11-28 19:31:00,2023-11-30 06:31:00,3.0,Осень,Осень
35.2,30,35,7,B2C,Физическое лицо,Бытовая техника,Малая техника,Москва,Казань,Розничный,2023-10-03 15:07:00,2023-10-05 02:07:00,21.35,Осень,Осень
35.28,34,27,8,B2C,Физическое лицо,Электроника,Аксессуары,Казань,Казань,Розничный,2023-04-01 22:42:00,2023-04-03 01:42:00,2.0,Весна,Весна
35.44,28,51,5,B2C,Физическое лицо,Одежда,Женская,Москва,Калининград,Розничный,2023-06-18 05:47:00,2023-06-20 08:47:00,1.5,Лето,Лето
35.47,37,50,4,B2C,Физическое лицо,Электроника,Аксессуары,Нижний Новгород,Санкт-Петербург,Розничный,2023-02-25 09:13:00,2023-02-27 11:13:00,1.0,Зима,Зима
35.67,50,65,1,B2C,Физическое лицо,Электроника,Аксессуары,Казань,Новосибирск,Розничный,2023-09-16 17:06:00,2023-09-19 10:06:00,0.25,Осень,Осень
35.81,53,10,7,B2C,Физическое лицо,Электроника,Компьютеры,Сочи,Краснодар,Розничный,2023-08-09 23:02:00,2023-08-10 09:02:00,35.0,Лето,Лето
350.14,452,19,6,B2C,Юридическое лицо,Одежда,Мужская,Санкт-Петербург,Санкт-Петербург,Розничный,2023-11-23 13:50:00,2023-11-24 08:50:00,1.7999999999999998,Осень,Осень
350.42,267,34,6,B2C,Физическое лицо,Бытовая техника,Малая техника,Новосибирск,Владивосток,Розничный,2023-04-06 13:47:00,2023-04-07 23:47:00,105.0,Весна,Весна
350.47,276,21,4,B2B,Физическое лицо,Одежда,Мужская,Новосибирск,Новосибирск,Розничный,2023-08-06 13:19:00,2023-08-07 10:19:00,1.2,Лето,Лето
350.86,290,23,10,B2C,Физическое лицо,Одежда,Женская,Сочи,Сочи,Розничный,2023-02-04 05:02:00,2023-02-05 04:02:00,3.0,Зима,Зима
350.9,397,58,10,VIP,Физическое лицо,Бытовая техника,Малая техника,Сочи,Москва,Розничный,2023-12-27 10:18:00,2023-12-29 20:18:00,9.8,Зима,Зима
351.09,304,59,8,B2C,Физическое лицо,Электроника,Аксессуары,Нижний Новгород,Екатеринбург,Розничный,2023-07-18 02:25:00,2023-07-20 13:25:00,2.0,Лето,Лето
351.97,422,32,2,B2C,Физическое лицо,Электроника,Компьютеры,Казань,Москва,Оптовый,2023-06-12 06:16:00,2023-06-13 14:16:00,4.4,Лето,Лето
352.79,615,20,10,B2C,Физическое лицо,Электроника,Компьютеры,Казань,Владивосток,Оптовый,2023-12-16 13:56:00,2023-12-17 09:56:00,100.0,Зима,Зима
353.17,468,40,10,B2C,Физическое лицо,Одежда,Женская,Сочи,Санкт-Петербург,Розничный,2023-04-08 07:02:00,2023-04-09 23:02:00,3.0,Весна,Весна
353.31,496,17,1,B2C,Юридическое лицо,Бытовая техника,Малая техника,Казань,Новосибирск,Розничный,2023-09-22 08:46:00,2023-09-23 01:46:00,3.5,Осень,Осень
353.58,324,59,5,B2C,Физическое лицо,Одежда,Мужская,Москва,Новосибирск,Розничный,2023-02-19 20:25:00,2023-02-22 07:25:00,2.5,Зима,Зима
353.66,222,58,9,B2C,Физическое лицо,Электроника,Аксессуары,Казань,Новосибирск,Оптовый,2023-09-25 00:06:00,2023-09-27 10:06:00,0.1169999999999999,Осень,Осень
353.77,282,30,4,B2C,Физическое лицо,Одежда,Женская,Нижний Новгород,Санкт-Петербург,Розничный,2023-10-29 10:00:00,2023-10-30 16:00:00,1.2,Осень,Осень
353.8,229,12,5,B2C,Физическое лицо,Бытовая техника,Малая техника,Казань,Владивосток,Оптовый,2023-10-14 20:02:00,2023-10-15 08:02:00,87.5,Осень,Осень
354.04,209,62,4,B2C,Физическое лицо,Одежда,Унисекс,Сочи,Сочи,Розничный,2023-05-23 10:31:00,2023-05-26 00:31:00,1.6,Весна,Весна
354.23,375,35,7,VIP,Юридическое лицо,Одежда,Унисекс,Казань,Владивосток,Оптовый,2023-09-08 10:34:00,2023-09-09 21:34:00,4.2,Осень,Осень
354.32,334,22,5,B2C,Физическое лицо,Бытовая техника,Малая техника,Казань,Санкт-Петербург,Оптовый,2023-02-08 18:18:00,2023-02-09 16:18:00,15.25,Зима,Зима
354.33,558,60,7,B2B,Физическое лицо,Бытовая техника,Крупная техника,Новосибирск,Москва,Розничный,2023-03-09 00:21:00,2023-03-11 12:21:00,490.0,Весна,Весна
354.5,384,36,8,B2C,Физическое лицо,Бытовая техника,Крупная техника,Сочи,Екатеринбург,Розничный,2023-05-18 06:07:00,2023-05-19 18:07:00,560.0,Весна,Весна
355.07,222,9,10,B2C,Физическое лицо,Бытовая техника,Крупная техника,Новосибирск,Новосибирск,Розничный,2023-12-29 11:25:00,2023-12-29 20:25:00,600.0,Зима,Зима
356.16,261,49,3,B2C,Юридическое лицо,Одежда,Мужская,Казань,Казань,Оптовый,2023-03-26 19:30:00,2023-03-28 20:30:00,0.8999999999999999,Весна,Весна
356.16,285,26,2,B2C,Физическое лицо,Бытовая техника,Малая техника,Москва,Краснодар,Розничный,2023-12-31 12:28:00,2024-01-01 14:28:00,7.0,Зима,Зима
356.25,541,19,9,B2B,Физическое лицо,Электроника,Компьютеры,Сочи,Москва,Розничный,2023-12-15 08:06:00,2023-12-16 03:06:00,90.0,Зима,Зима
356.44,424,70,6,B2C,Физическое лицо,Электроника,Компьютеры,Сочи,Москва,Розничный,2023-12-15 09:02:00,2023-12-18 07:02:00,30.0,Зима,Зима
356.44,569,19,5,B2B,Физическое лицо,Спорттовары,Тренажеры,Санкт-Петербург,Сочи,Розничный,2023-06-26 03:23:00,2023-06-26 22:23:00,131.5,Лето,Лето
356.5,337,56,6,B2B,Физическое лицо,Бытовая техника,Крупная техника,Казань,Нижний Новгород,Оптовый,2023-11-04 10:57:00,2023-11-06 18:57:00,360.0,Осень,Осень
356.96,438,67,8,VIP,Юридическое лицо,Спорттовары,Тренажеры,Казань,Владивосток,Оптовый,2023-05-22 00:35:00,2023-05-24 19:35:00,584.0,Весна,Весна
357.02,448,49,1,B2C,Физическое лицо,Электроника,Компьютеры,Казань,Краснодар,Розничный,2023-01-06 18:11:00,2023-01-08 19:11:00,5.0,Зима,Зима
357.49,237,17,10,B2C,Физическое лицо,Бытовая техника,Малая техника,Сочи,Калининград,Розничный,2023-07-05 06:19:00,2023-07-05 23:19:00,30.5,Лето,Лето
357.74,577,66,3,B2C,Юридическое лицо,Электроника,Аксессуары,Москва,Казань,Розничный,2023-11-10 06:05:00,2023-11-13 00:05:00,0.09,Осень,Осень
358.02,186,64,5,B2B,Физическое лицо,Одежда,Унисекс,Нижний Новгород,Санкт-Петербург,Розничный,2023-04-29 22:19:00,2023-05-02 14:19:00,2.0,Весна,Весна
358.21,249,23,8,B2C,Физическое лицо,Бытовая техника,Крупная техника,Санкт-Петербург,Новосибирск,Розничный,2023-01-31 01:49:00,2023-02-01 00:49:00,560.0,Зима,Зима
358.48,243,11,10,B2C,Юридическое лицо,Электроника,Компьютеры,Сочи,Нижний Новгород,Розничный,2023-05-24 00:32:00,2023-05-24 11:32:00,22.0,Весна,Весна
358.5,449,17,7,B2C,Физическое лицо,Бытовая техника,Крупная техника,Нижний Новгород,Калининград,Розничный,2023-10-19 14:32:00,2023-10-20 07:32:00,490.0,Осень,Осень
358.78,313,24,4,B2C,Юридическое лицо,Бытовая техника,Малая техника,Казань,Казань,Розничный,2023-09-03 11:24:00,2023-09-04 11:24:00,70.0,Осень,Осень
358.79,504,69,5,B2C,Физическое лицо,Одежда,Мужская,Санкт-Петербург,Нижний Новгород,Розничный,2023-12-23 00:10:00,2023-12-25 21:10:00,2.5,Зима,Зима
358.82,258,23,6,B2C,Физическое лицо,Электроника,Аксессуары,Москва,Екатеринбург,Розничный,2023-10-19 16:06:00,2023-10-20 15:06:00,1.5,Осень,Осень
