cost,distance,delivery_time_hours,quantity,segment,customer_type,category,sub_category,region_x,city_x,region_y,city_y,store_type,total_mass_kg,post_index,season
418.97,456,27,7,B2C,Физическое лицо,Электроника,Компьютеры,Сибирский,Новосибирск,Уральский,Екатеринбург,Розничный,70.0,607905,Зима
419.03,213,60,2,B2C,Физическое лицо,Электроника,Компьютеры,Южный,Сочи,Сибирский,Новосибирск,Розничный,4.4,690423,Лето
419.54,632,64,8,B2B,Физическое лицо,Одежда,Унисекс,Сибирский,Новосибирск,Северо-Западный,Санкт-Петербург,Розничный,3.2,816200,Зима
419.8,418,34,7,VIP,Физическое лицо,Электроника,Аксессуары,Южный,Сочи,Сибирский,Новосибирск,Розничный,0.21,192944,Зима
42.38,37,38,4,B2C,Физическое лицо,Бытовая техника,Малая техника,Южный,Сочи,Дальневосточный,Владивосток,Розничный,3.92,315831,Весна
420.29,633,27,1,B2C,Физическое лицо,Электроника,Аксессуары,Южный,Сочи,Северо-Западный,Калининград,Розничный,0.25,930597,Весна
420.6,261,20,7,B2C,Физическое лицо,Одежда,Мужская,Центральный,Москва,Сибирский,Новосибирск,Розничный,3.5,670474,Зима
420.69,233,66,3,B2C,Физическое лицо,Бытовая техника,Малая техника,Южный,Сочи,Дальневосточный,Владивосток,Розничный,10.5,214275,Лето
420.86,734,5,1,B2C,Юридическое лицо,Спорттовары,Тренажеры,Северо-Западный,Санкт-Петербург,Южный,Сочи,Розничный,73.0,310696,Весна
421.04,599,35,9,VIP,Физическое лицо,Одежда,Мужская,Центральный,Москва,Сибирский,Новосибирск,Розничный,6.3,808759,Весна
421.21,421,5,4,B2C,Физическое лицо,Бытовая техника,Малая техника,Приволжский,Казань,Центральный,Москва,Розничный,12.2,357906,Осень
421.49,823,58,9,B2C,Физическое лицо,Бытовая техника,Малая техника,Северо-Западный,Санкт-Петербург,Дальневосточный,Владивосток,Розничный,31.5,909758,Весна
421.59,237,68,9,B2C,Физическое лицо,Электроника,Компьютеры,Южный,Сочи,Приволжский,Казань,Розничный,45.0,115213,Зима
421.65,286,54,10,B2C,Физическое лицо,Одежда,Мужская,Южный,Сочи,Северо-Западный,Санкт-Петербург,Розничный,5.0,112401,Осень
421.86,289,61,9,B2C,Физическое лицо,Бытовая техника,Малая техника,Приволжский,Казань,Южный,Краснодар,Оптовый,27.45,160189,Зима
421.93,257,54,1,VIP,Физическое лицо,Спорттовары,Тренажеры,Центральный,Москва,Сибирский,Новосибирск,Розничный,26.3,146463,Лето
422.04,216,57,6,B2C,Юридическое лицо,Одежда,Мужская,Центральный,Нижний Новгород,Уральский,Екатеринбург,Розничный,4.199999999999999,484092,Осень
422.47,357,12,9,B2C,Физическое лицо,Одежда,Унисекс,Южный,Сочи,Северо-Западный,Санкт-Петербург,Розничный,1.62,377509,Весна
422.54,799,71,6,B2C,Физическое лицо,Одежда,Унисекс,Центральный,Нижний Новгород,Северо-Западный,Санкт-Петербург,Розничный,1.08,928006,Лето
422.61,637,2,9,B2B,Физическое лицо,Электроника,Компьютеры,Южный,Сочи,Северо-Западный,Санкт-Петербург,Розничный,90.0,314053,Лето
422.95,297,38,7,B2B,Юридическое лицо,Электроника,Компьютеры,Южный,Сочи,Приволжский,Казань,Розничный,15.4,644877,Весна
423.67,318,37,10,B2B,Физическое лицо,Одежда,Женская,Центральный,Москва,Центральный,Нижний Новгород,Розничный,6.0,901448,Весна
424.41,567,10,3,B2C,Юридическое лицо,Одежда,Женская,Южный,Сочи,Уральский,Екатеринбург,Розничный,0.99,117405,Лето
424.81,474,71,8,VIP,Физическое лицо,Бытовая техника,Малая техника,Центральный,Москва,Северо-Западный,Калининград,Розничный,72.0,547466,Осень
424.85,456,64,10,B2C,Физическое лицо,Одежда,Унисекс,Сибирский,Новосибирск,Приволжский,Казань,Розничный,4.0,805190,Лето
424.86,276,24,7,B2C,Физическое лицо,Бытовая техника,Крупная техника,Южный,Сочи,Уральский,Екатеринбург,Розничный,420.0,443119,Осень
425.1,214,39,5,B2C,Физическое лицо,Одежда,Мужская,Центральный,Москва,Северо-Западный,Калининград,Розничный,2.5,675953,Лето
425.44,428,43,5,VIP,Физическое лицо,Бытовая техника,Малая техника,Южный,Сочи,Северо-Западный,Санкт-Петербург,Розничный,15.25,476758,Осень
425.8,260,68,7,B2C,Физическое лицо,Бытовая техника,Крупная техника,Приволжский,Казань,Северо-Западный,Калининград,Оптовый,490.0,563000,Осень
426.26,324,2,7,B2C,Юридическое лицо,Спорттовары,Тренажеры,Центральный,Нижний Новгород,Приволжский,Казань,Розничный,511.0,555990,Весна
426.41,278,19,5,B2C,Физическое лицо,Электроника,Компьютеры,Приволжский,Казань,Центральный,Нижний Новгород,Розничный,50.0,29344,Зима
426.73,569,42,4,B2B,Физическое лицо,Одежда,Женская,Сибирский,Новосибирск,Северо-Западный,Санкт-Петербург,Розничный,1.2,616390,Осень
427.28,241,12,7,B2C,Физическое лицо,Бытовая техника,Малая техника,Сибирский,Новосибирск,Северо-Западный,Санкт-Петербург,Розничный,63.0,250642,Лето
427.35,572,54,6,B2C,Физическое лицо,Электроника,Компьютеры,Южный,Сочи,Уральский,Екатеринбург,Розничный,30.0,840083,Лето
427.63,353,71,1,B2C,Физическое лицо,Одежда,Мужская,Сибирский,Новосибирск,Южный,Сочи,Розничный,0.7,741359,Зима
428.0,747,8,7,B2C,Физическое лицо,Электроника,Аксессуары,Приволжский,Казань,Сибирский,Новосибирск,Оптовый,1.75,348177,Лето
428.01,689,62,7,B2C,Физическое лицо,Электроника,Компьютеры,Приволжский,Казань,Северо-Западный,Калининград,Оптовый,15.4,884071,Зима
428.09,691,18,7,B2C,Физическое лицо,Электроника,Аксессуары,Центральный,Москва,Уральский,Екатеринбург,Розничный,1.75,483947,Осень
429.41,377,7,10,B2C,Физическое лицо,Бытовая техника,Малая техника,Центральный,Москва,Сибирский,Новосибирск,Розничный,9.8,482525,Весна
429.63,299,20,10,B2C,Физическое лицо,Электроника,Компьютеры,Южный,Сочи,Дальневосточный,Владивосток,Розничный,50.0,34213,Осень
43.02,77,62,2,B2C,Физическое лицо,Электроника,Аксессуары,Сибирский,Новосибирск,Дальневосточный,Владивосток,Розничный,0.5,899477,Весна
43.29,41,71,2,B2C,Физическое лицо,Одежда,Женская,Северо-Западный,Санкт-Петербург,Северо-Западный,Санкт-Петербург,Розничный,1.2,801525,Осень
43.6,40,48,6,B2C,Физическое лицо,Бытовая техника,Малая техника,Приволжский,Казань,Приволжский,Казань,Розничный,5.88,911014,Осень
43.82,27,70,8,B2B,Физическое лицо,Электроника,Компьютеры,Центральный,Нижний Новгород,Сибирский,Новосибирск,Розничный,80.0,237860,Лето
43.89,73,13,6,B2C,Физическое лицо,Бытовая техника,Крупная техника,Центральный,Нижний Новгород,Уральский,Екатеринбург,Розничный,360.0,995672,Весна
430.03,326,69,8,B2C,Юридическое лицо,Бытовая техника,Крупная техника,Приволжский,Казань,Центральный,Москва,Оптовый,560.0,313597,Осень
430.23,319,38,6,B2B,Юридическое лицо,Спорттовары,Тренажеры,Центральный,Москва,Уральский,Екатеринбург,Розничный,157.8,506169,Весна
430.67,339,68,7,B2B,Физическое лицо,Одежда,Женская,Приволжский,Казань,Дальневосточный,Владивосток,Оптовый,2.1,639676,Зима
430.84,325,33,5,VIP,Физическое лицо,Бытовая техника,Малая техника,Приволжский,Казань,Центральный,Нижний Новгород,Оптовый,87.5,252447,Зима
430.94,617,51,5,B2C,Физическое лицо,Одежда,Унисекс,Сибирский,Новосибирск,Южный,Краснодар,Розничный,2.0,32135,Весна
431.48,263,45,6,B2C,Физическое лицо,Спорттовары,Тренажеры,Сибирский,Новосибирск,Северо-Западный,Санкт-Петербург,Розничный,157.8,990977,Осень
432.5,375,27,2,VIP,Физическое лицо,Бытовая техника,Малая техника,Сибирский,Новосибирск,Центральный,Нижний Новгород,Розничный,35.0,790995,Осень
432.54,560,2,10,B2C,Физическое лицо,Одежда,Женская,Приволжский,Казань,Южный,Краснодар,Оптовый,6.0,150585,Лето
432.94,728,28,9,B2C,Физическое лицо,Бытовая техника,Малая техника,Приволжский,Казань,Северо-Западный,Калининград,Розничный,81.0,203913,Осень
433.21,354,47,4,B2B,Физическое лицо,Бытовая техника,Малая техника,Центральный,Москва,Дальневосточный,Владивосток,Розничный,3.92,163742,Лето
433.37,374,55,5,B2C,Физическое лицо,Одежда,Мужская,Сибирский,Новосибирск,Уральский,Екатеринбург,Розничный,2.5,492477,Осень
433.92,564,53,5,B2C,Физическое лицо,Электроника,Мобильные устройства,Центральный,Москва,Южный,Краснодар,Розничный,0.8500000000000001,544380,Весна
433.99,479,48,8,B2C,Физическое лицо,Электроника,Мобильные устройства,Южный,Сочи,Южный,Краснодар,Розничный,1.36,85792,Зима
434.21,859,19,9,B2B,Физическое лицо,Одежда,Женская,Центральный,Нижний Новгород,Приволжский,Казань,Розничный,5.399999999999999,371310,Зима
434.31,816,68,3,B2C,Физическое лицо,Одежда,Мужская,Сибирский,Новосибирск,Южный,Краснодар,Розничный,2.1,929325,Лето
434.74,754,52,8,B2C,Физическое лицо,Одежда,Унисекс,Сибирский,Новосибирск,Северо-Западный,Калининград,Розничный,1.44,780215,Лето
434.75,771,68,9,B2C,Физическое лицо,Одежда,Унисекс,Южный,Сочи,Дальневосточный,Владивосток,Розничный,3.6,526839,Лето
434.76,336,8,5,B2C,Юридическое лицо,Бытовая техника,Малая техника,Центральный,Нижний Новгород,Дальневосточный,Владивосток,Розничный,4.9,86861,Весна
435.88,397,45,8,B2C,Физическое лицо,Одежда,Мужская,Северо-Западный,Санкт-Петербург,Уральский,Екатеринбург,Розничный,4.0,953078,Лето
436.2,226,2,5,B2C,Юридическое лицо,Электроника,Мобильные устройства,Приволжский,Казань,Южный,Краснодар,Оптовый,0.8500000000000001,379513,Весна
436.66,220,35,8,B2B,Физическое лицо,Бытовая техника,Крупная техника,Южный,Сочи,Дальневосточный,Владивосток,Розничный,560.0,196489,Осень
436.73,629,17,1,B2C,Физическое лицо,Электроника,Компьютеры,Южный,Сочи,Северо-Западный,Санкт-Петербург,Розничный,2.2,343761,Осень
436.85,697,54,3,VIP,Физическое лицо,Одежда,Женская,Центральный,Нижний Новгород,Приволжский,Казань,Розничный,0.99,490810,Осень
437.0,758,38,2,B2C,Юридическое лицо,Электроника,Компьютеры,Центральный,Москва,Северо-Западный,Санкт-Петербург,Розничный,10.0,407381,Осень
437.04,277,22,5,B2C,Физическое лицо,Бытовая техника,Малая техника,Приволжский,Казань,Южный,Сочи,Розничный,15.25,251672,Зима
437.09,336,66,8,VIP,Физическое лицо,Бытовая техника,Крупная техника,Южный,Сочи,Южный,Сочи,Розничный,560.0,446789,Зима
437.38,353,6,5,B2C,Физическое лицо,Одежда,Мужская,Южный,Сочи,Приволжский,Казань,Розничный,3.5,819613,Лето
437.59,242,67,9,B2C,Физическое лицо,Бытовая техника,Малая техника,Южный,Сочи,Сибирский,Новосибирск,Розничный,157.5,79478,Осень
437.73,615,3,5,B2C,Юридическое лицо,Электроника,Компьютеры,Центральный,Москва,Приволжский,Казань,Розничный,25.0,834856,Осень
437.83,700,4,9,VIP,Физическое лицо,Одежда,Женская,Сибирский,Новосибирск,Центральный,Нижний Новгород,Розничный,2.97,238699,Весна
438.09,290,20,2,VIP,Физическое лицо,Бытовая техника,Крупная техника,Приволжский,Казань,Сибирский,Новосибирск,Розничный,120.0,919218,Весна
438.42,457,14,3,B2C,Физическое лицо,Бытовая техника,Малая техника,Южный,Сочи,Северо-Западный,Калининград,Розничный,52.5,574293,Зима
438.68,843,46,4,B2C,Физическое лицо,Одежда,Мужская,Сибирский,Новосибирск,Южный,Сочи,Розничный,2.0,654965,Осень
439.06,266,43,7,B2C,Физическое лицо,Одежда,Женская,Сибирский,Новосибирск,Центральный,Москва,Розничный,4.2,145741,Осень
439.25,416,23,8,B2C,Юридическое лицо,Электроника,Компьютеры,Северо-Западный,Санкт-Петербург,Сибирский,Новосибирск,Розничный,40.0,323465,Зима
439.37,227,30,3,B2C,Физическое лицо,Одежда,Унисекс,Центральный,Нижний Новгород,Южный,Сочи,Розничный,1.8,2016,Осень
439.49,595,25,2,VIP,Физическое лицо,Бытовая техника,Малая техника,Приволжский,Казань,Сибирский,Новосибирск,Оптовый,6.1,344754,Осень
439.92,438,1,2,B2C,Физическое лицо,Одежда,Мужская,Центральный,Москва,Северо-Западный,Санкт-Петербург,Розничный,1.0,965373,Весна
44.24,30,59,5,B2C,Физическое лицо,Спорттовары,Тренажеры,Южный,Сочи,Уральский,Екатеринбург,Розничный,365.0,588374,Лето
44.35,87,25,10,B2C,Физическое лицо,Бытовая техника,Малая техника,Центральный,Москва,Северо-Западный,Санкт-Петербург,Розничный,9.8,21433,Весна
44.48,48,47,9,B2B,Физическое лицо,Одежда,Унисекс,Центральный,Нижний Новгород,Северо-Западный,Санкт-Петербург,Розничный,5.399999999999999,786632,Весна
44.99,38,10,1,VIP,Физическое лицо,Электроника,Мобильные устройства,Приволжский,Казань,Дальневосточный,Владивосток,Розничный,0.17,348605,Зима
440.17,333,35,5,VIP,Физическое лицо,Бытовая техника,Малая техника,Приволжский,Казань,Дальневосточный,Владивосток,Розничный,87.5,411628,Зима
441.68,843,49,5,B2C,Юридическое лицо,Электроника,Компьютеры,Южный,Сочи,Северо-Западный,Санкт-Петербург,Розничный,25.0,211020,Зима
441.97,481,14,8,B2C,Физическое лицо,Одежда,Женская,Приволжский,Казань,Приволжский,Казань,Оптовый,4.8,41115,Весна
442.03,261,14,4,B2B,Физическое лицо,Электроника,Мобильные устройства,Северо-Западный,Санкт-Петербург,Южный,Сочи,Розничный,2.0,573340,Лето
442.16,241,37,6,B2C,Физическое лицо,Электроника,Компьютеры,Сибирский,Новосибирск,Северо-Западный,Санкт-Петербург,Розничный,13.2,119288,Лето
442.18,875,55,1,B2C,Физическое лицо,Бытовая техника,Крупная техника,Южный,Сочи,Уральский,Екатеринбург,Розничный,70.0,702816,Лето
442.33,444,44,5,B2C,Физическое лицо,Одежда,Женская,Центральный,Москва,Сибирский,Новосибирск,Розничный,3.0,316719,Весна
442.73,396,7,5,B2C,Физическое лицо,Одежда,Женская,Северо-Западный,Санкт-Петербург,Приволжский,Казань,Розничный,3.0,890105,Зима
442.74,690,36,7,B2C,Юридическое лицо,Бытовая техника,Крупная техника,Приволжский,Казань,Центральный,Москва,Оптовый,490.0,108990,Зима
443.86,623,39,4,B2C,Физическое лицо,Спорттовары,Тренажеры,Северо-Западный,Санкт-Петербург,Южный,Краснодар,Розничный,105.2,169861,Лето
444.03,276,23,9,B2B,Физическое лицо,Одежда,Женская,Северо-Западный,Санкт-Петербург,Центральный,Москва,Розничный,2.97,257283,Осень
444.12,229,31,9,VIP,Физическое лицо,Одежда,Унисекс,Приволжский,Казань,Центральный,Нижний Новгород,Оптовый,1.62,122177,Осень
444.37,454,16,10,B2C,Физическое лицо,Электроника,Компьютеры,Северо-Западный,Санкт-Петербург,Уральский,Екатеринбург,Розничный,22.0,155163,Весна
445.05,273,23,4,B2C,Физическое лицо,Бытовая техника,Малая техника,Приволжский,Казань,Дальневосточный,Владивосток,Оптовый,3.92,846711,Лето
445.26,371,3,8,B2C,Юридическое лицо,Бытовая техника,Крупная техника,Приволжский,Казань,Южный,Краснодар,Оптовый,560.0,583481,Осень
446.17,295,5,3,B2C,Физическое лицо,Одежда,Унисекс,Южный,Сочи,Южный,Сочи,Розничный,1.2,381986,Зима
446.29,307,7,3,B2C,Физическое лицо,Одежда,Мужская,Южный,Сочи,Центральный,Нижний Новгород,Розничный,1.5,956248,Лето
446.38,810,22,9,B2C,Физическое лицо,Электроника,Аксессуары,Центральный,Москва,Сибирский,Новосибирск,Розничный,0.117,979030,Осень
446.39,498,58,6,B2C,Физическое лицо,Одежда,Унисекс,Центральный,Москва,Северо-Западный,Санкт-Петербург,Розничный,3.6,675853,Осень
446.7,318,17,5,B2C,Физическое лицо,Бытовая техника,Крупная техника,Приволжский,Казань,Северо-Западный,Калининград,Оптовый,350.0,667368,Осень
447.17,247,40,6,B2C,Юридическое лицо,Одежда,Женская,Центральный,Москва,Сибирский,Новосибирск,Розничный,3.6,41041,Зима
447.6,461,58,3,B2C,Физическое лицо,Электроника,Мобильные устройства,Центральный,Москва,Сибирский,Новосибирск,Розничный,1.5,624770,Весна
448.08,272,35,6,B2C,Физическое лицо,Бытовая техника,Крупная техника,Южный,Сочи,Центральный,Москва,Розничный,420.0,825726,Весна
448.15,244,62,10,B2C,Физическое лицо,Одежда,Мужская,Южный,Сочи,Сибирский,Новосибирск,Розничный,5.0,495393,Зима
448.67,290,33,10,B2C,Физическое лицо,Электроника,Аксессуары,Центральный,Москва,Дальневосточный,Владивосток,Розничный,2.5,110357,Весна
448.93,300,15,6,B2B,Физическое лицо,Одежда,Унисекс,Центральный,Нижний Новгород,Дальневосточный,Владивосток,Розничный,2.4,420086,Лето
449.0,298,11,2,B2B,Физическое лицо,Одежда,Мужская,Приволжский,Казань,Дальневосточный,Владивосток,Оптовый,1.0,932037,Лето
449.0,225,45,2,B2C,Физическое лицо,Электроника,Мобильные устройства,Центральный,Нижний Новгород,Сибирский,Новосибирск,Розничный,0.34,801784,Лето
449.29,365,44,3,B2B,Физическое лицо,Бытовая техника,Крупная техника,Центральный,Москва,Приволжский,Казань,Розничный,180.0,315071,Весна
449.65,812,10,1,B2B,Физическое лицо,Электроника,Аксессуары,Южный,Сочи,Южный,Краснодар,Розничный,0.25,957264,Весна
449.84,824,18,8,B2B,Юридическое лицо,Одежда,Мужская,Приволжский,Казань,Приволжский,Казань,Оптовый,4.0,324567,Весна
449.87,600,24,3,VIP,Физическое лицо,Бытовая техника,Малая техника,Центральный,Нижний Новгород,Центральный,Нижний Новгород,Розничный,27.0,931544,Зима
449.94,266,31,3,B2C,Юридическое лицо,Бытовая техника,Малая техника,Северо-Западный,Санкт-Петербург,Уральский,Екатеринбург,Розничный,9.149999999999999,466241,Осень
45.03,27,68,7,B2C,Юридическое лицо,Бытовая техника,Крупная техника,Центральный,Москва,Уральский,Екатеринбург,Розничный,420.0,460776,Осень
45.25,44,33,1,B2C,Физическое лицо,Одежда,Мужская,Южный,Сочи,Уральский,Екатеринбург,Розничный,0.7,247919,Осень
450.28,844,32,5,B2B,Физическое лицо,Бытовая техника,Крупная техника,Северо-Западный,Санкт-Петербург,Приволжский,Казань,Розничный,300.0,368495,Зима
450.52,299,55,1,B2C,Физическое лицо,Бытовая техника,Малая техника,Центральный,Москва,Южный,Краснодар,Розничный,17.5,365271,Весна
450.8,408,30,5,B2C,Физическое лицо,Электроника,Компьютеры,Южный,Сочи,Сибирский,Новосибирск,Розничный,11.0,523362,Осень
451.35,417,43,9,B2C,Юридическое лицо,Бытовая техника,Крупная техника,Приволжский,Казань,Северо-Западный,Калининград,Оптовый,540.0,162963,Осень
451.48,899,13,10,B2C,Физическое лицо,Одежда,Женская,Центральный,Москва,Центральный,Москва,Розничный,6.0,808247,Лето
451.94,461,65,10,B2C,Юридическое лицо,Бытовая техника,Малая техника,Южный,Сочи,Южный,Сочи,Розничный,9.8,66020,Осень
452.27,237,45,6,VIP,Физическое лицо,Одежда,Женская,Приволжский,Казань,Приволжский,Казань,Розничный,1.8,552542,Лето
452.45,245,14,9,B2C,Юридическое лицо,Электроника,Аксессуары,Северо-Западный,Санкт-Петербург,Южный,Краснодар,Розничный,0.117,33106,Весна
452.73,361,52,8,B2C,Физическое лицо,Одежда,Женская,Приволжский,Казань,Приволжский,Казань,Оптовый,2.4,468848,Осень
452.83,248,45,8,B2C,Физическое лицо,Бытовая техника,Малая техника,Центральный,Москва,Северо-Западный,Санкт-Петербург,Розничный,72.0,601927,Весна
452.86,403,24,2,B2C,Юридическое лицо,Бытовая техника,Малая техника,Северо-Западный,Санкт-Петербург,Южный,Сочи,Розничный,35.0,361203,Весна
452.98,394,48,5,B2B,Физическое лицо,Бытовая техника,Малая техника,Приволжский,Казань,Северо-Западный,Санкт-Петербург,Оптовый,15.25,479519,Весна
453.1,305,2,3,B2B,Физическое лицо,Электроника,Компьютеры,Южный,Сочи,Центральный,Москва,Розничный,15.0,387131,Лето
453.27,608,41,1,B2B,Физическое лицо,Одежда,Мужская,Сибирский,Новосибирск,Южный,Краснодар,Розничный,0.5,771268,Осень
454.19,677,33,2,VIP,Физическое лицо,Одежда,Женская,Центральный,Москва,Дальневосточный,Владивосток,Розничный,0.66,176007,Лето
454.29,791,6,5,B2B,Физическое лицо,Бытовая техника,Малая техника,Северо-Западный,Санкт-Петербург,Центральный,Нижний Новгород,Розничный,4.9,89006,Лето
454.48,522,14,9,B2B,Физическое лицо,Одежда,Унисекс,Приволжский,Казань,Южный,Краснодар,Оптовый,3.6,351664,Зима
454.63,444,67,3,B2B,Физическое лицо,Бытовая техника,Крупная техника,Приволжский,Казань,Центральный,Нижний Новгород,Оптовый,210.0,157778,Осень
454.67,312,61,8,B2C,Юридическое лицо,Одежда,Мужская,Центральный,Москва,Южный,Краснодар,Розничный,2.4,986590,Весна
454.74,558,22,3,B2C,Физическое лицо,Бытовая техника,Малая техника,Приволжский,Казань,Северо-Западный,Калининград,Оптовый,9.149999999999999,418810,Лето
454.79,254,27,7,B2C,Физическое лицо,Бытовая техника,Крупная техника,Приволжский,Казань,Дальневосточный,Владивосток,Оптовый,420.0,14697,Весна
454.85,335,69,4,B2C,Физическое лицо,Одежда,Женская,Центральный,Москва,Уральский,Екатеринбург,Розничный,2.4,944202,Весна
454.86,367,34,1,B2C,Физическое лицо,Бытовая техника,Крупная техника,Сибирский,Новосибирск,Уральский,Екатеринбург,Розничный,60.0,24232,Весна
454.89,386,47,1,B2B,Физическое лицо,Бытовая техника,Малая техника,Сибирский,Новосибирск,Дальневосточный,Владивосток,Розничный,9.0,274134,Лето
454.96,502,30,7,B2B,Физическое лицо,Электроника,Аксессуары,Приволжский,Казань,Северо-Западный,Санкт-Петербург,Оптовый,0.091,551502,Весна
455.63,855,20,5,B2C,Физическое лицо,Бытовая техника,Малая техника,Приволжский,Казань,Дальневосточный,Владивосток,Оптовый,15.25,165858,Лето
456.02,729,48,4,B2C,Физическое лицо,Электроника,Компьютеры,Сибирский,Новосибирск,Дальневосточный,Владивосток,Розничный,8.8,195491,Осень
456.08,732,58,9,B2B,Физическое лицо,Одежда,Женская,Центральный,Нижний Новгород,Уральский,Екатеринбург,Розничный,2.97,636706,Осень
456.45,251,57,8,B2B,Физическое лицо,Одежда,Мужская,Южный,Сочи,Северо-Западный,Калининград,Розничный,5.6,970298,Весна
456.54,652,64,8,B2C,Физическое лицо,Бытовая техника,Малая техника,Приволжский,Казань,Южный,Сочи,Розничный,28.0,442107,Зима
456.6,231,9,9,B2B,Физическое лицо,Одежда,Унисекс,Южный,Сочи,Дальневосточный,Владивосток,Розничный,3.6,729983,Осень
456.88,776,62,7,B2B,Юридическое лицо,Бытовая техника,Крупная техника,Сибирский,Новосибирск,Южный,Краснодар,Розничный,420.0,722861,Весна
456.91,700,13,2,B2C,Юридическое лицо,Электроника,Компьютеры,Приволжский,Казань,Центральный,Москва,Оптовый,4.4,352211,Лето
457.09,839,22,4,B2C,Физическое лицо,Электроника,Аксессуары,Приволжский,Казань,Центральный,Москва,Розничный,1.0,680361,Лето
457.59,245,45,2,B2C,Физическое лицо,Одежда,Женская,Приволжский,Казань,Приволжский,Казань,Оптовый,0.66,715821,Осень
457.81,615,38,4,B2C,Физическое лицо,Одежда,Унисекс,Сибирский,Новосибирск,Приволжский,Казань,Розничный,1.6,149767,Лето
459.79,548,62,9,B2C,Физическое лицо,Бытовая техника,Малая техника,Приволжский,Казань,Южный,Сочи,Оптовый,157.5,15721,Осень
46.31,40,20,7,VIP,Физическое лицо,Бытовая техника,Малая техника,Центральный,Москва,Дальневосточный,Владивосток,Розничный,24.5,347561,Осень
46.54,49,53,4,B2C,Физическое лицо,Электроника,Аксессуары,Центральный,Нижний Новгород,Южный,Сочи,Розничный,0.12,131288,Лето
46.8,83,2,7,B2C,Физическое лицо,Одежда,Мужская,Центральный,Москва,Южный,Краснодар,Розничный,3.5,580224,Осень
460.17,529,65,1,B2B,Физическое лицо,Электроника,Аксессуары,Приволжский,Казань,Уральский,Екатеринбург,Оптовый,0.25,308865,Осень
460.18,632,13,7,B2C,Физическое лицо,Бытовая техника,Малая техника,Приволжский,Казань,Южный,Краснодар,Розничный,122.5,950005,Лето
460.21,256,4,6,B2C,Физическое лицо,Электроника,Мобильные устройства,Центральный,Москва,Дальневосточный,Владивосток,Розничный,1.02,607146,Весна
460.26,889,53,1,B2B,Физическое лицо,Бытовая техника,Малая техника,Приволжский,Казань,Дальневосточный,Владивосток,Розничный,0.98,256638,Весна
460.28,281,26,1,B2C,Физическое лицо,Одежда,Унисекс,Центральный,Москва,Приволжский,Казань,Розничный,0.4,590345,Зима
460.31,895,12,4,B2C,Физическое лицо,Одежда,Мужская,Северо-Западный,Санкт-Петербург,Приволжский,Казань,Розничный,2.0,604491,Зима
460.72,736,20,6,B2C,Юридическое лицо,Бытовая техника,Крупная техника,Северо-Западный,Санкт-Петербург,Северо-Западный,Санкт-Петербург,Розничный,420.0,140156,Осень
461.03,347,12,3,B2B,Юридическое лицо,Бытовая техника,Малая техника,Центральный,Нижний Новгород,Центральный,Нижний Новгород,Розничный,52.5,989217,Лето
461.3,871,69,5,B2C,Физическое лицо,Одежда,Женская,Северо-Западный,Санкт-Петербург,Уральский,Екатеринбург,Розничный,1.65,131033,Лето
462.02,282,4,7,B2C,Физическое лицо,Одежда,Женская,Приволжский,Казань,Уральский,Екатеринбург,Оптовый,2.1,409471,Лето
462.36,317,31,10,B2C,Юридическое лицо,Бытовая техника,Малая техника,Южный,Сочи,Сибирский,Новосибирск,Розничный,90.0,618742,Осень
462.43,855,36,10,B2C,Юридическое лицо,Одежда,Женская,Северо-Западный,Санкт-Петербург,Дальневосточный,Владивосток,Розничный,3.3,310316,Весна
462.57,309,29,10,B2C,Юридическое лицо,Электроника,Аксессуары,Приволжский,Казань,Северо-Западный,Калининград,Розничный,0.13,893505,Весна
462.9,861,47,3,B2C,Физическое лицо,Электроника,Аксессуары,Центральный,Нижний Новгород,Приволжский,Казань,Розничный,0.039,536332,Осень
462.98,411,15,6,B2B,Физическое лицо,Бытовая техника,Малая техника,Южный,Сочи,Сибирский,Новосибирск,Розничный,5.88,269715,Зима
463.3,653,45,7,B2C,Физическое лицо,Электроника,Компьютеры,Приволжский,Казань,Дальневосточный,Владивосток,Оптовый,35.0,172655,Зима
463.46,255,34,3,B2B,Физическое лицо,Одежда,Мужская,Северо-Западный,Санкт-Петербург,Южный,Краснодар,Розничный,0.8999999999999999,835864,Весна
464.06,361,22,10,B2B,Физическое лицо,Бытовая техника,Крупная техника,Приволжский,Казань,Сибирский,Новосибирск,Оптовый,700.0,966314,Лето
464.13,367,17,7,B2B,Физическое лицо,Спорттовары,Тренажеры,Сибирский,Новосибирск,Южный,Сочи,Розничный,511.0,668392,Весна
464.26,260,8,8,B2B,Физическое лицо,Одежда,Женская,Южный,Сочи,Дальневосточный,Владивосток,Розничный,4.8,714713,Лето
464.55,652,34,10,B2C,Физическое лицо,Одежда,Унисекс,Южный,Сочи,Северо-Западный,Санкт-Петербург,Розничный,4.0,749074,Зима
465.11,678,34,2,B2C,Физическое лицо,Бытовая техника,Малая техника,Центральный,Нижний Новгород,Северо-Западный,Калининград,Розничный,6.1,356209,Осень
465.19,462,69,3,B2C,Физическое лицо,Электроника,Компьютеры,Приволжский,Казань,Центральный,Москва,Оптовый,6.600000000000001,981374,Лето
465.33,378,57,5,VIP,Физическое лицо,Электроника,Мобильные устройства,Южный,Сочи,Дальневосточный,Владивосток,Розничный,2.5,988436,Лето
